Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Carver, Joe	Indiana Blast	Tennessee Rhythm	Indiana Blast	4/24/1999	67		LGE	Phillips, Mark		
Marquez, Cesar	El Paso Patriots	El Paso Patriots	San Diego Flash	4/24/1999	15		LGE	Castro, Victor		
Castro, Victor	El Paso Patriots	El Paso Patriots	San Diego Flash	4/24/1999	80	Penalty	LGE			
Griego, Michael	El Paso Patriots	El Paso Patriots	San Diego Flash	4/24/1999	86		LGE	Castro, Victor		
Farias, Carlos	San Diego Flash	El Paso Patriots	San Diego Flash	4/24/1999	30		LGE	Dumitru, Mugurel		
Farias, Carlos	San Diego Flash	El Paso Patriots	San Diego Flash	4/24/1999	62	Penalty	LGE			
Robles, Antonio	San Diego Flash	El Paso Patriots	San Diego Flash	4/24/1999	82		LGE	Farias, Carlos		
Farias, Carlos	San Diego Flash	El Paso Patriots	San Diego Flash	4/24/1999	102		LGE			
Huber, Geoff	SFB Seals	Sacramento Geckos	SFB Seals	4/24/1999	56		LGE			
Harty, Clay	SFB Seals	Sacramento Geckos	SFB Seals	4/24/1999	72		LGE			
Dugan, John	Raleigh Capital Express	Raleigh Capital Express	Maryland Mania	4/29/1999	9		LGE	Spiller, Jason		
Carithers, Chad	Raleigh Capital Express	Raleigh Capital Express	Maryland Mania	4/29/1999	82		LGE	Beachum, Shohn		
Rocha, Carlos	Boston Bulldogs	Boston Bulldogs	Lehigh Valley Steam	4/30/1999	6		LGE			
Stockton, Khary	Lehigh Valley Steam	Boston Bulldogs	Lehigh Valley Steam	4/30/1999	27		LGE	Checcio, Ian		
Alcerro, Ricardo	New Orleans Storm	New Orleans Storm	Indiana Blast	4/30/1999	15		LGE	Tadlock, Stoner		
Morrow, Bryce	New Orleans Storm	New Orleans Storm	Indiana Blast	4/30/1999	77		LGE	Tadlock, Stoner		
Marquez, Cesar	El Paso Patriots	El Paso Patriots	US Pro 40	4/30/1999	36		LGE	Morales, Eduardo		
Castro, Victor	El Paso Patriots	El Paso Patriots	US Pro 40	4/30/1999	84		LGE			
Farias, Carlos	San Diego Flash	San Diego Flash	Tennessee Rhythm	4/30/1999	89	Penalty	LGE			
Van Atta, Chris	Tennessee Rhythm	San Diego Flash	Tennessee Rhythm	4/30/1999	14		LGE	Schenkel, Doug		
Williams, Tony	Richmond Kickers	Richmond Kickers	Hampton Roads Mariners	5/1/1999	74		LGE	Ukrop, Rob		
McCreath, Anthony	Hampton Roads Mariners	Richmond Kickers	Hampton Roads Mariners	5/1/1999	7		LGE	Wygonik, Tomasz		
Lucey, Gerry	Long Island Rough Riders	Long Island Rough Riders	Hershey Wildcats	5/1/1999	15		LGE			
Wolyniec, John	Long Island Rough Riders	Long Island Rough Riders	Hershey Wildcats	5/1/1999	16		LGE	Kolic, Darko		
Mitchell, Jamal	Hershey Wildcats	Long Island Rough Riders	Hershey Wildcats	5/1/1999	72		LGE	Mittendorf, Andrew		
Haitonic, Emil	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Cincinnati Riverhawks	5/1/1999	30		LGE			
Bonseu, Tenywa	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Cincinnati Riverhawks	5/1/1999	75		LGE	Evans, Justin		
Yacks, Craig	Cincinnati Riverhawks	Pittsburgh Riverhounds	Cincinnati Riverhawks	5/1/1999	35	Penalty	LGE			
Strang, Brett	Cincinnati Riverhawks	Pittsburgh Riverhounds	Cincinnati Riverhawks	5/1/1999	54		LGE	Cairns, Jason		
Moyeldin, Ahmed	Atlanta Silverbacks	Atlanta Silverbacks	Jacksonville Cyclones	5/1/1999	64		LGE	Castillo, Juan		
Coughlin, John	Minnesota Thunder	Rochester Rhinos	Minnesota Thunder	5/1/1999	64		LGE	Sylvester, John		
Patterson, Steve	Orange County Zodiac	Orange County Zodiac	Tennessee Rhythm	5/1/1999	38		LGE	Leal, Gustavo		
Polowski, PJ	Orange County Zodiac	Orange County Zodiac	Tennessee Rhythm	5/1/1999	47		LGE			
Patterson, Steve	Orange County Zodiac	Orange County Zodiac	Tennessee Rhythm	5/1/1999	65		LGE	Wilson, Brad		
Vasquez-Martinez, Jose	Orange County Zodiac	Orange County Zodiac	Tennessee Rhythm	5/1/1999	70		LGE	Patterson, Steve		
Cohen, Adam	Tennessee Rhythm	Orange County Zodiac	Tennessee Rhythm	5/1/1999	20		LGE			
Taylor, Brian	SFB Seals	SFB Seals	Sacramento Geckos	5/1/1999	103	Penalty	LGE			
Sulantic, Ive (John)	Vancouver 86ers	Vancouver 86ers	Seattle Sounders	5/1/1999	43		LGE			
Baena, Mark	Seattle Sounders	Vancouver 86ers	Seattle Sounders	5/1/1999	33		LGE	Megson, Neil		
Baena, Mark	Seattle Sounders	Vancouver 86ers	Seattle Sounders	5/1/1999	41		LGE			
Kovalenko, Dema	US Pro 40	New Orleans Storm	US Pro 40	5/2/1999	46		LGE	Botello, Jose		
Botello, Jose	US Pro 40	New Orleans Storm	US Pro 40	5/2/1999	50		LGE	Soto, Tony		
Kovalenko, Dema	US Pro 40	New Orleans Storm	US Pro 40	5/2/1999	66		LGE	Alavanja, Lazo		
Castro, Victor	El Paso Patriots	El Paso Patriots	Indiana Blast	5/5/1999	50		LGE			
Sawatzky, Darren	US Pro 40	SFB Seals	US Pro 40	5/6/1999	65		LGE	Kovalenko, Dema		
Simmonds, Gregory	Hershey Wildcats	Hershey Wildcats	Charleston Battery	5/7/1999	58		LGE	Klein, Stephen		
Burke, Michael	Charleston Battery	Hershey Wildcats	Charleston Battery	5/7/1999	72		LGE	Ilarianov, Ivailo		
Conway, Paul	Charleston Battery	Hershey Wildcats	Charleston Battery	5/7/1999	99		LGE	Mekelburg, Mike		
Dugan, John	Raleigh Capital Express	Raleigh Capital Express	Hampton Roads Mariners	5/7/1999	14		LGE	Pao, Michael		
Knights, Irasto	Raleigh Capital Express	Raleigh Capital Express	Hampton Roads Mariners	5/7/1999	49		LGE			
Hooper, Lyndon	Hampton Roads Mariners	Raleigh Capital Express	Hampton Roads Mariners	5/7/1999	28		LGE	Fenger-Larsen, Jakob		
Allnutt, Yari	Rochester Rhinos	Connecticut Wolves	Rochester Rhinos	5/7/1999	23		LGE	Tilley, Darren		
Wilson, Brad	Orange County Zodiac	Orange County Zodiac	Indiana Blast	5/7/1999	22		LGE	Vasquez-Martinez, Jose		
Patterson, Steve	Orange County Zodiac	Orange County Zodiac	Indiana Blast	5/7/1999	28		LGE			
Leal, Gustavo	Orange County Zodiac	Orange County Zodiac	Indiana Blast	5/7/1999	47		LGE	Vasquez-Martinez, Jose		
Hesse, Ken	Orange County Zodiac	Orange County Zodiac	Indiana Blast	5/7/1999	62		LGE			
Sweeney, Casey	Indiana Blast	Orange County Zodiac	Indiana Blast	5/7/1999	19		LGE			
Baah, Peter	Indiana Blast	Orange County Zodiac	Indiana Blast	5/7/1999	53		LGE	Mondelli, Sean		
Phillips, Mark	Indiana Blast	Orange County Zodiac	Indiana Blast	5/7/1999	60		LGE	Pickup, Jon		
Parrish, Andy	Indiana Blast	Orange County Zodiac	Indiana Blast	5/7/1999	63		LGE			
Carver, Joe	Indiana Blast	Orange County Zodiac	Indiana Blast	5/7/1999	69		LGE	Mondelli, Sean		
Phillips, Mark	Indiana Blast	Orange County Zodiac	Indiana Blast	5/7/1999	86		LGE			
Da Silva, Nino	US Pro 40	Sacramento Geckos	US Pro 40	5/8/1999	78		LGE			
Villagra, Gustavo	Staten Island Vipers	Connecticut Wolves	Staten Island Vipers	5/8/1999	39		LGE	Inneh, Ernest		
Johnson, Rob	Staten Island Vipers	Connecticut Wolves	Staten Island Vipers	5/8/1999	63		LGE			
Johnson, Rob	Staten Island Vipers	Connecticut Wolves	Staten Island Vipers	5/8/1999	89		LGE	Oliver, Marvin		
Valencia, Gabe	Hampton Roads Mariners	Hampton Roads Mariners	Toronto Lynx	5/8/1999	18		LGE	Maier, Andreas		
Karn, Phil	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Lehigh Valley Steam	5/8/1999	8		LGE	Kot, Jacek		
Silva, Jacenir	Atlanta Silverbacks	Atlanta Silverbacks	Long Island Rough Riders	5/8/1999	32		LGE	Roberto, Marcos		
Kolic, Darko	Long Island Rough Riders	Atlanta Silverbacks	Long Island Rough Riders	5/8/1999	26		LGE	Nealis, Sean		
Wolyniec, John	Long Island Rough Riders	Atlanta Silverbacks	Long Island Rough Riders	5/8/1999	103		LGE	Lucey, Gerry		
Loftin, Brian	Milwaukee Rampage	Milwaukee Rampage	New Orleans Storm	5/8/1999	13		LGE	Stebbins, Dan		
Stebbins, Dan	Milwaukee Rampage	Milwaukee Rampage	New Orleans Storm	5/8/1999	25		LGE	Iribarren, Ricardo		
Willian, Jason	Milwaukee Rampage	Milwaukee Rampage	New Orleans Storm	5/8/1999	29		LGE	Loftin, Brian		
Stebbins, Dan	Milwaukee Rampage	Milwaukee Rampage	New Orleans Storm	5/8/1999	84		LGE	Ackah, Lovelace		
Barrett, Shane	Tennessee Rhythm	Tennessee Rhythm	Cincinnati Riverhawks	5/8/1999	5		LGE	Schenkel, Doug		
Howle, Chris	Tennessee Rhythm	Tennessee Rhythm	Cincinnati Riverhawks	5/8/1999	93		LGE	Fisher, Ben		
Mossel, Mike	Cincinnati Riverhawks	Tennessee Rhythm	Cincinnati Riverhawks	5/8/1999	22		LGE	Yacks, Craig		
Russell, Ian	Seattle Sounders	Seattle Sounders	Vancouver 86ers	5/8/1999	63		LGE	Baena, Mark		
Baena, Mark	Seattle Sounders	Seattle Sounders	Vancouver 86ers	5/8/1999	82		LGE	Jenkins, Scott		
Thompson, Niall	Vancouver 86ers	Seattle Sounders	Vancouver 86ers	5/8/1999	23		LGE	Sulantic, Ive (John)		
Steenkamp, Lenin	Boston Bulldogs	Boston Bulldogs	Rochester Rhinos	5/9/1999	38	Own Goal	LGE			
Steenkamp, Lenin	Rochester Rhinos	Boston Bulldogs	Rochester Rhinos	5/9/1999	49		LGE	Allnutt, Yari		
Miller, Doug	Rochester Rhinos	Boston Bulldogs	Rochester Rhinos	5/9/1999	70		LGE			
Conway, Paul	Charleston Battery	Maryland Mania	Charleston Battery	5/9/1999	34		LGE	Limniatis, John		
Burke, Michael	Charleston Battery	Maryland Mania	Charleston Battery	5/9/1999	69		LGE	Brisson, Clark		
Nunez, Luis	Jacksonville Cyclones	Jacksonville Cyclones	Long Island Rough Riders	5/9/1999	11		LGE	Munoz, Jorge		
Nickerson, Brian	Jacksonville Cyclones	Jacksonville Cyclones	Long Island Rough Riders	5/9/1999	31		LGE	Munoz, Jorge		
Nunez, Luis	Jacksonville Cyclones	Jacksonville Cyclones	Long Island Rough Riders	5/9/1999	70		LGE	Gonzalez, Alejandro		
Nickerson, Brian	Jacksonville Cyclones	Jacksonville Cyclones	Long Island Rough Riders	5/9/1999	77		LGE	Nunez, Luis		
Weinstein, Cordt	Long Island Rough Riders	Jacksonville Cyclones	Long Island Rough Riders	5/9/1999	25		LGE			
Fernandes, Fernando	Long Island Rough Riders	Jacksonville Cyclones	Long Island Rough Riders	5/9/1999	73		LGE			
Robles, Antonio	San Diego Flash	San Diego Flash	Indiana Blast	5/9/1999	14		LGE	Dumitru, Mugurel		
Farias, Carlos	San Diego Flash	San Diego Flash	Indiana Blast	5/9/1999	31	Penalty	LGE			
Chaisongkram, Eric	San Diego Flash	San Diego Flash	Indiana Blast	5/9/1999	37		LGE			
Hetherington, Nate	San Diego Flash	San Diego Flash	Indiana Blast	5/9/1999	41		LGE	Farias, Carlos		
Farias, Carlos	San Diego Flash	San Diego Flash	Indiana Blast	5/9/1999	53	Penalty	LGE			
Hetherington, Nate	San Diego Flash	San Diego Flash	Indiana Blast	5/9/1999	90		LGE			
Sylvester, John	Minnesota Thunder	Minnesota Thunder	New Orleans Storm	5/9/1999	12		LGE	Mladenov, Stoian		
Wood, Brian	Minnesota Thunder	Minnesota Thunder	New Orleans Storm	5/9/1999	59		LGE			
Ziyenge, Lincoln	Tennessee Rhythm	Tennessee Rhythm	US Pro 40	5/13/1999	57		LGE	Tomlinson, Craig		
Daniv, Sergei	US Pro 40	Tennessee Rhythm	US Pro 40	5/13/1999	45		LGE			
Hayes, David	US Pro 40	Tennessee Rhythm	US Pro 40	5/13/1999	85		LGE	Kozic, Alen		
Ceccarelli, Justin	Boston Bulldogs	Boston Bulldogs	Pittsburgh Riverhounds	5/14/1999	100		LGE	Proctor, James		
Miller, Todd	Charleston Battery	Charleston Battery	Richmond Kickers	5/14/1999	38		LGE	Spooner, Nicky		
Miller, Todd	Charleston Battery	Charleston Battery	Richmond Kickers	5/14/1999	50		LGE	Brownell, Derek		
Brisson, Clark	Charleston Battery	Charleston Battery	Richmond Kickers	5/14/1999	88		LGE	Wilson, John		
Ferruzzi, Marco	Richmond Kickers	Charleston Battery	Richmond Kickers	5/14/1999	61		LGE	Glasgow, Gary		
Dugas, Martin	Staten Island Vipers	Atlanta Silverbacks	Staten Island Vipers	5/14/1999	15		LGE	Sloan, Kevin		
Sloan, Kevin	Staten Island Vipers	Atlanta Silverbacks	Staten Island Vipers	5/14/1999	53		LGE			
DeOliveira, Jose Marcone	Jacksonville Cyclones	New Orleans Storm	Jacksonville Cyclones	5/14/1999	43		LGE			
Engesser, Brian	Orange County Zodiac	Orange County Zodiac	Seattle Sounders	5/14/1999	88		LGE			
Baena, Mark	Seattle Sounders	Orange County Zodiac	Seattle Sounders	5/14/1999	26		LGE			
Russell, Ian	Seattle Sounders	Orange County Zodiac	Seattle Sounders	5/14/1999	39		LGE	Annicchero, Jason		
Baena, Mark	Seattle Sounders	Orange County Zodiac	Seattle Sounders	5/14/1999	69		LGE	Russell, Ian		
Barton, Kieran	Seattle Sounders	Orange County Zodiac	Seattle Sounders	5/14/1999	86		LGE	Baena, Mark		
Raines, CW	Minnesota Thunder	Sacramento Geckos	Minnesota Thunder	5/15/1999	40		LGE	Magee, Amos		
White, Carson	Raleigh Capital Express	Raleigh Capital Express	Hershey Wildcats	5/15/1999	43		LGE	Thomas, Scott		
Simmonds, Gregory	Hershey Wildcats	Raleigh Capital Express	Hershey Wildcats	5/15/1999	29		LGE	Mitchell, Jamal		
Kolic, Darko	Long Island Rough Riders	Long Island Rough Riders	Connecticut Wolves	5/15/1999	72		LGE	Ovalle, Raul		
Weinstein, Cordt	Long Island Rough Riders	Long Island Rough Riders	Connecticut Wolves	5/15/1999	78		LGE	Kolic, Darko		
Doherty, Kevin	Long Island Rough Riders	Long Island Rough Riders	Connecticut Wolves	5/15/1999	85		LGE	Ragusa, Joe		
Watkins, Shane	Lehigh Valley Steam	Maryland Mania	Lehigh Valley Steam	5/15/1999	40		LGE	Jexby, Peter		
Biello, Mauro	Rochester Rhinos	Rochester Rhinos	Toronto Lynx	5/15/1999	16		LGE	Allnutt, Yari		
Glenn, Jimmy	Rochester Rhinos	Rochester Rhinos	Toronto Lynx	5/15/1999	39		LGE	Steenkamp, Lenin		
Nunes, Gaucho	Toronto Lynx	Rochester Rhinos	Toronto Lynx	5/15/1999	83	Penalty	LGE			
Willian, Jason	Milwaukee Rampage	Milwaukee Rampage	Cincinnati Riverhawks	5/15/1999	19		LGE	Szczepanski, Jon		
Roettker, Rick	Cincinnati Riverhawks	Milwaukee Rampage	Cincinnati Riverhawks	5/15/1999	59		LGE	Mossel, Mike		
Sawatzky, Darren	US Pro 40	Tennessee Rhythm	US Pro 40	5/15/1999	15		LGE	Quijano, Marvin		
Da Silva, Nino	US Pro 40	Tennessee Rhythm	US Pro 40	5/15/1999	88		LGE	Bilyk, Jeff		
Farias, Carlos	San Diego Flash	San Diego Flash	Seattle Sounders	5/15/1999	15	Penalty	LGE			
Hetherington, Nate	San Diego Flash	San Diego Flash	Seattle Sounders	5/15/1999	67		LGE			
Villhjalmsson, Vilhjalmur	Jacksonville Cyclones	Jacksonville Cyclones	Staten Island Vipers	5/16/1999	58		LGE			
Inneh, Ernest	Staten Island Vipers	Jacksonville Cyclones	Staten Island Vipers	5/16/1999	55		LGE	Johnson, Rob		
Inneh, Ernest	Staten Island Vipers	Jacksonville Cyclones	Staten Island Vipers	5/16/1999	97		LGE			
Nowak, Paul	Minnesota Thunder	SFB Seals	Minnesota Thunder	5/16/1999	56		LGE	Gramenz, Don		
Griego, Michael	El Paso Patriots	El Paso Patriots	New Orleans Storm	5/16/1999	85		LGE	Marquez, Cesar		
Beech, Patrick	New Orleans Storm	El Paso Patriots	New Orleans Storm	5/16/1999	4		LGE			
Beech, Patrick	New Orleans Storm	El Paso Patriots	New Orleans Storm	5/16/1999	58		LGE	Allen, Mark		
Haskins, Todd	Maryland Mania	Maryland Mania	Atlanta Silverbacks	5/20/1999	23		LGE	Barker, Lloyd		
Moleka, Ignace (Iggy)	Atlanta Silverbacks	Maryland Mania	Atlanta Silverbacks	5/20/1999	82		LGE	Valcourt, Guy		
Evans, Justin	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Raleigh Capital Express	5/20/1999	12		LGE	Fedoruk, Adam		
Butler, Mike	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Raleigh Capital Express	5/20/1999	33		LGE	Fedoruk, Adam		
Apple, Michael	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Raleigh Capital Express	5/20/1999	40		LGE	Fedoruk, Adam		
Butler, Mike	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Raleigh Capital Express	5/20/1999	51		LGE	Haitonic, Emil		
Apple, Michael	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Raleigh Capital Express	5/20/1999	54		LGE	Fedoruk, Adam		
Tripoli, Jaman	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Raleigh Capital Express	5/20/1999	69		LGE	Flavius, David		
Karn, Phil	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Raleigh Capital Express	5/20/1999	75		LGE	Tripoli, Jaman		
Rocha, Carlos	Boston Bulldogs	Boston Bulldogs	Connecticut Wolves	5/21/1999	14		LGE	London, Calvert		
Rocha, Carlos	Boston Bulldogs	Boston Bulldogs	Connecticut Wolves	5/21/1999	37		LGE	Crompton, Gary		
Conteh, Unisa	Boston Bulldogs	Boston Bulldogs	Connecticut Wolves	5/21/1999	72		LGE	Ceccarelli, Justin		
Farfan, Eric	Sacramento Geckos	Sacramento Geckos	Milwaukee Rampage	5/21/1999	76		LGE	Cohmanschi, Robert		
Lopez, Dino	Milwaukee Rampage	Sacramento Geckos	Milwaukee Rampage	5/21/1999	24		LGE	Gentile, Mike		
Stebbins, Dan	Milwaukee Rampage	Sacramento Geckos	Milwaukee Rampage	5/21/1999	30		LGE	Willian, Jason		
Szczepanski, Jon	Milwaukee Rampage	Sacramento Geckos	Milwaukee Rampage	5/21/1999	34		LGE	Loftin, Brian		
Gentile, Mike	Milwaukee Rampage	Sacramento Geckos	Milwaukee Rampage	5/21/1999	41		LGE	Stebbins, Dan		
Willian, Jason	Milwaukee Rampage	Sacramento Geckos	Milwaukee Rampage	5/21/1999	57		LGE	Loftin, Brian		
Guthrie, Rivers	Orange County Zodiac	Orange County Zodiac	El Paso Patriots	5/21/1999	9		LGE	Wilson, Brad		
Leal, Gustavo	Orange County Zodiac	Orange County Zodiac	El Paso Patriots	5/21/1999	73		LGE	Foster, Mark		
Castro, Victor	El Paso Patriots	Orange County Zodiac	El Paso Patriots	5/21/1999	72		LGE			
Mobilio, Domenic	Vancouver 86ers	Vancouver 86ers	Minnesota Thunder	5/21/1999	32	Penalty	LGE			
Sylvester, John	Minnesota Thunder	Vancouver 86ers	Minnesota Thunder	5/21/1999	82		LGE	Zeba, Morgan		
Turner, Ryan	Charleston Battery	Charleston Battery	Jacksonville Cyclones	5/22/1999	25		LGE	Burke, Michael		
Sewell, Dean	Charleston Battery	Charleston Battery	Jacksonville Cyclones	5/22/1999	84		LGE	Brisson, Clark		
Ledesma, Jesus	Jacksonville Cyclones	Charleston Battery	Jacksonville Cyclones	5/22/1999	28		LGE			
Blanchard, Ricardo	Long Island Rough Riders	Long Island Rough Riders	Lehigh Valley Steam	5/22/1999	73		LGE	Wolyniec, John		
Wolyniec, John	Long Island Rough Riders	Long Island Rough Riders	Lehigh Valley Steam	5/22/1999	77		LGE	Sullivan, Brandon		
Stockton, Khary	Lehigh Valley Steam	Long Island Rough Riders	Lehigh Valley Steam	5/22/1999	85		LGE			
Cairns, Jason	Cincinnati Riverhawks	Cincinnati Riverhawks	Pittsburgh Riverhounds	5/22/1999	9		LGE	Mossel, Mike		
Scheer, Craig	Cincinnati Riverhawks	Cincinnati Riverhawks	Pittsburgh Riverhounds	5/22/1999	25		LGE	Roettker, Rick		
Yacks, Craig	Cincinnati Riverhawks	Cincinnati Riverhawks	Pittsburgh Riverhounds	5/22/1999	53		LGE			
Butler, Mike	Pittsburgh Riverhounds	Cincinnati Riverhawks	Pittsburgh Riverhounds	5/22/1999	40		LGE			
Fedoruk, Adam	Pittsburgh Riverhounds	Cincinnati Riverhawks	Pittsburgh Riverhounds	5/22/1999	74		LGE	Karn, Phil		
Kot, Jacek	Pittsburgh Riverhounds	Cincinnati Riverhawks	Pittsburgh Riverhounds	5/22/1999	89		LGE			
Valencia, Gabe	Hampton Roads Mariners	Hampton Roads Mariners	Richmond Kickers	5/22/1999	4		LGE	Owens, William (Billy)		
Glasgow, Gary	Richmond Kickers	Hampton Roads Mariners	Richmond Kickers	5/22/1999	43		LGE			
Ukrop, Rob	Richmond Kickers	Hampton Roads Mariners	Richmond Kickers	5/22/1999	65		LGE	Lekics, Paul		
Simmonds, Gregory	Hershey Wildcats	Hershey Wildcats	Atlanta Silverbacks	5/22/1999	7		LGE	Swords, Kyle		
Klein, Stephen	Hershey Wildcats	Hershey Wildcats	Atlanta Silverbacks	5/22/1999	18		LGE	Mitchell, Jamal		
Simmonds, Gregory	Hershey Wildcats	Hershey Wildcats	Atlanta Silverbacks	5/22/1999	63		LGE	Mittendorf, Andrew		
Moyeldin, Ahmed	Atlanta Silverbacks	Hershey Wildcats	Atlanta Silverbacks	5/22/1999	9		LGE	Roberto, Marcos		
Ratzburg, Keith	SFB Seals	SFB Seals	Milwaukee Rampage	5/22/1999	65		LGE			
Lopez, Dino	Milwaukee Rampage	SFB Seals	Milwaukee Rampage	5/22/1999	58		LGE	Willian, Jason		
Lagos, Gerard	Minnesota Thunder	Seattle Sounders	Minnesota Thunder	5/22/1999	22		LGE			
Lagos, Gerard	Minnesota Thunder	Seattle Sounders	Minnesota Thunder	5/22/1999	88		LGE			
