Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Dougherty, Paul	Montreal Impact	Vancouver 86ers	Montreal Impact	6/18/1995	82	Penalty	LGE			
Siersbaeck, Carsten	Colorado Foxes	Colorado Foxes	Seattle Sounders	6/21/1995	40		LGE			
Haynes, Brian	Colorado Foxes	Colorado Foxes	Seattle Sounders	6/21/1995	67		LGE			
Hooker, Jeff	Colorado Foxes	Colorado Foxes	Seattle Sounders	6/21/1995	77		LGE			
Amaya, Rafael	Colorado Foxes	Colorado Foxes	Seattle Sounders	6/21/1995	83		LGE			
Fry, Chance	Seattle Sounders	Colorado Foxes	Seattle Sounders	6/21/1995	57		LGE			
Gjonbalaj, Sadri	New York Centaurs	Atlanta Ruckus	New York Centaurs	6/21/1995	60		LGE			
Allen, Paul	New York Centaurs	Atlanta Ruckus	New York Centaurs	6/21/1995	70		LGE			
Siersbaeck, Carsten	Colorado Foxes	Colorado Foxes	New York Centaurs	6/24/1995	18		LGE			
Guthrie, Rivers	Colorado Foxes	Colorado Foxes	New York Centaurs	6/24/1995	43		LGE			
Osazuwa, Moses	New York Centaurs	Colorado Foxes	New York Centaurs	6/24/1995	81		LGE			
Dunn, Jason	Seattle Sounders	Seattle Sounders	Atlanta Ruckus	6/24/1995	9		LGE			
Dailly, Paul	Vancouver 86ers	Vancouver 86ers	New York Centaurs	6/27/1995	15		LGE			
Sibiya, Sipho	Vancouver 86ers	Vancouver 86ers	New York Centaurs	6/27/1995	88		LGE			
Nash, Martin	Vancouver 86ers	Vancouver 86ers	New York Centaurs	6/27/1995	90		LGE			
Trittschuh, Steve	Montreal Impact	Montreal Impact	Colorado Foxes	6/28/1995	48		LGE			
Dougherty, Paul	Montreal Impact	Montreal Impact	Colorado Foxes	6/28/1995	72		LGE			
Roentved, Kim	Colorado Foxes	Montreal Impact	Colorado Foxes	6/28/1995	90		LGE			
Fry, Chance	Seattle Sounders	Seattle Sounders	Atlanta Ruckus	6/29/1995	77		LGE	Webber, Wade		
Soebye, Staale	Atlanta Ruckus	Seattle Sounders	Atlanta Ruckus	6/29/1995	23		LGE			
Roentved, Kim	Colorado Foxes	Colorado Foxes	Atlanta Ruckus	7/1/1995	79		LGE			
Siersbaeck, Carsten	Colorado Foxes	Colorado Foxes	Atlanta Ruckus	7/1/1995	87		LGE			
Babatunde, Joseph	New York Centaurs	New York Centaurs	Seattle Sounders	7/2/1995	48		LGE			
Fry, Chance	Seattle Sounders	New York Centaurs	Seattle Sounders	7/2/1995	45		LGE			
Hattrup, Peter	Seattle Sounders	Atlanta Ruckus	Seattle Sounders	7/4/1995	55		LGE			
Hattrup, Peter	Seattle Sounders	Atlanta Ruckus	Seattle Sounders	7/4/1995	70		LGE			
Medved, Shawn	Seattle Sounders	Atlanta Ruckus	Seattle Sounders	7/4/1995	12		LGE			
Fry, Chance	Seattle Sounders	Atlanta Ruckus	Seattle Sounders	7/4/1995	60		LGE			
Aunger, Geoff	Vancouver 86ers	Vancouver 86ers	Colorado Foxes	7/7/1995	7		LGE			
Oliviero, Giuliano	Vancouver 86ers	Vancouver 86ers	Colorado Foxes	7/7/1995	12		LGE			
Okoh, Matthew Nwabueze	Colorado Foxes	Vancouver 86ers	Colorado Foxes	7/7/1995	76		LGE			
Doliscat, Rudy	Montreal Impact	Montreal Impact	Seattle Sounders	7/9/1995	45		LGE			
Dougherty, Paul	Montreal Impact	Montreal Impact	Seattle Sounders	7/9/1995	65		LGE			
Fry, Chance	Seattle Sounders	Montreal Impact	Seattle Sounders	7/9/1995	25		LGE			
Hattrup, Peter	Seattle Sounders	Montreal Impact	Seattle Sounders	7/9/1995	75		LGE			
Okoh, Matthew Nwabueze	Colorado Foxes	Colorado Foxes	Vancouver 86ers	7/9/1995	20		LGE			
Hooker, Jeff	Colorado Foxes	Colorado Foxes	Vancouver 86ers	7/9/1995	90		LGE			
Aunger, Geoff	Vancouver 86ers	Colorado Foxes	Vancouver 86ers	7/9/1995	34		LGE			
Nash, Martin	Vancouver 86ers	Colorado Foxes	Vancouver 86ers	7/9/1995	68		LGE			
Oliviero, Giuliano	Vancouver 86ers	Colorado Foxes	Vancouver 86ers	7/9/1995	83		LGE			
Barker, Loyd	Montreal Impact	Vancouver 86ers	Montreal Impact	7/12/1995	26		LGE			
Medved, Shawn	Seattle Sounders	Seattle Sounders	New York Centaurs	7/14/1995	87		LGE			
Guthrie, Rivers	Colorado Foxes	Colorado Foxes	New York Centaurs	7/16/1995	72		LGE			
Guthrie, Rivers	Colorado Foxes	Colorado Foxes	New York Centaurs	7/16/1995	81		LGE			
Siersbaeck, Carsten	Colorado Foxes	Colorado Foxes	New York Centaurs	7/16/1995	58		LGE			
Hooker, Jeff	Colorado Foxes	Colorado Foxes	New York Centaurs	7/16/1995	86		LGE			
McCreath, Anthony	Colorado Foxes	Colorado Foxes	New York Centaurs	7/16/1995	88		LGE			
Huseinovic, Mirsad	New York Centaurs	Colorado Foxes	New York Centaurs	7/16/1995	19		LGE			
Gjonbalaj, Sadri	New York Centaurs	Colorado Foxes	New York Centaurs	7/16/1995	73		LGE			
Dougherty, Paul	Montreal Impact	Montreal Impact	Atlanta Ruckus	7/19/1995	45		LGE			
Trittschuh, Steve	Montreal Impact	Montreal Impact	Atlanta Ruckus	7/19/1995	77		LGE			
Barker, Loyd	Montreal Impact	Montreal Impact	Atlanta Ruckus	7/19/1995	83		LGE			
Biello, Mauro	Montreal Impact	Montreal Impact	Atlanta Ruckus	7/19/1995	90		LGE			
Moore, Brian	Atlanta Ruckus	Montreal Impact	Atlanta Ruckus	7/19/1995	26		LGE			
Solberg, Cato	Atlanta Ruckus	Montreal Impact	Atlanta Ruckus	7/19/1995	31		LGE			
Valentine, Carl	Vancouver 86ers	Vancouver 86ers	Seattle Sounders	7/23/1995	7		LGE			
Dailly, Paul	Vancouver 86ers	Vancouver 86ers	Seattle Sounders	7/23/1995	90		LGE			
Fry, Chance	Seattle Sounders	Vancouver 86ers	Seattle Sounders	7/23/1995	19		LGE			
Medved, Shawn	Seattle Sounders	Vancouver 86ers	Seattle Sounders	7/23/1995	75		LGE			
Barker, Loyd	Montreal Impact	New York Centaurs	Montreal Impact	7/23/1995	33		LGE			
Trittschuh, Steve	Montreal Impact	New York Centaurs	Montreal Impact	7/23/1995	44		LGE			
Murray, Bruce	Atlanta Ruckus	Atlanta Ruckus	Colorado Foxes	7/23/1995	70		LGE			
Soebye, Staale	Atlanta Ruckus	Atlanta Ruckus	Colorado Foxes	7/23/1995	79		LGE			
Siersbaeck, Carsten	Colorado Foxes	Atlanta Ruckus	Colorado Foxes	7/23/1995	40		LGE			
Hooker, Jeff	Colorado Foxes	Atlanta Ruckus	Colorado Foxes	7/23/1995	77		LGE			
Santel, Mark	Colorado Foxes	Atlanta Ruckus	Colorado Foxes	7/23/1995	89		LGE			
Paulinho	Montreal Impact	Montreal Impact	New York Centaurs	7/26/1995	64		LGE			
Paulinho	Montreal Impact	Montreal Impact	New York Centaurs	7/26/1995	90		LGE			
Barker, Loyd	Montreal Impact	Montreal Impact	New York Centaurs	7/26/1995	66		LGE			
Dougherty, Paul	Montreal Impact	Montreal Impact	New York Centaurs	7/26/1995	82		LGE			
Hattrup, Peter	Seattle Sounders	Seattle Sounders	Colorado Foxes	7/28/1995	7		LGE			
Medved, Shawn	Seattle Sounders	Seattle Sounders	Colorado Foxes	7/28/1995	69		LGE			
Nash, Martin	Vancouver 86ers	Vancouver 86ers	New York Centaurs	8/4/1995	18		LGE			
Sibiya, Sipho	Vancouver 86ers	Vancouver 86ers	New York Centaurs	8/4/1995	42		LGE			
Norman, David	Vancouver 86ers	Vancouver 86ers	New York Centaurs	8/4/1995	83		LGE			
Osazuwa, Moses	New York Centaurs	Vancouver 86ers	New York Centaurs	8/4/1995	44		LGE			
Carrera, Marcelo	New York Centaurs	Vancouver 86ers	New York Centaurs	8/4/1995	90		LGE			
Biello, Mauro	Montreal Impact	Montreal Impact	Colorado Foxes	8/6/1995	86		LGE			
Biello, Mauro	Montreal Impact	Montreal Impact	Colorado Foxes	8/6/1995	90		LGE			
Barker, Loyd	Montreal Impact	Montreal Impact	Colorado Foxes	8/6/1995	48		LGE			
Holness, Kevin	Montreal Impact	Montreal Impact	Colorado Foxes	8/6/1995	60		LGE			
Paulinho	Montreal Impact	Montreal Impact	Colorado Foxes	8/6/1995	60		LGE			
Steenkamp, Lenin	Atlanta Ruckus	Atlanta Ruckus	New York Centaurs	8/6/1995	66		LGE			
Gjonbalaj, Sadri	New York Centaurs	Atlanta Ruckus	New York Centaurs	8/6/1995	53		LGE			
Dougherty, Paul	Montreal Impact	Montreal Impact	Vancouver 86ers	8/9/1995	31		LGE			
Dougherty, Paul	Montreal Impact	Montreal Impact	Vancouver 86ers	8/9/1995	56		LGE			
Kusch, Garrett	Vancouver 86ers	Montreal Impact	Vancouver 86ers	8/9/1995	15		LGE			
Kusch, Garrett	Vancouver 86ers	Montreal Impact	Vancouver 86ers	8/9/1995	51		LGE			
Oliviero, Giuliano	Vancouver 86ers	Montreal Impact	Vancouver 86ers	8/9/1995	10		LGE			
Fashanu, Justin	Atlanta Ruckus	Atlanta Ruckus	Seattle Sounders	8/11/1995	10		LGE			
Hattrup, Peter	Seattle Sounders	Atlanta Ruckus	Seattle Sounders	8/11/1995	75		LGE			
Roentved, Kim	Colorado Foxes	Colorado Foxes	Montreal Impact	8/12/1995	9		LGE			
Fig, Henrik	Colorado Foxes	Colorado Foxes	Montreal Impact	8/12/1995	23		LGE			
DeSantis, Nick	Montreal Impact	Colorado Foxes	Montreal Impact	8/12/1995	43		LGE			
Barker, Loyd	Montreal Impact	Colorado Foxes	Montreal Impact	8/12/1995	54		LGE			
Eales, Darren	New York Centaurs	Seattle Sounders	New York Centaurs	8/16/1995	58		LGE			
Needham, Grant	Montreal Impact	Vancouver 86ers	Montreal Impact	8/16/1995	37		LGE			
Dailly, Paul	Vancouver 86ers	Vancouver 86ers	New York Centaurs	8/17/1995	10		LGE			
Dailly, Paul	Vancouver 86ers	Vancouver 86ers	New York Centaurs	8/17/1995	78		LGE			
Nash, Martin	Vancouver 86ers	Vancouver 86ers	New York Centaurs	8/17/1995	6		LGE			
Dodd, Mike	Vancouver 86ers	Vancouver 86ers	New York Centaurs	8/17/1995	67		LGE			
Babatunde, Joseph	New York Centaurs	Vancouver 86ers	New York Centaurs	8/17/1995	87		LGE			
Barker, Loyd	Montreal Impact	Montreal Impact	Colorado Foxes	8/18/1995	13		LGE			
Hooper, Lyndon	Montreal Impact	Montreal Impact	Colorado Foxes	8/18/1995	63		LGE			
Okoh, Matthew Nwabueze	Colorado Foxes	Montreal Impact	Colorado Foxes	8/18/1995	33		LGE			
Kinnear, Dominic	Seattle Sounders	Seattle Sounders	Vancouver 86ers	8/19/1995	36		LGE			
Kinnear, Dominic	Seattle Sounders	Seattle Sounders	Vancouver 86ers	8/19/1995	38		LGE			
Oliviero, Giuliano	Vancouver 86ers	Seattle Sounders	Vancouver 86ers	8/19/1995	21		LGE			
Oliviero, Giuliano	Vancouver 86ers	Seattle Sounders	Vancouver 86ers	8/19/1995	82		LGE			
Aunger, Geoff	Vancouver 86ers	Seattle Sounders	Vancouver 86ers	8/19/1995	15		LGE			
Babatunde, Joseph	New York Centaurs	New York Centaurs	Colorado Foxes	8/20/1995	25		LGE			
Carrera, Marcelo	New York Centaurs	New York Centaurs	Colorado Foxes	8/20/1995	62		LGE			
Doyle, John	Atlanta Ruckus	Atlanta Ruckus	Montreal Impact	8/20/1995	5		LGE			
Steenkamp, Lenin	Atlanta Ruckus	Atlanta Ruckus	Montreal Impact	8/20/1995	76		LGE			
DeSantis, Nick	Montreal Impact	Atlanta Ruckus	Montreal Impact	8/20/1995	16		LGE			
DeSantis, Nick	Montreal Impact	Atlanta Ruckus	Montreal Impact	8/20/1995	87		LGE			
Barker, Loyd	Montreal Impact	Atlanta Ruckus	Montreal Impact	8/20/1995	66		LGE			
Nash, Martin	Vancouver 86ers	Vancouver 86ers	Colorado Foxes	8/23/1995	1		LGE			
Kusch, Garrett	Vancouver 86ers	Vancouver 86ers	Colorado Foxes	8/23/1995	70		LGE			
Fraser, Robin	Colorado Foxes	Vancouver 86ers	Colorado Foxes	8/23/1995	63		LGE			
Roentved, Kim	Colorado Foxes	Colorado Foxes	Vancouver 86ers	8/25/1995	20		LGE			
Hooker, Jeff	Colorado Foxes	Colorado Foxes	Vancouver 86ers	8/25/1995	58		LGE			
Tadlock, Stoner	Colorado Foxes	Colorado Foxes	Vancouver 86ers	8/25/1995	75		LGE			
Norman, David	Vancouver 86ers	Colorado Foxes	Vancouver 86ers	8/25/1995	18		LGE			
Dougherty, Paul	Montreal Impact	Montreal Impact	Vancouver 86ers	8/27/1995	4		LGE			
Needham, Grant	Montreal Impact	Montreal Impact	Vancouver 86ers	8/27/1995	52		LGE			
Barker, Loyd	Montreal Impact	Montreal Impact	Vancouver 86ers	8/27/1995	76		LGE			
Dailly, Paul	Vancouver 86ers	Montreal Impact	Vancouver 86ers	8/27/1995	67		LGE			
Murray, Bruce	Atlanta Ruckus	Atlanta Ruckus	Vancouver 86ers	8/30/1995	29		LGE	Araujo, Michael		
Sheen, Greg	Atlanta Ruckus	Atlanta Ruckus	Vancouver 86ers	8/30/1995	63		LGE	Araujo, Michael		
Dailly, Paul	Vancouver 86ers	Atlanta Ruckus	Vancouver 86ers	8/30/1995	5		LGE			
Dailly, Paul	Vancouver 86ers	Atlanta Ruckus	Vancouver 86ers	8/30/1995	31		LGE	Sibiya, Sipho		
Roentved, Kim	Colorado Foxes	Colorado Foxes	Atlanta Ruckus	9/1/1995	1		LGE			
Eck, Ted	Colorado Foxes	Colorado Foxes	Atlanta Ruckus	9/1/1995	7		LGE			
Steenkamp, Lenin	Atlanta Ruckus	Colorado Foxes	Atlanta Ruckus	9/1/1995	6		LGE			
Araujo, Michael	Atlanta Ruckus	Colorado Foxes	Atlanta Ruckus	9/1/1995	73		LGE			
Barker, Loyd	Montreal Impact	Montreal Impact	Seattle Sounders	9/1/1995	79		LGE			
Medved, Shawn	Seattle Sounders	Montreal Impact	Seattle Sounders	9/1/1995	62		LGE			
Medved, Shawn	Seattle Sounders	Montreal Impact	Seattle Sounders	9/1/1995	90		LGE			
Hattrup, Peter	Seattle Sounders	Montreal Impact	Seattle Sounders	9/1/1995	27		LGE			
Aunger, Geoff	Vancouver 86ers	Vancouver 86ers	Seattle Sounders	9/5/1995	28	Penalty	LGE			
Fry, Chance	Seattle Sounders	Vancouver 86ers	Seattle Sounders	9/5/1995	71		LGE			
Fry, Chance	Seattle Sounders	Vancouver 86ers	Seattle Sounders	9/5/1995	72		LGE			
Dunn, Jason	Seattle Sounders	Seattle Sounders	Montreal Impact	9/6/1995	72		LGE			
Hooker, Jeff	Colorado Foxes	Colorado Foxes	New York Centaurs	9/8/1995	27		LGE			
Okoh, Matthew Nwabueze	Colorado Foxes	Colorado Foxes	New York Centaurs	9/8/1995	90		LGE			
Calichman, Dan	New York Centaurs	Colorado Foxes	New York Centaurs	9/8/1995	90		LGE			
Dunn, Jason	Seattle Sounders	Seattle Sounders	Vancouver 86ers	9/9/1995	80		LGE			
Dunn, Jason	Seattle Sounders	Seattle Sounders	Vancouver 86ers	9/9/1995	89		LGE			
Hattrup, Peter	Seattle Sounders	Seattle Sounders	Vancouver 86ers	9/9/1995	62		LGE			
Mobilio, Dominic	Vancouver 86ers	Seattle Sounders	Vancouver 86ers	9/9/1995	74		LGE			
Tschantret, Lee	New York Centaurs	New York Centaurs	Montreal Impact	9/10/1995	23		LGE			
Calichman, Dan	New York Centaurs	New York Centaurs	Montreal Impact	9/10/1995	86	Penalty	LGE			
Biello, Mauro	Montreal Impact	New York Centaurs	Montreal Impact	9/10/1995	3		LGE			
Paulinho	Montreal Impact	New York Centaurs	Montreal Impact	9/10/1995	53		LGE			
Kouzmanis, Tom	Montreal Impact	New York Centaurs	Montreal Impact	9/10/1995	75		LGE			
