Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Caskey, Darren	Virginia Beach Mariners	Richmond Kickers	Virginia Beach Mariners	4/22/2005	62		LGE			
Goos, Chris	Charleston Battery	Charleston Battery	Atlanta Silverbacks	4/23/2005	81		LGE	Karalexis, Timothy		
Dawkins, Fabian	Atlanta Silverbacks	Charleston Battery	Atlanta Silverbacks	4/23/2005	67		LGE	Stone, Kristopher		
Dawkins, Fabian	Atlanta Silverbacks	Charleston Battery	Atlanta Silverbacks	4/23/2005	88		LGE	Rios-Rodriguez, Rodrigo		
Henderson, Skye	Spokane Shadow	Spokane Shadow	Abbotsford Rangers	5/13/2005	8		LGE			
Kumangai-McGee, Lamar	Spokane Shadow	Spokane Shadow	Abbotsford Rangers	5/13/2005	51		LGE	Campbell, Scott		
Schmidt, Spencer	Abbotsford Rangers	Spokane Shadow	Abbotsford Rangers	5/13/2005	9		LGE			
Mertens, Cameron	Yakima Reds	Yakima Reds	Abbotsford Rangers	5/14/2005	71		LGE	Suhm, Douglas Tyler		
Neal, Bryan	Yakima Reds	Yakima Reds	Abbotsford Rangers	5/14/2005	58		LGE			
Langelaar, Jordan	Abbotsford Rangers	Yakima Reds	Abbotsford Rangers	5/14/2005	67		LGE			
Crocker, Sean	Abbotsford Rangers	Abbotsford Rangers	Spokane Shadow	5/21/2005	1	Penalty	LGE			
Bardossy, Karl	Abbotsford Rangers	Abbotsford Rangers	Spokane Shadow	5/21/2005	61		LGE	Tsen, Edward		
Henderson, Skye	Spokane Shadow	Abbotsford Rangers	Spokane Shadow	5/21/2005	46		LGE	Allberry, Dustin		
Allberry, Dustin	Spokane Shadow	Abbotsford Rangers	Spokane Shadow	5/21/2005	67		LGE	Hite, Brett		
Hite, Brett	Spokane Shadow	Abbotsford Rangers	Spokane Shadow	5/21/2005	72		LGE	Moug, Jake		
Hite, Brett	Spokane Shadow	Abbotsford Rangers	Spokane Shadow	5/21/2005	87		LGE			
Mwansanga, Elijah	Cascade Surge	Cascade Surge	Abbotsford Rangers	5/27/2005	4		LGE	Leibbrandt, Ian		
Leibbrandt, Ian	Cascade Surge	Cascade Surge	Abbotsford Rangers	5/27/2005	30		LGE	McGregor, Dana		
Budnyy, Andriy	Cascade Surge	Cascade Surge	Abbotsford Rangers	5/27/2005	44	Penalty	LGE			
Clark, Matthew	Cascade Surge	Cascade Surge	Abbotsford Rangers	5/27/2005	79		LGE	Leibbrandt, Ian		
Calderson, Carlos	Cascade Surge	Cascade Surge	Abbotsford Rangers	5/27/2005	80		LGE	McGregor, Dana		
Mackinnon, Campbell	Abbotsford Rangers	Cascade Surge	Abbotsford Rangers	5/27/2005	78		LGE			
Anton, Max	Bradenton Academics	Bradenton Academics	Ajax Orlando Prospects	5/11/2005	76		LGE	Voutier, Gerard		
Hernandez, Judah	Ajax Orlando Prospects	Bradenton Academics	Ajax Orlando Prospects	5/11/2005	32		LGE	Carpintero, Set		
Boracic, Berin	Ajax Orlando Prospects	Bradenton Academics	Ajax Orlando Prospects	5/11/2005	102		LGE	Hernandez, Judah		
Bently, Bent	Palm Beach Pumas	Palm Beach Pumas	Ajax Orlando Prospects	5/21/2005	55		LGE			
Languis, Matthew	Ajax Orlando Prospects	Palm Beach Pumas	Ajax Orlando Prospects	5/21/2005	35		LGE			
Urdin-Gonzalez, Alberto	Ajax Orlando Prospects	Palm Beach Pumas	Ajax Orlando Prospects	5/21/2005	60		LGE			
Lopez, Antonio	Ajax Orlando Prospects	Ajax Orlando Prospects	Central Florida Kraze	5/28/2005	26		LGE	Milien, Pascal		
Hall, Philip	Ajax Orlando Prospects	Ajax Orlando Prospects	Central Florida Kraze	5/28/2005	74		LGE	Neaves, Kevon		
Robertson, Daniell	Central Florida Kraze	Ajax Orlando Prospects	Central Florida Kraze	5/28/2005	69	Penalty	LGE			
Odour, Moffat	Harrisburg City Islanders	Harrisburg City Islanders	Pittsburgh Riverhounds	4/23/2005	37		LGE			
Mnyamura, Elvis	Northern Virginia Royals	Northern Virginia Royals	Long Island Rough Riders	4/23/2005	82		LGE			
Caffrey, Paul	Long Island Rough Riders	Northern Virginia Royals	Long Island Rough Riders	4/23/2005	43		LGE			
Higgins, Shaun	Long Island Rough Riders	Northern Virginia Royals	Long Island Rough Riders	4/23/2005	55		LGE	Toben-Villa, Alex		
Hunt, James	Long Island Rough Riders	Northern Virginia Royals	Long Island Rough Riders	4/23/2005	66		LGE	Sullivan, Gary		
Sullivan, Gary	Long Island Rough Riders	Northern Virginia Royals	Long Island Rough Riders	4/23/2005	74		LGE	Caffrey, Paul		
Winters, Brian	Portland Timbers	Portland Timbers	Toronto Lynx	4/23/2005	50		LGE			
Miranda, Edwin	Portland Timbers	Portland Timbers	Toronto Lynx	4/23/2005	59		LGE	Alcaraz-Cueller, Hugo		
Alvarez, Byron	Portland Timbers	Portland Timbers	Toronto Lynx	4/23/2005	84		LGE	Arzate, Guillermo (Memo)		
Zareh-Mendez, Akbar	San Diego Gauchos	San Diego Gauchos	Fresno Fuego	4/23/2005	20		LGE			
Lopez, Larry	Fresno Fuego	San Diego Gauchos	Fresno Fuego	4/23/2005	53		LGE			
Dugger, Jared	Fresno Fuego	San Diego Gauchos	Fresno Fuego	4/23/2005	91		LGE			
Hutchinson, Russell	Virginia Beach Mariners	Virginia Beach Mariners	Richmond Kickers	4/23/2005	71		LGE	Caskey, Darren		
Miller, Ryan	Wilmington Hammerheads	Wilmington Hammerheads	Western Mass Pioneers	4/23/2005	27		LGE			
Popovich, Derek	Wilmington Hammerheads	Wilmington Hammerheads	Western Mass Pioneers	4/23/2005	35		LGE	Chase, Paul		
Zarate, Juvenal (Junior)	Wilmington Hammerheads	Wilmington Hammerheads	Western Mass Pioneers	4/23/2005	79		LGE			
Fletcher, Kyle	Western Mass Pioneers	Wilmington Hammerheads	Western Mass Pioneers	4/23/2005	75		LGE			
Lubezky, Alon	Charleston Battery	Charleston Battery	Virginia Beach Mariners	4/29/2005	90		LGE	Woods, Alan		
Castellanos, David	Virginia Beach Mariners	Charleston Battery	Virginia Beach Mariners	4/29/2005	30		LGE			
Benedetti, Scott	Portland Timbers	Portland Timbers	Minnesota Thunder	4/29/2005	14		LGE	Miranda, Edwin		
Thompson, Scot	Portland Timbers	Portland Timbers	Minnesota Thunder	4/29/2005	15		LGE	Miranda, Edwin		
Tarley, Duncan (Melvin)	Minnesota Thunder	Portland Timbers	Minnesota Thunder	4/29/2005	11		LGE	Alberts, James (Jay)		
Menyongar, John	Minnesota Thunder	Portland Timbers	Minnesota Thunder	4/29/2005	79		LGE	Matteo, Jeff		
Rivera-Curet, Alexis	Puerto Rico Islanders	Puerto Rico Islanders	Montreal Impact	4/29/2005	20		LGE	Sarafim-DaSilva, Edivaldo		
Vincello, Mauricio	Montreal Impact	Puerto Rico Islanders	Montreal Impact	4/29/2005	3		LGE	Biello, Mauro		
Miller, Ryan	Wilmington Hammerheads	Wilmington Hammerheads	Harrisburg City Islanders	4/29/2005	24		LGE	Chase, Paul		
Bundy, Kenny	Wilmington Hammerheads	Wilmington Hammerheads	Harrisburg City Islanders	4/29/2005	49		LGE	Chase, Paul		
Schofield, David	Harrisburg City Islanders	Wilmington Hammerheads	Harrisburg City Islanders	4/29/2005	4		LGE			
Swinehart, Dustin	Charlotte Eagles	Charlotte Eagles	Harrisburg City Islanders	4/30/2005	14	Penalty	LGE			
Mintah, Ismael	Charlotte Eagles	Charlotte Eagles	Harrisburg City Islanders	4/30/2005	35		LGE			
Coggins, Jacob	Charlotte Eagles	Charlotte Eagles	Harrisburg City Islanders	4/30/2005	45		LGE	Swinehart, Dustin		
Daka, Patrick	Charlotte Eagles	Charlotte Eagles	Harrisburg City Islanders	4/30/2005	59		LGE			
Coggins, Jacob	Charlotte Eagles	Charlotte Eagles	Harrisburg City Islanders	4/30/2005	72		LGE			
Krause, Neil	Western Mass Pioneers	Cincinnati Kings	Western Mass Pioneers	4/30/2005	26		LGE	Dalipi, Daniel		
Idle, Jerrod	Laredo Heat	Laredo Heat	Austin Lighting	4/30/2005	13		LGE			
Ibarra-Trevino, Juan de Dios	Laredo Heat	Laredo Heat	Austin Lighting	4/30/2005	20	Penalty	LGE			
Infante, Nicho	Laredo Heat	Laredo Heat	Austin Lighting	4/30/2005	43		LGE	Harrison, Ryan		
Espinosa, Carlo	Long Island Rough Riders	Long Island Rough Riders	New Hampshire Phantoms	4/30/2005	42		LGE	Hunt, James		
Etienne, Derrick	Long Island Rough Riders	Long Island Rough Riders	New Hampshire Phantoms	4/30/2005	73		LGE			
Hansen, Bjorn	New Hampshire Phantoms	Long Island Rough Riders	New Hampshire Phantoms	4/30/2005	90		LGE			
Worthen, Joey	Richmond Kickers	Richmond Kickers	Toronto Lynx	4/30/2005	28		LGE	Jeffrey, Kevin		
Delicate, Matthew	Richmond Kickers	Richmond Kickers	Toronto Lynx	4/30/2005	48		LGE	Brown, Tim		
Ngon-Gerba, Ali	Toronto Lynx	Richmond Kickers	Toronto Lynx	4/30/2005	27		LGE			
Melo, Welton	Seattle Sounders	Seattle Sounders	Portland Timbers	4/30/2005	73		LGE	Klaas, CJ		
Alvarez, Byron	Portland Timbers	Seattle Sounders	Portland Timbers	4/30/2005	51		LGE	Lines, Aaran		
Poltl, Thomas	Portland Timbers	Seattle Sounders	Portland Timbers	4/30/2005	54		LGE	Alvarez, Byron		
Corazzin, Carlo	Vancouver Whitecaps	Vancouver Whitecaps	Rochester Rhinos	4/30/2005	51	Penalty	LGE			
Dawkins, Fabian	Atlanta Silverbacks	Atlanta Silverbacks	Toronto Lynx	5/7/2005	51		LGE	Rios-Rodriguez, Rodrigo		
Iniguez, Sergio	Atlanta Silverbacks	Atlanta Silverbacks	Toronto Lynx	5/7/2005	54		LGE	Rios-Rodriguez, Rodrigo		
Dodds, Jamie	Toronto Lynx	Atlanta Silverbacks	Toronto Lynx	5/7/2005	8		LGE	Fraser, Sean		
Ngon-Gerba, Ali	Toronto Lynx	Atlanta Silverbacks	Toronto Lynx	5/7/2005	90		LGE			
Plute, Ron	Atlanta Silverbacks	Atlanta Silverbacks	Richmond Kickers	5/15/2005	65		LGE	Pineda-Chacon, Alex		
Burke, Michael	Richmond Kickers	Atlanta Silverbacks	Richmond Kickers	5/15/2005	26		LGE			
Carrieri, Chris	Richmond Kickers	Atlanta Silverbacks	Richmond Kickers	5/15/2005	31		LGE	Swinehart, Dustin		
Jordan, Jason	Vancouver Whitecaps	Vancouver Whitecaps	Atlanta Silverbacks	5/22/2005	15		LGE	Gjertsen, Joseph		
Jordan, Jason	Vancouver Whitecaps	Vancouver Whitecaps	Atlanta Silverbacks	5/22/2005	30		LGE	Valente, Alfredo		
Jordan, Jason	Vancouver Whitecaps	Vancouver Whitecaps	Atlanta Silverbacks	5/22/2005	50		LGE	Gjertsen, Joseph		
Gjertsen, Joseph	Vancouver Whitecaps	Vancouver Whitecaps	Atlanta Silverbacks	5/22/2005	54		LGE	Kindel, Steve		
Pineda-Chacon, Alex	Atlanta Silverbacks	Vancouver Whitecaps	Atlanta Silverbacks	5/22/2005	87		LGE	Rios-Rodriguez, Rodrigo		
Evans, Justin	Charleston Battery	Charleston Battery	Atlanta Silverbacks	5/28/2005	71		LGE	Chronopoulos, Ted		
Martinez-Morales, Jesus	Charleston Battery	Charleston Battery	Atlanta Silverbacks	5/28/2005	88		LGE	Hollingsworth, Ben		
Brooks, Gary	Atlanta Silverbacks	Charleston Battery	Atlanta Silverbacks	5/28/2005	49		LGE	de la Torre, Antonio		
Paye, Aaron	Minnesota Thunder	Atlanta Silverbacks	Minnesota Thunder	6/5/2005	35		LGE	Lara, Ricardo (Kiki)		
Alberts, James (Jay)	Minnesota Thunder	Atlanta Silverbacks	Minnesota Thunder	6/5/2005	48		LGE	Schmidt, Matt		
Paye, Aaron	Minnesota Thunder	Atlanta Silverbacks	Minnesota Thunder	6/5/2005	88		LGE			
Jeffrey, Kevin	Richmond Kickers	Richmond Kickers	Atlanta Silverbacks	6/11/2005	1		LGE	Burke, Michael		
Hayes, David	Atlanta Silverbacks	Richmond Kickers	Atlanta Silverbacks	6/11/2005	9		LGE	Brooks, Gary		
Dawkins, Fabian	Atlanta Silverbacks	Atlanta Silverbacks	Vancouver Whitecaps	6/18/2005	4		LGE			
Pineda-Chacon, Alex	Atlanta Silverbacks	Atlanta Silverbacks	Vancouver Whitecaps	6/18/2005	7		LGE	Hayes, David		
De Lima, Adilson	Atlanta Silverbacks	Atlanta Silverbacks	Vancouver Whitecaps	6/18/2005	36		LGE	de la Torre, Antonio		
Morris, David	Vancouver Whitecaps	Atlanta Silverbacks	Vancouver Whitecaps	6/18/2005	9		LGE	Nash, Martin		
Klein, Steve	Vancouver Whitecaps	Atlanta Silverbacks	Vancouver Whitecaps	6/18/2005	26	Penalty	LGE			
Brooks, Gary	Atlanta Silverbacks	Virginia Beach Mariners	Atlanta Silverbacks	6/24/2005	25		LGE	De Lima, Adilson		
Pineda-Chacon, Alex	Atlanta Silverbacks	Virginia Beach Mariners	Atlanta Silverbacks	6/24/2005	71		LGE	Brooks, Gary		
Brooks, Gary	Atlanta Silverbacks	Virginia Beach Mariners	Atlanta Silverbacks	6/24/2005	74		LGE	Pineda-Chacon, Alex		
Dawkins, Fabian	Atlanta Silverbacks	Atlanta Silverbacks	Virginia Beach Mariners	6/25/2005	19		LGE	Hayes, David		
Castellanos, David	Virginia Beach Mariners	Atlanta Silverbacks	Virginia Beach Mariners	6/25/2005	3		LGE	Hutchinson, Russell		
Nusum, John Barry	Virginia Beach Mariners	Atlanta Silverbacks	Virginia Beach Mariners	6/25/2005	52		LGE	O'Neill, Tim		
Bolanos-Navarro, Jonathan	Rochester Rhinos	Atlanta Silverbacks	Rochester Rhinos	7/4/2005	5		LGE	Steenkamp, Lenin		
Carabajal, Mauro	Rochester Rhinos	Atlanta Silverbacks	Rochester Rhinos	7/4/2005	34		LGE			
De Lima, Adilson	Atlanta Silverbacks	Atlanta Silverbacks	Richmond Kickers	7/9/2005	81		LGE	Hayes, David		
Jeffrey, Kevin	Richmond Kickers	Atlanta Silverbacks	Richmond Kickers	7/9/2005	47		LGE			
Jeffrey, Kevin	Richmond Kickers	Atlanta Silverbacks	Richmond Kickers	7/9/2005	61		LGE	Brown, Tim		
Zuleta-Mechura, Luis	Puerto Rico Islanders	Puerto Rico Islanders	Atlanta Silverbacks	7/15/2005	23		LGE	Delgado, Noah		
Zuleta-Mechura, Luis	Puerto Rico Islanders	Puerto Rico Islanders	Atlanta Silverbacks	7/15/2005	84	Penalty	LGE			
Dawkins, Fabian	Atlanta Silverbacks	Puerto Rico Islanders	Atlanta Silverbacks	7/15/2005	30		LGE	Brooks, Gary		
Brooks, Gary	Atlanta Silverbacks	Puerto Rico Islanders	Atlanta Silverbacks	7/15/2005	56		LGE	Dawkins, Fabian		
Rios-Rodriguez, Rodrigo	Atlanta Silverbacks	Puerto Rico Islanders	Atlanta Silverbacks	7/15/2005	88		LGE	Pineda-Chacon, Alex		
Dawkins, Fabian	Atlanta Silverbacks	Puerto Rico Islanders	Atlanta Silverbacks	7/15/2005	90		LGE	Brooks, Gary		
Fraser, Sean	Toronto Lynx	Toronto Lynx	Atlanta Silverbacks	7/20/2005	19		LGE			
Gbeke, Charles	Toronto Lynx	Toronto Lynx	Atlanta Silverbacks	7/20/2005	37		LGE	Fraser, Sean		
Dawkins, Fabian	Atlanta Silverbacks	Toronto Lynx	Atlanta Silverbacks	7/20/2005	20		LGE	Ilarionov, Ivailo		
Rios-Rodriguez, Rodrigo	Atlanta Silverbacks	Atlanta Silverbacks	Puerto Rico Islanders	7/24/2005	18	Penalty	LGE			
Salles-De Alencar, Mauricio	Puerto Rico Islanders	Atlanta Silverbacks	Puerto Rico Islanders	7/24/2005	30	Penalty	LGE			
Villegas-Espana, Petter	Puerto Rico Islanders	Atlanta Silverbacks	Puerto Rico Islanders	7/24/2005	42		LGE	Woolfolk, Corey		
Salles-De Alencar, Mauricio	Puerto Rico Islanders	Atlanta Silverbacks	Puerto Rico Islanders	7/24/2005	59		LGE			
De Lima, Adilson	Atlanta Silverbacks	Atlanta Silverbacks	Montreal Impact	7/29/2005	7		LGE	de la Torre, Antonio		
Dawkins, Fabian	Atlanta Silverbacks	Atlanta Silverbacks	Montreal Impact	7/29/2005	9		LGE	Hayes, David		
Gervais, Gabriel	Montreal Impact	Atlanta Silverbacks	Montreal Impact	7/29/2005	29		LGE	Kolic, Darko		
Bolanos-Navarro, Jonathan	Rochester Rhinos	Rochester Rhinos	Atlanta Silverbacks	8/6/2005	26		LGE	Rivas, Rene		
Vargas-Aguilera, Roland (Pato)	Rochester Rhinos	Rochester Rhinos	Atlanta Silverbacks	8/6/2005	38		LGE	Wilson, Kirk		
Martinez, Rey	Rochester Rhinos	Rochester Rhinos	Atlanta Silverbacks	8/6/2005	55		LGE			
Carabajal, Mauro	Atlanta Silverbacks	Rochester Rhinos	Atlanta Silverbacks	8/6/2005	34	Own Goal	LGE			
Rios-Rodriguez, Rodrigo	Atlanta Silverbacks	Rochester Rhinos	Atlanta Silverbacks	8/6/2005	89	Penalty	LGE			
Biello, Mauro	Montreal Impact	Montreal Impact	Atlanta Silverbacks	8/7/2005	2		LGE	Gbeke, Charles		
Gbeke, Charles	Montreal Impact	Montreal Impact	Atlanta Silverbacks	8/7/2005	38		LGE	Vincello, Mauricio		
Ilarionov, Ivailo	Atlanta Silverbacks	Atlanta Silverbacks	Charleston Battery	8/12/2005	19		LGE	Dawkins, Fabian		
De Lima, Adilson	Atlanta Silverbacks	Atlanta Silverbacks	Charleston Battery	8/12/2005	42		LGE	de la Torre, Antonio		
Kutney, Jason	Charleston Battery	Atlanta Silverbacks	Charleston Battery	8/12/2005	71		LGE			
Dawkins, Fabian	Atlanta Silverbacks	Atlanta Silverbacks	Virginia Beach Mariners	8/21/2005	12		LGE	Rios-Rodriguez, Rodrigo		
Hayes, David	Atlanta Silverbacks	Atlanta Silverbacks	Virginia Beach Mariners	8/21/2005	20		LGE			
Nusum, John Barry	Virginia Beach Mariners	Atlanta Silverbacks	Virginia Beach Mariners	8/21/2005	37		LGE	Fenger-Larsen, Jakob		
Hayes, David	Atlanta Silverbacks	Atlanta Silverbacks	Portland Timbers	8/28/2005	74		LGE			
Antoniuk, Daniel (Dizzy)	Portland Timbers	Atlanta Silverbacks	Portland Timbers	8/28/2005	29		LGE	Alcaraz-Cueller, Hugo		
Antoniuk, Daniel (Dizzy)	Portland Timbers	Atlanta Silverbacks	Portland Timbers	8/28/2005	52	Penalty	LGE			
Stone, Kristopher	Atlanta Silverbacks	Atlanta Silverbacks	Seattle Sounders	9/4/2005	54		LGE	Dawkins, Fabian		
O'Brien, Leighton	Seattle Sounders	Atlanta Silverbacks	Seattle Sounders	9/4/2005	40		LGE	Gregor, Andrew		
Levesque, Roger	Seattle Sounders	Atlanta Silverbacks	Seattle Sounders	9/4/2005	63		LGE	Scott, Zacharias (Zach)		
Antoniuk, Daniel (Dizzy)	Portland Timbers	Portland Timbers	Atlanta Silverbacks	9/8/2005	43		LGE	Thompson, Scot		
Alvarez, Byron	Portland Timbers	Portland Timbers	Atlanta Silverbacks	9/8/2005	51		LGE			
Antoniuk, Daniel (Dizzy)	Portland Timbers	Portland Timbers	Atlanta Silverbacks	9/8/2005	72		LGE			
Miranda, Edwin	Portland Timbers	Portland Timbers	Atlanta Silverbacks	9/8/2005	77		LGE			
Miranda, Edwin	Portland Timbers	Portland Timbers	Atlanta Silverbacks	9/8/2005	88		LGE			
Antoniuk, Daniel (Dizzy)	Portland Timbers	Portland Timbers	Atlanta Silverbacks	9/8/2005	90		LGE	Alvarez, Byron		
Pineda-Chacon, Alex	Atlanta Silverbacks	Portland Timbers	Atlanta Silverbacks	9/8/2005	57		LGE	Rios-Rodriguez, Rodrigo		
Juarez, Frederico (Freddy)	Minnesota Thunder	Minnesota Thunder	Atlanta Silverbacks	9/10/2005	26		LGE	Friedland, Kevin		
Dawkins, Fabian	Atlanta Silverbacks	Minnesota Thunder	Atlanta Silverbacks	9/10/2005	33		LGE	Ilarionov, Ivailo		
Dawkins, Fabian	Atlanta Silverbacks	Minnesota Thunder	Atlanta Silverbacks	9/10/2005	60		LGE			
Dawkins, Fabian	Atlanta Silverbacks	Minnesota Thunder	Atlanta Silverbacks	9/10/2005	79		LGE			
Simmonds, Greg	Charleston Battery	Charleston Battery	Toronto Lynx	5/6/2005	39		LGE			
Simmonds, Greg	Charleston Battery	Charleston Battery	Toronto Lynx	5/6/2005	66		LGE	Alavanja, Lazo		
Lubezky, Alon	Charleston Battery	Charleston Battery	Toronto Lynx	5/6/2005	80		LGE			
DiPlacido, David	Toronto Lynx	Charleston Battery	Toronto Lynx	5/6/2005	15		LGE			
Afash, Fadi	Portland Timbers	Portland Timbers	Charleston Battery	5/12/2005	89		LGE			
Whitfield, Brent	Seattle Sounders	Seattle Sounders	Charleston Battery	5/14/2005	67		LGE			
Jordan, Jason	Vancouver Whitecaps	Vancouver Whitecaps	Charleston Battery	5/15/2005	29		LGE	Nash, Martin		
Jordan, Jason	Vancouver Whitecaps	Vancouver Whitecaps	Charleston Battery	5/15/2005	49		LGE	Corazzin, Carlo		
Jordan, Jason	Vancouver Whitecaps	Vancouver Whitecaps	Charleston Battery	5/15/2005	55		LGE	Xausa, Davide		
Jordan, Jason	Vancouver Whitecaps	Vancouver Whitecaps	Charleston Battery	5/15/2005	77		LGE	Ali, Said		
Delicate, Matthew	Richmond Kickers	Richmond Kickers	Charleston Battery	5/30/2005	11		LGE	Gorres, Sascha		
Delicate, Matthew	Richmond Kickers	Richmond Kickers	Charleston Battery	5/30/2005	15		LGE	Burke, Michael		
Alavanja, Lazo	Charleston Battery	Charleston Battery	Minnesota Thunder	6/4/2005	24		LGE	Khumalo, Thabiso (Boyzzz)		
Brunt, Christopher	Minnesota Thunder	Charleston Battery	Minnesota Thunder	6/4/2005	62		LGE	Schmidt, Matt		
Knox, Nathan	Minnesota Thunder	Charleston Battery	Minnesota Thunder	6/4/2005	88		LGE	Lara, Ricardo (Kiki)		
Paye, Aaron	Minnesota Thunder	Charleston Battery	Minnesota Thunder	6/4/2005	90		LGE			
Vasquez-Garcia, Usiel	Charleston Battery	Minnesota Thunder	Charleston Battery	6/11/2005	13		LGE	Karalexis, Timothy		
Alavanja, Lazo	Charleston Battery	Charleston Battery	Richmond Kickers	6/17/2005	5		LGE			
Vasquez-Garcia, Usiel	Charleston Battery	Charleston Battery	Richmond Kickers	6/17/2005	33		LGE	Alavanja, Lazo		
Carrieri, Chris	Richmond Kickers	Charleston Battery	Richmond Kickers	6/17/2005	75		LGE			
Vasquez-Garcia, Usiel	Charleston Battery	Charleston Battery	Vancouver Whitecaps	6/19/2005	21		LGE			
Martinez-Morales, Jesus	Charleston Battery	Charleston Battery	Vancouver Whitecaps	6/19/2005	67		LGE	Lesesne, Troy		
Vincello, Mauricio	Montreal Impact	Montreal Impact	Charleston Battery	6/22/2005	26		LGE	Braz, Adam		
Ngon-Gerba, Ali	Montreal Impact	Montreal Impact	Charleston Battery	6/22/2005	30		LGE	Pizzolitto, Nevio		
Grande, Sandro	Montreal Impact	Montreal Impact	Charleston Battery	6/22/2005	84		LGE			
Sebrango-Rodriguez, Eduardo	Montreal Impact	Montreal Impact	Charleston Battery	6/22/2005	90		LGE			
Smith, Joshua	Charleston Battery	Montreal Impact	Charleston Battery	6/22/2005	57		LGE			
Lubezky, Alon	Charleston Battery	Montreal Impact	Charleston Battery	6/22/2005	78		LGE	Bernstein, Gabe		
Mitchell, Jamel	Rochester Rhinos	Rochester Rhinos	Charleston Battery	6/25/2005	90		LGE	Rivas, Rene		
Matondo, Sita-Taty	Toronto Lynx	Toronto Lynx	Charleston Battery	6/26/2005	90		LGE	Fraser, Sean		
Goos, Chris	Charleston Battery	Toronto Lynx	Charleston Battery	6/26/2005	2		LGE	Lubezky, Alon		
Lubezky, Alon	Charleston Battery	Toronto Lynx	Charleston Battery	6/26/2005	53		LGE	Martinez-Morales, Jesus		
Simmonds, Greg	Charleston Battery	Charleston Battery	Rochester Rhinos	7/2/2005	56		LGE	Okoye, Ugochukwu (Isaac)		
Ball, John	Rochester Rhinos	Charleston Battery	Rochester Rhinos	7/2/2005	50		LGE			
Bolanos-Navarro, Jonathan	Rochester Rhinos	Charleston Battery	Rochester Rhinos	7/2/2005	53		LGE	Carabajal, Mauro		
