Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Ratzburg, Keith	San Francisco Bay Seals	Cincinnati Riverhawks	San Francisco Bay Seals	7/3/1998	38		LGE	Simpson, Shani		
Henderson, Ryshiem	San Francisco Bay Seals	Cincinnati Riverhawks	San Francisco Bay Seals	7/3/1998	66		LGE	Gallo, Robert		
Da Silva, Nino	US Pro 40	US Pro 40	Raleigh Flyers	7/4/1998	60		LGE	Boyce, Jason		
Kuhn, Tony	US Pro 40	US Pro 40	Raleigh Flyers	7/4/1998	87		LGE			
Conway, Paul	Charleston Battery	Atlanta Ruckus	Charleston Battery	7/4/1998	34		LGE	Sawatzky, Darren		
Kolic, Darko	Richmond Kickers	Jacksonville Cyclones	Richmond Kickers	7/4/1998	2		LGE			
McKay, Josh	Richmond Kickers	Jacksonville Cyclones	Richmond Kickers	7/4/1998	19		LGE			
Quigley, Kevin	Nashville Metros	Nashville Metros	San Francisco Bay Seals	7/4/1998	23		LGE	Reynders, Martin		
Reynders, Martin	Nashville Metros	Nashville Metros	San Francisco Bay Seals	7/4/1998	65		LGE	Bankov, Kalin		
Reynders, Martin	Nashville Metros	Nashville Metros	San Francisco Bay Seals	7/4/1998	70		LGE	Smith, John		
Ratzburg, Keith	San Francisco Bay Seals	Nashville Metros	San Francisco Bay Seals	7/4/1998	74		LGE	Foley		
Magee, Amos	Minnesota Thunder	Minnesota Thunder	El Paso Patriots	7/4/1998	10		LGE	Gramenz, Don		
Anderson, Kevin	Minnesota Thunder	Minnesota Thunder	El Paso Patriots	7/4/1998	27	Penalty	LGE			
Magee, Amos	Minnesota Thunder	Minnesota Thunder	El Paso Patriots	7/4/1998	41		LGE	Lagos, Gerard		
Magee, Amos	Minnesota Thunder	Minnesota Thunder	El Paso Patriots	7/4/1998	65		LGE	Gramenz, Don		
Wilson, Kirk	El Paso Patriots	Minnesota Thunder	El Paso Patriots	7/4/1998	24		LGE	Tovar, Aldo		
Tovar, Aldo	El Paso Patriots	Minnesota Thunder	El Paso Patriots	7/4/1998	45		LGE	Ramirez, Marco		
Wilson, Kirk	El Paso Patriots	Minnesota Thunder	El Paso Patriots	7/4/1998	60		LGE	Tovar, Aldo		
Tovar, Aldo	El Paso Patriots	Minnesota Thunder	El Paso Patriots	7/4/1998	63		LGE	Ramirez, Marco		
Labastida, Luis	Albuquerque Geckos	Albuquerque Geckos	Milwaukee Rampage	7/4/1998	32		LGE			
Osborne, Todd	Albuquerque Geckos	Albuquerque Geckos	Milwaukee Rampage	7/4/1998	41		LGE	Baca, David		
Baca, David	Albuquerque Geckos	Albuquerque Geckos	Milwaukee Rampage	7/4/1998	74		LGE	Labastida, Luis		
Labastida, Luis	Albuquerque Geckos	Albuquerque Geckos	Milwaukee Rampage	7/4/1998	83		LGE	Baca, David		
Timbers, Josh	Milwaukee Rampage	Albuquerque Geckos	Milwaukee Rampage	7/4/1998	42		LGE	Morris, Steve		
Morris, Steve	Milwaukee Rampage	Albuquerque Geckos	Milwaukee Rampage	7/4/1998	61		LGE			
Willan, Jason	Milwaukee Rampage	Albuquerque Geckos	Milwaukee Rampage	7/4/1998	27		LGE			
Ceccarelli, Justin	Worcester Wildfire	Worcester Wildfire	Montreal Impact	7/5/1998	73		LGE	Sullivan, Brendan		
Limniatis, John	Montreal Impact	Worcester Wildfire	Montreal Impact	7/5/1998	56		LGE			
Needham, Grant	Montreal Impact	Worcester Wildfire	Montreal Impact	7/5/1998	89	Penalty	LGE			
Vignjevic, Nikola	Toronto Lynx	Toronto Lynx	Staten Island Vipers	7/5/1998	23		LGE			
Ball, John	Staten Island Vipers	Toronto Lynx	Staten Island Vipers	7/5/1998	74		LGE			
Staiano, Noel	Staten Island Vipers	Toronto Lynx	Staten Island Vipers	7/5/1998	82		LGE			
Biello, Mauro	Montreal Impact	Montreal Impact	Long Island Rough Riders	7/8/1998	49		LGE	Needham, Grant		
Ashton, Brian	Toronto Lynx	Toronto Lynx	Connecticut Wolves	7/8/1998	14		LGE	Vignjevic, Nikola		
Glasgow, Gary	New Orleans Storm	New Orleans Storm	US Pro 40	7/9/1998	69		LGE	Villanueva, Mauricio		
Restrepo, Andrew	New Orleans Storm	New Orleans Storm	US Pro 40	7/9/1998	78		LGE	Veselka, Chris		
Gentile, Gabriel	New Orleans Storm	New Orleans Storm	US Pro 40	7/9/1998	82		LGE	Veselka, Chris		
Quill, Eric	US Pro 40	New Orleans Storm	US Pro 40	7/9/1998	38		LGE	Cooks, Judah		
Da Silva, Nino	US Pro 40	New Orleans Storm	US Pro 40	7/9/1998	71		LGE	Quill, Eric		
Glenn, Jimmy	Rochester Rhinos	Rochester Rhinos	Atlanta Ruckus	7/10/1998	29		LGE	Schweitzer, Scott		
Tilley, Darren	Rochester Rhinos	Rochester Rhinos	Atlanta Ruckus	7/10/1998	48		LGE	McKay, Andrew (Yogi)		
Glenn, Jimmy	Rochester Rhinos	Rochester Rhinos	Atlanta Ruckus	7/10/1998	70		LGE	Tilley, Darren		
Tilley, Darren	Rochester Rhinos	Rochester Rhinos	Atlanta Ruckus	7/10/1998	72		LGE	Glenn, Jimmy		
Sloan, Kevin	Staten Island Vipers	Staten Island Vipers	Charleston Battery	7/10/1998	37		LGE	Ball, John		
Lagos, Gerard	Minnesota Thunder	Minnesota Thunder	Nashville Metros	7/10/1998	22		LGE	Magee, Amos		
Juarez, Frederico (Freddy)	El Paso Patriots	El Paso Patriots	Cincinnati Riverhawks	7/10/1998	19		LGE			
Ramirez, Marco	El Paso Patriots	El Paso Patriots	Cincinnati Riverhawks	7/10/1998	56		LGE	Stewart, Matthew		
Stewart, David	El Paso Patriots	El Paso Patriots	Cincinnati Riverhawks	7/10/1998	80		LGE			
Wilson, Kirk	El Paso Patriots	El Paso Patriots	Cincinnati Riverhawks	7/10/1998	87		LGE			
Burch, Joe	Cincinnati Riverhawks	El Paso Patriots	Cincinnati Riverhawks	7/10/1998	37		LGE			
Vaughan, John	Connecticut Wolves	Connecticut Wolves	Atlanta Ruckus	7/11/1998	51		LGE	Fairweather, Carlton		
Silva, Jacenir	Atlanta Ruckus	Connecticut Wolves	Atlanta Ruckus	7/11/1998	55		LGE	Shishkov, Stilian		
Jean-Louis, Frantz	Atlanta Ruckus	Connecticut Wolves	Atlanta Ruckus	7/11/1998	70		LGE			
D'Ambra, Don	Hershey Wildcats	Hershey Wildcats	Charleston Battery	7/11/1998	27		LGE	Penny, Christian		
Tschantret, Lee	Hershey Wildcats	Hershey Wildcats	Charleston Battery	7/11/1998	84		LGE	Mitchell, Jamel		
Mitchell, Jamel	Hershey Wildcats	Hershey Wildcats	Charleston Battery	7/11/1998	90		LGE	Kelly, Danny		
Carithers, Chad	Charleston Battery	Hershey Wildcats	Charleston Battery	7/11/1998	88		LGE	Taylor, Brian		
Anguelov, Dian	Hampton Rds Mariners	Hampton Rds Mariners	Worcester Wildfire	7/11/1998	19		LGE			
Tomlin, Ray	Hampton Rds Mariners	Hampton Rds Mariners	Worcester Wildfire	7/11/1998	88		LGE			
Rocha, Carlos	Worcester Wildfire	Hampton Rds Mariners	Worcester Wildfire	7/11/1998	28		LGE			
Ryan, Neil	Worcester Wildfire	Hampton Rds Mariners	Worcester Wildfire	7/11/1998	58		LGE			
Dotsenko, Ihor	Richmond Kickers	Raleigh Flyers	Richmond Kickers	7/11/1998	8		LGE	Ukrop, Rob		
Ukrop, Rob	Richmond Kickers	Raleigh Flyers	Richmond Kickers	7/11/1998	53		LGE	Borgard, Matt		
Burke, Michael	Jacksonville Cyclones	Jacksonville Cyclones	US Pro 40	7/11/1998	1		LGE	Okura, Satoshi		
Ortiz, Oswaldo	Jacksonville Cyclones	Jacksonville Cyclones	US Pro 40	7/11/1998	85	Penalty	LGE			
Wolff, Josh	US Pro 40	Jacksonville Cyclones	US Pro 40	7/11/1998	5		LGE	Keller, Josh		
Wolff, Josh	US Pro 40	Jacksonville Cyclones	US Pro 40	7/11/1998	10		LGE	Cooks, Judah		
Wolff, Josh	US Pro 40	Jacksonville Cyclones	US Pro 40	7/11/1998	75		LGE	Keller, Josh		
White, Erik	Milwaukee Rampage	Milwaukee Rampage	Nashville Metros	7/11/1998	74		LGE	Willan, Jason		
Igel, Nick	Milwaukee Rampage	Milwaukee Rampage	Nashville Metros	7/11/1998	80		LGE	Huwiler, Mike		
White, Erik	Milwaukee Rampage	Milwaukee Rampage	Nashville Metros	7/11/1998	86		LGE	White, Pat		
Ilarianov, Ivalio	Nashville Metros	Milwaukee Rampage	Nashville Metros	7/11/1998	55		LGE	Londono, Jose		
Santora, Pete	Albuquerque Geckos	Albuquerque Geckos	Cincinnati Riverhawks	7/11/1998	15		LGE	Labastida, Luis		
Kraemer, Steve	Albuquerque Geckos	Albuquerque Geckos	Cincinnati Riverhawks	7/11/1998	29		LGE	Santora, Pete		
Truty, Jason	Albuquerque Geckos	Albuquerque Geckos	Cincinnati Riverhawks	7/11/1998	67		LGE			
Labastida, Luis	Albuquerque Geckos	Albuquerque Geckos	Cincinnati Riverhawks	7/11/1998	88		LGE	Kraemer, Steve		
Baca, David	Albuquerque Geckos	Albuquerque Geckos	Cincinnati Riverhawks	7/11/1998	105		LGE			
Rockey, Shawn	Cincinnati Riverhawks	Albuquerque Geckos	Cincinnati Riverhawks	7/11/1998	5		LGE	Yacks, Craig		
DiFlorio, Gino	Cincinnati Riverhawks	Albuquerque Geckos	Cincinnati Riverhawks	7/11/1998	19		LGE			
Shertzer, Kevin	Cincinnati Riverhawks	Albuquerque Geckos	Cincinnati Riverhawks	7/11/1998	28		LGE	Cairns, Jason		
Rockey, Shawn	Cincinnati Riverhawks	Albuquerque Geckos	Cincinnati Riverhawks	7/11/1998	56		LGE			
Baena, Mark	Seattle Sounders	Seattle Sounders	Vancouver 86ers	7/11/1998	22		LGE	Beech, Patrick		
Baena, Mark	Seattle Sounders	Seattle Sounders	Vancouver 86ers	7/11/1998	47		LGE			
McCormick, Dick	Seattle Sounders	Seattle Sounders	Vancouver 86ers	7/11/1998	61		LGE	Prideaux, Brandon		
Jenkins, Scott	Seattle Sounders	Seattle Sounders	Vancouver 86ers	7/11/1998	69		LGE			
Tilley, Darren	Rochester Rhinos	Rochester Rhinos	Staten Island Vipers	7/12/1998	8		LGE	Walton, Mali		
Tilley, Darren	Rochester Rhinos	Rochester Rhinos	Staten Island Vipers	7/12/1998	12		LGE	DaSilva, Mauro		
Allnutt, Yari	Rochester Rhinos	Rochester Rhinos	Staten Island Vipers	7/12/1998	32		LGE	Hardy, Tim		
Allnutt, Yari	Rochester Rhinos	Rochester Rhinos	Staten Island Vipers	7/12/1998	84		LGE	Kirmse, Michael		
Mueller, Danny	Staten Island Vipers	Rochester Rhinos	Staten Island Vipers	7/12/1998	31		LGE	Ball, John		
Mladenov, Stoian	Minnesota Thunder	Minnesota Thunder	Milwaukee Rampage	7/13/1998	33		LGE	Magee, Amos		
Gramenz, Don	Minnesota Thunder	Minnesota Thunder	Milwaukee Rampage	7/13/1998	63		LGE	Magee, Amos		
Igel, Nick	Milwaukee Rampage	Minnesota Thunder	Milwaukee Rampage	7/13/1998	50		LGE	Willan, Jason		
Rinker, Travis	Long Island Rough Riders	Long Island Rough Riders	Worcester Wildfire	7/15/1998	25		LGE	Lima, Rogerio		
Tadlock, Stoner	Hampton Rds Mariners	Hampton Rds Mariners	New Orleans Storm	7/15/1998	11		LGE	Lujan, Aaron		
Lujan, Aaron	Hampton Rds Mariners	Hampton Rds Mariners	New Orleans Storm	7/15/1998	21		LGE	Greenwood, Ricci		
Glasgow, Gary	New Orleans Storm	Hampton Rds Mariners	New Orleans Storm	7/15/1998	12		LGE	Felician, Lester		
Watson, Jerome	San Diego Flash	San Diego Flash	Staten Island Vipers	7/15/1998	3		LGE	Legg, Kevin		
Legg, Kevin	San Diego Flash	San Diego Flash	Staten Island Vipers	7/15/1998	81		LGE	Watson, Jerome		
Etienne, Darrell	Richmond Kickers	Richmond Kickers	New Orleans Storm	7/16/1998	73		LGE	Hughes, Waughn		
Glasgow, Gary	New Orleans Storm	Richmond Kickers	New Orleans Storm	7/16/1998	55		LGE	Cavitt, Brandon		
Glasgow, Gary	New Orleans Storm	Richmond Kickers	New Orleans Storm	7/16/1998	74		LGE	Blanchard, Richard (Ricky)		
Barbieri, Erik	Connecticut Wolves	Connecticut Wolves	Long Island Rough Riders	7/17/1998	7		LGE	Coxon, Steve		
Levesque, Ryan	Connecticut Wolves	Connecticut Wolves	Long Island Rough Riders	7/17/1998	68		LGE	Barbieri, Erik		
Jonas, Mark	Raleigh Flyers	Raleigh Flyers	Hershey Wildcats	7/17/1998	48		LGE			
Dhanoolal, Anthony	Raleigh Flyers	Raleigh Flyers	Hershey Wildcats	7/17/1998	89		LGE	Jonas, Mark		
Tschantret, Lee	Hershey Wildcats	Raleigh Flyers	Hershey Wildcats	7/17/1998	5		LGE			
D'Ambra, Don	Hershey Wildcats	Raleigh Flyers	Hershey Wildcats	7/17/1998	36		LGE	Swords, Kyle		
Orben, Will	Hershey Wildcats	Raleigh Flyers	Hershey Wildcats	7/17/1998	43		LGE	Feniger, Mike		
Siikala, Toni	Charleston Battery	Charleston Battery	Hampton Rds Mariners	7/17/1998	2		LGE	Carithers, Chad		
Siikala, Toni	Charleston Battery	Charleston Battery	Hampton Rds Mariners	7/17/1998	13		LGE	Carithers, Chad		
Gailey, Mike	Charleston Battery	Charleston Battery	Hampton Rds Mariners	7/17/1998	75		LGE	Taylor, Brian		
Roy, Travis	Milwaukee Rampage	Milwaukee Rampage	Cincinnati Riverhawks	7/17/1998	31		LGE	Szczepanski, Jon		
Moore, William	Albuquerque Geckos	Albuquerque Geckos	Minnesota Thunder	7/17/1998	90		LGE	Labastida, Luis		
Magee, Amos	Minnesota Thunder	Albuquerque Geckos	Minnesota Thunder	7/17/1998	60		LGE			
Garcia, Gabe	Minnesota Thunder	Albuquerque Geckos	Minnesota Thunder	7/17/1998	83		LGE	Zeba, Morgan		
Ianni, Tayt	Orange County Zodiac	Orange County Zodiac	Staten Island Vipers	7/17/1998	38		LGE	Perez, Orlando		
Sloan, Kevin	Staten Island Vipers	Orange County Zodiac	Staten Island Vipers	7/17/1998	18		LGE	Ball, John		
Oliver, Marvin	Staten Island Vipers	Orange County Zodiac	Staten Island Vipers	7/17/1998	69		LGE	Ball, John		
Jenkins, Scott	Seattle Sounders	Seattle Sounders	US Pro 40	7/17/1998	7		LGE	Baena, Mark		
Jenkins, Scott	Seattle Sounders	Seattle Sounders	US Pro 40	7/17/1998	15		LGE	Baena, Mark		
Beech, Patrick	Seattle Sounders	Seattle Sounders	US Pro 40	7/17/1998	22		LGE	Storkson, Erik		
Gelvezon, Paul	Seattle Sounders	Seattle Sounders	US Pro 40	7/17/1998	66		LGE	Beech, Patrick		
Botello, Jose	US Pro 40	Seattle Sounders	US Pro 40	7/17/1998	52		LGE	Corrales, Ramiro		
Lujan, Aaron	Hampton Rds Mariners	Jacksonville Cyclones	Hampton Rds Mariners	7/18/1998	92		LGE	Anguelov, Dian		
Wilson, Kirk	El Paso Patriots	El Paso Patriots	Minnesota Thunder	7/18/1998	77		LGE	Mier, Humberto		
Stewart, David	El Paso Patriots	El Paso Patriots	Minnesota Thunder	7/18/1998	80		LGE	Bautista, Arturo		
Garcia, Gabe	Minnesota Thunder	El Paso Patriots	Minnesota Thunder	7/18/1998	36		LGE	Zeba, Morgan		
Ceccarelli, Justin	Worcester Wildfire	Worcester Wildfire	Long Island Rough Riders	7/19/1998	17		LGE	Rocha, Carlos		
Leanti, Sal	Long Island Rough Riders	Worcester Wildfire	Long Island Rough Riders	7/19/1998	2		LGE			
Lucey, Gerry	Long Island Rough Riders	Worcester Wildfire	Long Island Rough Riders	7/19/1998	22		LGE	Leanti, Sal		
Leon, Daniel	Long Island Rough Riders	Worcester Wildfire	Long Island Rough Riders	7/19/1998	88		LGE			
Kelly, Danny	Hershey Wildcats	Richmond Kickers	Hershey Wildcats	7/19/1998	47		LGE			
Richmond, Richard	Atlanta Ruckus	Atlanta Ruckus	Raleigh Flyers	7/19/1998	56		LGE			
Ayebgareju, Adeola	Atlanta Ruckus	Atlanta Ruckus	Raleigh Flyers	7/19/1998	67		LGE	Machado, Danny		
Dhanoolal, Anthony	Raleigh Flyers	Atlanta Ruckus	Raleigh Flyers	7/19/1998	13		LGE	Duff, Adam		
Vignjevic, Nikola	Toronto Lynx	Toronto Lynx	Rochester Rhinos	7/19/1998	18		LGE	Holness, Kevin		
Vignjevic, Nikola	Toronto Lynx	Toronto Lynx	Rochester Rhinos	7/19/1998	32		LGE	Epstein, Noah		
Steenkamp, Lenin	Rochester Rhinos	Toronto Lynx	Rochester Rhinos	7/19/1998	61		LGE			
Smith, John	Nashville Metros	Nashville Metros	Cincinnati Riverhawks	7/19/1998	13		LGE			
Smith, John	Nashville Metros	Nashville Metros	Cincinnati Riverhawks	7/19/1998	23		LGE			
McDonald, Chris	Nashville Metros	Nashville Metros	Cincinnati Riverhawks	7/19/1998	53		LGE	Jones, John		
Leonard, Tim	Nashville Metros	Nashville Metros	Cincinnati Riverhawks	7/19/1998	65		LGE	Klein, Stephen		
Ilarianov, Ivalio	Nashville Metros	Nashville Metros	Cincinnati Riverhawks	7/19/1998	82		LGE	Klein, Stephen		
Jones, John	Nashville Metros	Nashville Metros	Cincinnati Riverhawks	7/19/1998	85		LGE	Ilarianov, Ivalio		
Yacks, Craig	Cincinnati Riverhawks	Nashville Metros	Cincinnati Riverhawks	7/19/1998	30		LGE	Rockey, Shawn		
Caution, Matt	Cincinnati Riverhawks	Nashville Metros	Cincinnati Riverhawks	7/19/1998	54		LGE	Cairns, Jason		
Sebapole, Brian	San Francisco Bay Seals	San Francisco Bay Seals	Orange County Zodiac	7/19/1998	60		LGE	Ratzburg, Keith		
Henderson, Ryshiem	San Francisco Bay Seals	San Francisco Bay Seals	Orange County Zodiac	7/19/1998	62		LGE	Sebapole, Brian		
Henderson, Ryshiem	San Francisco Bay Seals	San Francisco Bay Seals	Orange County Zodiac	7/19/1998	80		LGE			
Beech, Patrick	Seattle Sounders	Seattle Sounders	San Diego Flash	7/19/1998	50		LGE	McCormick, Dick		
Legg, Kevin	San Diego Flash	Seattle Sounders	San Diego Flash	7/19/1998	63		LGE			
Robles, Antonio	San Diego Flash	Seattle Sounders	San Diego Flash	7/19/1998	64		LGE			
Mobilio, Domenic	Vancouver 86ers	Vancouver 86ers	US Pro 40	7/19/1998	56		LGE			
Heald, Oliver	Vancouver 86ers	Vancouver 86ers	US Pro 40	7/19/1998	109		LGE			
Keller, Josh	US Pro 40	Vancouver 86ers	US Pro 40	7/19/1998	88		LGE			
DeSantis, Nick	Montreal Impact	Montreal Impact	Toronto Lynx	7/22/1998	105	Penalty	LGE			
Waite, Mark	Hershey Wildcats	Hershey Wildcats	Jacksonville Cyclones	7/22/1998	38		LGE	Swords, Kyle		
D'Ambra, Don	Hershey Wildcats	Hershey Wildcats	Jacksonville Cyclones	7/22/1998	54		LGE			
Mitchell, Jamel	Hershey Wildcats	Hershey Wildcats	Jacksonville Cyclones	7/22/1998	76		LGE	Swords, Kyle		
Mitchell, Jamel	Hershey Wildcats	Hershey Wildcats	Jacksonville Cyclones	7/22/1998	83		LGE			
Penny, Christian	Jacksonville Cyclones	Hershey Wildcats	Jacksonville Cyclones	7/22/1998	69	Own Goal	LGE			
Labastida, Luis	Albuquerque Geckos	Albuquerque Geckos	El Paso Patriots	7/22/1998	17		LGE			
Labastida, Luis	Albuquerque Geckos	Albuquerque Geckos	El Paso Patriots	7/22/1998	30	Penalty	LGE			
Jackson, Todd	Albuquerque Geckos	Albuquerque Geckos	El Paso Patriots	7/22/1998	57		LGE	Joy, Jake		
Joy, Jake	Albuquerque Geckos	Albuquerque Geckos	El Paso Patriots	7/22/1998	77		LGE	Moore, William		
Stewart, David	El Paso Patriots	Albuquerque Geckos	El Paso Patriots	7/22/1998	11		LGE	Wilson, Kirk		
McCreath, Anthony	Hampton Rds Mariners	Hampton Rds Mariners	Charleston Battery	7/23/1998	25		LGE	Richards, Greg		
Sawatzky, Darren	Charleston Battery	Hampton Rds Mariners	Charleston Battery	7/23/1998	4		LGE			
Sawatzky, Darren	Charleston Battery	Hampton Rds Mariners	Charleston Battery	7/23/1998	64		LGE	Taylor, Brian		
Patterson, Steve	Orange County Zodiac	Orange County Zodiac	US Pro 40	7/23/1998	11		LGE			
Wilson, Brad	Orange County Zodiac	Orange County Zodiac	US Pro 40	7/23/1998	65		LGE			
Marino, Pete	US Pro 40	Orange County Zodiac	US Pro 40	7/23/1998	19		LGE	Boyce, Jason		
Jachym, Rob	Worcester Wildfire	Worcester Wildfire	Toronto Lynx	7/24/1998	94		LGE	Kerr, Jr., John		
Marshall, David	Milwaukee Rampage	Milwaukee Rampage	Albuquerque Geckos	7/24/1998	5		LGE	Roy, Travis		
Szczepanski, Jon	Milwaukee Rampage	Milwaukee Rampage	Albuquerque Geckos	7/24/1998	15		LGE	Roy, Travis		
Willan, Jason	Milwaukee Rampage	Milwaukee Rampage	Albuquerque Geckos	7/24/1998	46		LGE	Igel, Nick		
Gentile, Mike	Milwaukee Rampage	Milwaukee Rampage	Albuquerque Geckos	7/24/1998	62		LGE	Igel, Nick		
Igel, Nick	Milwaukee Rampage	Milwaukee Rampage	Albuquerque Geckos	7/24/1998	65		LGE	Willan, Jason		
Louis, Richie	Albuquerque Geckos	Milwaukee Rampage	Albuquerque Geckos	7/24/1998	25		LGE	Moore, William		
Ilarianov, Ivalio	Nashville Metros	Seattle Sounders	Nashville Metros	7/24/1998	93		LGE	Smith, John		
Tilley, Darren	Rochester Rhinos	Rochester Rhinos	Montreal Impact	7/25/1998	8		LGE	Glenn, Jimmy		
Glenn, Jimmy	Rochester Rhinos	Rochester Rhinos	Montreal Impact	7/25/1998	22		LGE	Allnutt, Yari		
Glenn, Jimmy	Rochester Rhinos	Rochester Rhinos	Montreal Impact	7/25/1998	46		LGE			
Allnutt, Yari	Rochester Rhinos	Rochester Rhinos	Montreal Impact	7/25/1998	48		LGE	McKay, Andrew (Yogi)		
Daligcon, Nate	Rochester Rhinos	Rochester Rhinos	Montreal Impact	7/25/1998	57		LGE	Glenn, Jimmy		
Glenn, Jimmy	Rochester Rhinos	Rochester Rhinos	Montreal Impact	7/25/1998	73		LGE	Steenkamp, Lenin		
Lima, Rogerio	Long Island Rough Riders	Long Island Rough Riders	Orange County Zodiac	7/25/1998	27		LGE	Price, David		
Martinez, Saul	Long Island Rough Riders	Long Island Rough Riders	Orange County Zodiac	7/25/1998	64		LGE	Ledesma, Carlos		
Patterson, Steve	Orange County Zodiac	Long Island Rough Riders	Orange County Zodiac	7/25/1998	16		LGE	Soto, Eddie		
Patterson, Steve	Orange County Zodiac	Long Island Rough Riders	Orange County Zodiac	7/25/1998	74		LGE	Soto, Eddie		
McCreath, Anthony	Hampton Rds Mariners	Hampton Rds Mariners	Hershey Wildcats	7/25/1998	89		LGE	Tadlock, Stoner		
Tadlock, Stoner	Hampton Rds Mariners	Hampton Rds Mariners	Hershey Wildcats	7/25/1998	97		LGE			
Kelly, Danny	Hershey Wildcats	Hampton Rds Mariners	Hershey Wildcats	7/25/1998	51		LGE	Swords, Kyle		
Johnson, Rob	Richmond Kickers	Richmond Kickers	Charleston Battery	7/25/1998	68		LGE	Borgard, Matt		
Jonas, Mark	Raleigh Flyers	Raleigh Flyers	Connecticut Wolves	7/25/1998	38		LGE	Luise, Diego		
Roselli, Chris	Raleigh Flyers	Raleigh Flyers	Connecticut Wolves	7/25/1998	69		LGE			
Echendu, Chika	Raleigh Flyers	Raleigh Flyers	Connecticut Wolves	7/25/1998	77		LGE	Raeburn, Marvin		
Dhanoolal, Anthony	Raleigh Flyers	Raleigh Flyers	Connecticut Wolves	7/25/1998	88		LGE	Jonas, Mark		
Tomaro, Paul	Jacksonville Cyclones	Jacksonville Cyclones	Atlanta Ruckus	7/25/1998	14		LGE			
Tomaro, Paul	Jacksonville Cyclones	Jacksonville Cyclones	Atlanta Ruckus	7/25/1998	21		LGE			
Ortiz, Oswaldo	Jacksonville Cyclones	Jacksonville Cyclones	Atlanta Ruckus	7/25/1998	41	Penalty	LGE			
Burke, Michael	Jacksonville Cyclones	Jacksonville Cyclones	Atlanta Ruckus	7/25/1998	83		LGE	Caven, Keith		
Ortiz, Oswaldo	Jacksonville Cyclones	Jacksonville Cyclones	Atlanta Ruckus	7/25/1998	90	Penalty	LGE			
Burke, Michael	Jacksonville Cyclones	Jacksonville Cyclones	Atlanta Ruckus	7/25/1998	75		LGE			
Davenport, Matt	Atlanta Ruckus	Jacksonville Cyclones	Atlanta Ruckus	7/25/1998	51		LGE			
Anderson, Kevin	Minnesota Thunder	Minnesota Thunder	Albuquerque Geckos	7/25/1998	5		LGE			
Chaisongkram, Eric	San Diego Flash	San Diego Flash	US Pro 40	7/25/1998	71		LGE	Hetherington, Nathan		
Marino, Pete	US Pro 40	San Diego Flash	US Pro 40	7/25/1998	74		LGE			
Keay, Aaron	Vancouver 86ers	Vancouver 86ers	Nashville Metros	7/26/1998	12		LGE	Dolan, Paul		
Mobilio, Domenic	Vancouver 86ers	Vancouver 86ers	Nashville Metros	7/26/1998	85		LGE	Sciglaino, Joe		
Raines, CW	Nashville Metros	Vancouver 86ers	Nashville Metros	7/26/1998	67		LGE	Jones, John		
McCormick, Dick	Seattle Sounders	Montreal Impact	Seattle Sounders	7/27/1998	88		LGE	Jenkins, Scott		
Ukrop, Rob	Richmond Kickers	Richmond Kickers	Staten Island Vipers	7/29/1998	37		LGE	Fox, Chris		
Borgard, Matt	Richmond Kickers	Richmond Kickers	Staten Island Vipers	7/29/1998	62		LGE	Ukrop, Rob		
Oliver, Marvin	Staten Island Vipers	Richmond Kickers	Staten Island Vipers	7/29/1998	85		LGE			
Glenn, Jimmy	Rochester Rhinos	Rochester Rhinos	Hershey Wildcats	7/30/1998	6		LGE	Hardy, Tim		
Sullivan, Brendan	Worcester Wildfire	Worcester Wildfire	Charleston Battery	7/31/1998	76		LGE	Proctor, James		
Jachym, Rob	Worcester Wildfire	Worcester Wildfire	Charleston Battery	7/31/1998	83		LGE	Sullivan, Brendan		
Fenger-Larsen, Jakob	Hampton Rds Mariners	Hampton Rds Mariners	Jacksonville Cyclones	7/31/1998	8		LGE	Herrmann, Joe		
Fenger-Larsen, Jakob	Hampton Rds Mariners	Hampton Rds Mariners	Jacksonville Cyclones	7/31/1998	44		LGE	Donnelly, Seamus		
Vignjevic, Nikola	Toronto Lynx	Toronto Lynx	Staten Island Vipers	7/31/1998	54		LGE	Mella, Adolfo		
Rooney, Jim	Staten Island Vipers	Toronto Lynx	Staten Island Vipers	7/31/1998	20		LGE	Ball, John		
Sloan, Kevin	Staten Island Vipers	Toronto Lynx	Staten Island Vipers	7/31/1998	40		LGE	Ball, John		
Zeba, Morgan	Minnesota Thunder	Minnesota Thunder	Seattle Sounders	7/31/1998	34		LGE	Garcia, Gabe		
Baena, Mark	Seattle Sounders	Minnesota Thunder	Seattle Sounders	7/31/1998	49		LGE	Gelvezon, Paul		
Baena, Mark	Seattle Sounders	Minnesota Thunder	Seattle Sounders	7/31/1998	58		LGE	Beech, Patrick		
Labastida, Luis	Albuquerque Geckos	Albuquerque Geckos	San Diego Flash	7/31/1998	76	Penalty	LGE			
Farias, Carlos	San Diego Flash	Albuquerque Geckos	San Diego Flash	7/31/1998	82	Penalty	LGE			
Farias, Carlos	San Diego Flash	Albuquerque Geckos	San Diego Flash	7/31/1998	89		LGE			
Bonacorsi, Marco	San Francisco Bay Seals	Vancouver 86ers	San Francisco Bay Seals	7/31/1998	62		LGE	Henderson, Ryshiem		
