Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Billington, Aaron (FP)	California Gold	California Gold	Los Angeles Storm	6/3/2006	66	Penalty	LGE			
Valencia, Gabriel	Los Angeles Storm	California Gold	Los Angeles Storm	6/3/2006	34	Penalty	LGE			
Solorzano, Erasmo	Los Angeles Storm	California Gold	Los Angeles Storm	6/3/2006	36		LGE	Souza, Diego		
Nicks, Logan	Los Angeles Storm	California Gold	Los Angeles Storm	6/3/2006	62		LGE			
Diraimondo, John	Chicago Fire Premier	Chicago Fire Premier	Michigan Bucks	6/3/2006	33	Penalty	LGE			
Ubiparipovic, Sinisa	Chicago Fire Premier	Chicago Fire Premier	Michigan Bucks	6/3/2006	85		LGE			
Rice, Douglas	Michigan Bucks	Chicago Fire Premier	Michigan Bucks	6/3/2006	52		LGE			
Marino, Peter	Cocoa Expos	Cocoa Expos	Bradenton Academics	6/3/2006	72		LGE	Pizarro, Nelson		
Boggs, Zak	Bradenton Academics	Cocoa Expos	Bradenton Academics	6/3/2006	53		LGE	Ampaiptakwong, Anthony		
Collings, Isaac	Bradenton Academics	Cocoa Expos	Bradenton Academics	6/3/2006	56		LGE			
West, Hunter	Bradenton Academics	Cocoa Expos	Bradenton Academics	6/3/2006	62		LGE			
Mujdzic, Armin	Des Moines Menace	Des Moines Menace	Thunder Bay Chill	6/3/2006	37		LGE	Moffat, Ross		
Mujdzic, Armin	Des Moines Menace	Des Moines Menace	Thunder Bay Chill	6/3/2006	50		LGE	Disang, Edwin		
Boltnar, Tomas	Des Moines Menace	Des Moines Menace	Thunder Bay Chill	6/3/2006	61		LGE	Kother, Cody		
Alvarado, Jose	Des Moines Menace	Des Moines Menace	Thunder Bay Chill	6/3/2006	76		LGE	Disang, Edwin		
De Souza, Guilherme	Thunder Bay Chill	Des Moines Menace	Thunder Bay Chill	6/3/2006	27		LGE			
Wright, Christopher	Indiana Invaders	Indiana Invaders	Kalamazoo Kingdom	6/3/2006	60		LGE	Susewind, Eric (Zeus)		
Isaac, Saidi	Indiana Invaders	Indiana Invaders	Kalamazoo Kingdom	6/3/2006	79		LGE			
Carabali, Nashir	Kalamazoo Kingdom	Indiana Invaders	Kalamazoo Kingdom	6/3/2006	65		LGE	Moreira, Pablo		
Gorczyka, Keith	Kansas City Brass	Kansas City Brass	West Michigan Edge	6/3/2006	73		LGE	Dorri-Nowkoorani, Ali		
Vallejo-Medina, Hector	Laredo Heat	Laredo Heat	Austin Lighting	6/3/2006	19		LGE	Quinones, Raul		
Presas-Delgado, Arnoldo	Laredo Heat	Laredo Heat	Austin Lighting	6/3/2006	69		LGE	Quinones, Raul		
Galvan-Barbosa, Daniel	Laredo Heat	Laredo Heat	Austin Lighting	6/3/2006	87	Penalty	LGE			
Uriarte, Marcelino	Austin Lighting	Laredo Heat	Austin Lighting	6/3/2006	77		LGE			
Kee, Peter (PJ)	New Orleans Shell Shockers	New Orleans Shell Shockers	DFW Tornados	6/3/2006	52		LGE			
Ivo, Alex	DFW Tornados	New Orleans Shell Shockers	DFW Tornados	6/3/2006	10		LGE	Stockton, David		
Sweetser, Cole	DFW Tornados	New Orleans Shell Shockers	DFW Tornados	6/3/2006	33		LGE			
Smith, Stanton	West Virginia Chaos	Northern Virginia Royals	West Virginia Chaos	6/3/2006	17	Penalty	LGE			
Lilly, David	West Virginia Chaos	Northern Virginia Royals	West Virginia Chaos	6/3/2006	45		LGE	Duernberger, Matthew		
Lugger, Corey	West Virginia Chaos	Northern Virginia Royals	West Virginia Chaos	6/3/2006	67		LGE	Whalley, Chris		
Lilly, David	West Virginia Chaos	Northern Virginia Royals	West Virginia Chaos	6/3/2006	79		LGE	Ahmad, Ashraf		
Clark, David	BYU Cougars	Ogden Outlaws	BYU Cougars	6/3/2006	67		LGE			
Tumicz, Lukasz	Rhode Island Stingrays	Rhode Island Stingrays	Delaware Dynasty	6/3/2006	5		LGE	Borman, Danleigh		
Tumicz, Lukasz	Rhode Island Stingrays	Rhode Island Stingrays	Delaware Dynasty	6/3/2006	13		LGE	Bissett, Callum		
Badecki, David	Rhode Island Stingrays	Rhode Island Stingrays	Delaware Dynasty	6/3/2006	28		LGE	Tumicz, Lukasz		
Badecki, David	Rhode Island Stingrays	Rhode Island Stingrays	Delaware Dynasty	6/3/2006	46		LGE	Tumicz, Lukasz		
Howerton, Darren	Rhode Island Stingrays	Rhode Island Stingrays	Delaware Dynasty	6/3/2006	69		LGE	Pereira, Jonathan		
Rojas, Jefferson	Rhode Island Stingrays	Rhode Island Stingrays	Delaware Dynasty	6/3/2006	78		LGE	Borman, Danleigh		
Badecki, David	Rhode Island Stingrays	Rhode Island Stingrays	Delaware Dynasty	6/3/2006	81		LGE	Pereira, Jonathan		
Dube, Mkhokheli	Delaware Dynasty	Rhode Island Stingrays	Delaware Dynasty	6/3/2006	87		LGE	Vinces, Roberto Carlos		
Chambers, Alfred	Delaware Dynasty	Rhode Island Stingrays	Delaware Dynasty	6/3/2006	1		LGE	Dube, Mkhokheli		
Colan, John	San Francisco Seals	San Francisco Seals	Fresno Fuego	6/3/2006	26		LGE			
Colan, John	San Francisco Seals	San Francisco Seals	Fresno Fuego	6/3/2006	28		LGE	Simpson, Shani		
Simpson, Shani	San Francisco Seals	San Francisco Seals	Fresno Fuego	6/3/2006	84		LGE			
Diaz, Jose	San Francisco Seals	San Francisco Seals	Fresno Fuego	6/3/2006	90		LGE	McDonald, Brandon		
Nunez, Avery	Fresno Fuego	San Francisco Seals	Fresno Fuego	6/3/2006	55		LGE			
Hanks, Derek	San Fernando Quakes	San Fernando Quakes	Bakersfield Brigade	6/3/2006	9		LGE	Franklin, Sean		
Shaw, Ryan	San Fernando Quakes	San Fernando Quakes	Bakersfield Brigade	6/3/2006	34		LGE	Canel, Taylor		
Proctor, Andrew	Bakersfield Brigade	San Fernando Quakes	Bakersfield Brigade	6/3/2006	12		LGE	Brooks, Desmond		
Lima, Caetano	Virginia Beach Submariners	Virginia Beach Submariners	Richmond Kickers Future	6/3/2006	21		LGE	Kent, Jared		
Yomby, Richard	Virginia Beach Submariners	Virginia Beach Submariners	Richmond Kickers Future	6/3/2006	90		LGE	Vendegh, Attila		
Bumbut, Adrian	Richmond Kickers Future	Virginia Beach Submariners	Richmond Kickers Future	6/3/2006	36		LGE	McIntosh, Andrew		
Bartulovic, Danny	Cleveland Internationals	Cleveland Internationals	Kalamazoo Kingdom	6/4/2006	83		LGE			
Tudela, Joshua	Kalamazoo Kingdom	Cleveland Internationals	Kalamazoo Kingdom	6/4/2006	11		LGE	Picmann, Daniel		
Moreira, Pablo	Kalamazoo Kingdom	Cleveland Internationals	Kalamazoo Kingdom	6/4/2006	71		LGE	Weaver, William		
Anzalone, Chris	St. Louis Lions	St. Louis Lions	West Michigan Edge	6/4/2006	20		LGE	Merino-Villacres, Hernan		
Olum, Lawrence	St. Louis Lions	St. Louis Lions	West Michigan Edge	6/4/2006	90		LGE			
Barone, Giuseppe (Joey)	West Michigan Edge	St. Louis Lions	West Michigan Edge	6/4/2006	45		LGE	Snyder, Dustin		
Stacy, Jake	West Michigan Edge	St. Louis Lions	West Michigan Edge	6/4/2006	60		LGE	Webster, Kenzo		
Davies, Charlie	Westchester Flames	Westchester Flames	Ocean City Barons	6/4/2006	85		LGE	Schramm, Frederick		
Ortiz, Jeremy	Ocean City Barons	Westchester Flames	Ocean City Barons	6/4/2006	3		LGE	Carmichael, Byron		
Carmichael, Byron	Ocean City Barons	Westchester Flames	Ocean City Barons	6/4/2006	68		LGE	Heins, Ryan		
Armstrong, Stephen	Charleston Battery	Charleston Battery	Seattle Sounders	6/8/2006	17		LGE	Crawford, Shane		
McKnight, Teba	Charleston Battery	Charleston Battery	Seattle Sounders	6/8/2006	79		LGE	Crawford, Shane		
McNeil, Thomas	New Hampshire Phantoms	New Hampshire Phantoms	Harrisburg City Islanders	6/9/2006	59		LGE			
Szczypiorski, Tomas	New Hampshire Phantoms	New Hampshire Phantoms	Harrisburg City Islanders	6/9/2006	80		LGE	Teixeira-Gomes, Valdemar		
Mitchell, Jamel	Harrisburg City Islanders	New Hampshire Phantoms	Harrisburg City Islanders	6/9/2006	74		LGE	Schofield, David		
Clarke, Jeff	Vancouver Whitecaps	Vancouver Whitecaps	Miami FC	6/9/2006	8		LGE	Nash, Martin		
Kindel, Steve	Vancouver Whitecaps	Vancouver Whitecaps	Miami FC	6/9/2006	90		LGE	Cann, Adrian		
Rodriguez, Mario Rafael	Miami FC	Vancouver Whitecaps	Miami FC	6/9/2006	63		LGE	Fraser, Sean		
De Souza-Farias, Romario	Miami FC	Vancouver Whitecaps	Miami FC	6/9/2006	90		LGE	Rodriguez, Mario Rafael		
McLaughlin, Jason	Atlanta Silverbacks	Atlanta Silverbacks	Seattle Sounders	6/10/2006	10		LGE			
McLaughlin, Jason	Atlanta Silverbacks	Atlanta Silverbacks	Seattle Sounders	6/10/2006	61		LGE	Buete, George		
Ukah, Warren	Atlanta Silverbacks	Atlanta Silverbacks	Seattle Sounders	6/10/2006	88		LGE	McLaughlin, Jason		
Weaver, William (Cameron)	Seattle Sounders	Atlanta Silverbacks	Seattle Sounders	6/10/2006	71		LGE	Sturm, Gabriel		
Popovich, Derek	Wilmington Hammerheads	Long Island Rough Riders	Wilmington Hammerheads	6/10/2006	21		LGE			
Bagley, Christopher	Wilmington Hammerheads	Long Island Rough Riders	Wilmington Hammerheads	6/10/2006	40		LGE	Corrie, George		
Bernstein, Gabe	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Cincinnati Kings	6/10/2006	56		LGE	Bragg, Richard (Cody)		
Mackenzie, Derek	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Cincinnati Kings	6/10/2006	65		LGE	Bragg, Richard (Cody)		
Cummings, John (Jack)	Cincinnati Kings	Pittsburgh Riverhounds	Cincinnati Kings	6/10/2006	38		LGE	Smith, Derek		
Jaman, Nowaf	Cincinnati Kings	Pittsburgh Riverhounds	Cincinnati Kings	6/10/2006	65		LGE	Liersemann, John		
Barros-Schelotto, Gustavo	Puerto Rico Islanders	Puerto Rico Islanders	Charleston Battery	6/10/2006	22		LGE	Norambuena, Arturo		
Valdeberito-Gomez, Kormac	Puerto Rico Islanders	Puerto Rico Islanders	Charleston Battery	6/10/2006	29		LGE			
Alavanja, Lazo	Charleston Battery	Puerto Rico Islanders	Charleston Battery	6/10/2006	43		LGE	Vercollone, Luke		
Ssejjemba, Robert	Richmond Kickers	Richmond Kickers	Charlotte Eagles	6/10/2006	29		LGE	Gorres, Sascha		
Burke, Michael	Richmond Kickers	Richmond Kickers	Charlotte Eagles	6/10/2006	82		LGE	Carrieri, Chris		
Morales, Carlos	Harrisburg City Islanders	Western Mass Pioneers	Harrisburg City Islanders	6/10/2006	36		LGE	Sadler, Justin		
Tenoff, Godfrey	Minnesota Thunder	Minnesota Thunder	Miami FC	6/11/2006	35		LGE	Lara, Ricardo (Kiki)		
Juarez, Frederico (Freddy)	Minnesota Thunder	Minnesota Thunder	Miami FC	6/11/2006	60		LGE	Tarley, Duncan (Melvin)		
Winkel, Nathaniel (Nate)	Minnesota Thunder	Minnesota Thunder	Miami FC	6/11/2006	66		LGE	Juarez, Frederico (Freddy)		
Tarley, Duncan (Melvin)	Minnesota Thunder	Minnesota Thunder	Miami FC	6/11/2006	70		LGE	Juarez, Frederico (Freddy)		
De Souza-Farias, Romario	Miami FC	Minnesota Thunder	Miami FC	6/11/2006	85		LGE			
Gomes-Santana, Jose(ZeRoberto)	Montreal Impact	Toronto Lynx	Montreal Impact	6/11/2006	81		LGE	Ribeiro, Antonio		
Teixeira, Kyle	Western Mass Pioneers	Western Mass Pioneers	Wilmington Hammerheads	6/11/2006	36		LGE			
McFarlane, Omar	Western Mass Pioneers	Western Mass Pioneers	Wilmington Hammerheads	6/11/2006	40		LGE	Maciel, Everson		
Zarate, Juvenal (Junior)	Wilmington Hammerheads	Western Mass Pioneers	Wilmington Hammerheads	6/11/2006	48		LGE	Bagley, Christopher		
Gervais, Gabriel	Montreal Impact	Montreal Impact	Atlanta Silverbacks	6/14/2006	20		LGE	Gomes-Santana, Jose(ZeRoberto)		
Antoniuk, Daniel (Dizzy)	Montreal Impact	Montreal Impact	Atlanta Silverbacks	6/14/2006	22		LGE	DiTullio, Jason		
Ribeiro, Antonio	Montreal Impact	Montreal Impact	Atlanta Silverbacks	6/14/2006	65		LGE	Gomes-Santana, Jose(ZeRoberto)		
Salles-De Alencar, Mauricio	Montreal Impact	Montreal Impact	Atlanta Silverbacks	6/14/2006	90		LGE	Biello, Mauro		
Buete, George	Atlanta Silverbacks	Montreal Impact	Atlanta Silverbacks	6/14/2006	33		LGE	Hayes, David		
Brackett, Benjamin	Rhode Island Stingrays	Rhode Island Stingrays	Vermont Voltage	6/14/2006	47		LGE	Villasenor-Morales, Jose		
Cameron, Geoffrey	Rhode Island Stingrays	Rhode Island Stingrays	Vermont Voltage	6/14/2006	50		LGE	Bissett, Callum		
Wunsch, Jamesun	Vermont Voltage	Rhode Island Stingrays	Vermont Voltage	6/14/2006	69		LGE	Zura, Christopher		
Stedman, Matthew	Vermont Voltage	Rhode Island Stingrays	Vermont Voltage	6/14/2006	90	Penalty	LGE			
Hansen, Josh	Southern California Seahorses	Southern California Seahorses	San Fernando Quakes	6/14/2006	15		LGE			
Leonard, Stanley (Liam)	Southern California Seahorses	Southern California Seahorses	San Fernando Quakes	6/14/2006	87		LGE	Hansen, Josh		
Roushandel, Ryan	Augusta Fireball United	Atlanta Silverbacks U-23's	Augusta Fireball United	6/15/2006	15		LGE	Moojen, Frederico		
Moojen, Frederico	Augusta Fireball United	Atlanta Silverbacks U-23's	Augusta Fireball United	6/15/2006	51		LGE			
Moojen, Frederico	Augusta Fireball United	Atlanta Silverbacks U-23's	Augusta Fireball United	6/15/2006	68		LGE			
De Souza-Farias, Romario	Miami FC	Miami FC	Toronto Lynx	6/15/2006	8		LGE	Fraser, Sean		
Rodriguez, Mario Rafael	Miami FC	Miami FC	Toronto Lynx	6/15/2006	12		LGE	Walsh, Diego		
Pottinger, Damien	Toronto Lynx	Miami FC	Toronto Lynx	6/15/2006	17		LGE	Dodds, Jamie		
Dodds, Jamie	Toronto Lynx	Miami FC	Toronto Lynx	6/15/2006	30		LGE			
Alvino, Terry	Minnesota Thunder	Minnesota Thunder	Portland Timbers	6/15/2006	47		LGE	Lara, Ricardo (Kiki)		
Kreamalmeyer, Luke	Portland Timbers	Minnesota Thunder	Portland Timbers	6/15/2006	14		LGE	Alcaraz-Cueller, Hugo		
Bullen, Oral	Portland Timbers	Minnesota Thunder	Portland Timbers	6/15/2006	59		LGE	Chisoni, Mubarike (Mamba)		
Woods, Alan	Virginia Beach Mariners	Virginia Beach Mariners	Vancouver Whitecaps	6/15/2006	69		LGE	Scroggins, Lee Paul		
Jones Ii, John	Vancouver Whitecaps	Virginia Beach Mariners	Vancouver Whitecaps	6/15/2006	28		LGE			
Alberts, James (Jay)	Vancouver Whitecaps	Virginia Beach Mariners	Vancouver Whitecaps	6/15/2006	57		LGE			
Barros-Schelotto, Gustavo	Puerto Rico Islanders	Puerto Rico Islanders	Seattle Sounders	6/16/2006	13		LGE	Norambuena, Arturo		
Valdeberito-Gomez, Kormac	Puerto Rico Islanders	Puerto Rico Islanders	Seattle Sounders	6/16/2006	50		LGE			
Norkus, Joshua (Caleb)	Puerto Rico Islanders	Puerto Rico Islanders	Seattle Sounders	6/16/2006	52		LGE	Gonzalez-Pareja, Alejandro		
Barros-Schelotto, Gustavo	Puerto Rico Islanders	Puerto Rico Islanders	Seattle Sounders	6/16/2006	63		LGE	Norambuena, Arturo		
Levesque, Roger	Seattle Sounders	Puerto Rico Islanders	Seattle Sounders	6/16/2006	55		LGE			
Millwood, Machel	Atlanta Silverbacks	Atlanta Silverbacks	Vancouver Whitecaps	6/17/2006	65		LGE			
McLaughlin, Jason	Atlanta Silverbacks	Atlanta Silverbacks	Vancouver Whitecaps	6/17/2006	78		LGE			
Nash, Martin	Vancouver Whitecaps	Atlanta Silverbacks	Vancouver Whitecaps	6/17/2006	13		LGE			
Morris, David	Vancouver Whitecaps	Atlanta Silverbacks	Vancouver Whitecaps	6/17/2006	64		LGE			
Barton, Joshua	Cincinnati Kings	Cincinnati Kings	Charlotte Eagles	6/17/2006	40		LGE	Hughes, Jeffrey		
Jaman, Nowaf	Cincinnati Kings	Cincinnati Kings	Charlotte Eagles	6/17/2006	47		LGE	Schulte, Wes		
McGinlay, Mike	Cincinnati Kings	Cincinnati Kings	Charlotte Eagles	6/17/2006	90		LGE	Pickup, Jonathan		
Swinehart, Dustin	Charlotte Eagles	Cincinnati Kings	Charlotte Eagles	6/17/2006	15		LGE	Faro, Aaron		
Ruud, Adam	Charlotte Eagles	Cincinnati Kings	Charlotte Eagles	6/17/2006	45		LGE	Swinehart, Dustin		
Spencer, Matthew (Ross)	Charlotte Eagles	Cincinnati Kings	Charlotte Eagles	6/17/2006	72		LGE			
Dombrowski, Chad	Minnesota Thunder	Minnesota Thunder	Virginia Beach Mariners	6/17/2006	3		LGE	Branan, Dustin		
Nusum, John Barry	Virginia Beach Mariners	Minnesota Thunder	Virginia Beach Mariners	6/17/2006	14		LGE	Simmonds, Greg		
Simmonds, Greg	Virginia Beach Mariners	Minnesota Thunder	Virginia Beach Mariners	6/17/2006	76		LGE			
Edozien, Connally	Rochester Rhinos	Rochester Rhinos	Portland Timbers	6/17/2006	37		LGE	Lines, Aaran		
Delicate, Matthew	Rochester Rhinos	Rochester Rhinos	Portland Timbers	6/17/2006	89		LGE	Sanfillippo, Frankie		
Kreamalmeyer, Luke	Portland Timbers	Rochester Rhinos	Portland Timbers	6/17/2006	60		LGE	Chisoni, Mubarike (Mamba)		
Thompson, Scot	Portland Timbers	Rochester Rhinos	Portland Timbers	6/17/2006	69		LGE	Alcaraz-Cueller, Hugo		
McFarlane, Omar	Western Mass Pioneers	Western Mass Pioneers	Long Island Rough Riders	6/17/2006	56		LGE			
Fernandes, Anthony	Western Mass Pioneers	Western Mass Pioneers	Long Island Rough Riders	6/17/2006	63		LGE	Maciel, Everson		
Etienne, Derrick	Long Island Rough Riders	Western Mass Pioneers	Long Island Rough Riders	6/17/2006	28		LGE	Klinger, Fausto		
Barberio, Anthony	Long Island Rough Riders	Western Mass Pioneers	Long Island Rough Riders	6/17/2006	34		LGE	Bianchi, Federico		
Glinton, Gavin	Charleston Battery	Charleston Battery	Vancouver Whitecaps	6/18/2006	54		LGE	Daley, Omar		
McClellan, David	Harrisburg City Islanders	Harrisburg City Islanders	Wilmington Hammerheads	6/18/2006	19		LGE			
Stevens, Jim	Harrisburg City Islanders	Harrisburg City Islanders	Wilmington Hammerheads	6/18/2006	75		LGE	Mitchell, Jamel		
Lancaster, Martyn	Wilmington Hammerheads	Harrisburg City Islanders	Wilmington Hammerheads	6/18/2006	22		LGE	Chase, Paul		
Khumalo, Thabiso (Boyzzz)	Wilmington Hammerheads	Harrisburg City Islanders	Wilmington Hammerheads	6/18/2006	85		LGE	Hughes, Jordan		
Adeyemi, Abiodun (Mike)	Miami FC	Miami FC	Seattle Sounders	6/18/2006	12		LGE			
De Souza-Farias, Romario	Miami FC	Miami FC	Seattle Sounders	6/18/2006	45	Penalty	LGE			
De Souza-Farias, Romario	Miami FC	Miami FC	Seattle Sounders	6/18/2006	66		LGE	Rodriguez, Mario Rafael		
De Souza-Farias, Romario	Miami FC	Miami FC	Seattle Sounders	6/18/2006	88		LGE	Walsh, Diego		
Gil-Alzate, Oscar	Miami FC	Miami FC	Seattle Sounders	6/18/2006	90		LGE			
Weaver, William (Cameron)	Seattle Sounders	Miami FC	Seattle Sounders	6/18/2006	32		LGE	Levesque, Roger		
Keel, Stephen	Seattle Sounders	Miami FC	Seattle Sounders	6/18/2006	49		LGE			
O'Brien, Leighton	Seattle Sounders	Miami FC	Seattle Sounders	6/18/2006	68	Penalty	LGE			
Villegas-Espana, Petter	Puerto Rico Islanders	Puerto Rico Islanders	Toronto Lynx	6/18/2006	12		LGE	Barros-Schelotto, Gustavo		
Norambuena, Arturo	Puerto Rico Islanders	Puerto Rico Islanders	Toronto Lynx	6/18/2006	74		LGE	Segovia, Mauricio		
Palleschi, Matthew	Toronto Lynx	Puerto Rico Islanders	Toronto Lynx	6/18/2006	38		LGE			
Trainer, Joel	Colorado Springs Blizzard	Colorado Springs Blizzard	Sioux Falls SpitFire	6/16/2006	10		LGE	Regrutto, Ryan		
Schill, David	Colorado Springs Blizzard	Colorado Springs Blizzard	Sioux Falls SpitFire	6/16/2006	41		LGE	Miller, Craig		
Miller, Craig	Colorado Springs Blizzard	Colorado Springs Blizzard	Sioux Falls SpitFire	6/16/2006	76		LGE			
Mora-Gomez, Victor Omar	El Paso Patriots	El Paso Patriots	DFW Tornados	6/16/2006	73		LGE	Samano-Contreras, Hugo		
Frias, Daniel	El Paso Patriots	El Paso Patriots	DFW Tornados	6/16/2006	77		LGE	Mora-Gomez, Victor Omar		
Parke, Michael	Kalamazoo Kingdom	Kalamazoo Kingdom	Chicago Fire Premier	6/16/2006	44		LGE	Broxup, Daniel		
McMahon, Patrick	Kalamazoo Kingdom	Kalamazoo Kingdom	Chicago Fire Premier	6/16/2006	50		LGE			
Anderson, Ryan	Chicago Fire Premier	Kalamazoo Kingdom	Chicago Fire Premier	6/16/2006	9		LGE			
Diraimondo, John	Chicago Fire Premier	Kalamazoo Kingdom	Chicago Fire Premier	6/16/2006	34		LGE			
Guzman, David	Chicago Fire Premier	Kalamazoo Kingdom	Chicago Fire Premier	6/16/2006	58		LGE			
Rose, Michael	Carolina Dynamo	Williamsburg Legacy	Carolina Dynamo	6/16/2006	52		LGE	Franks, Jamie		
Duernberger, Matthew	West Virginia Chaos	West Virginia Chaos	Richmond Kickers Future	6/16/2006	4		LGE	Smith, Stanton		
Smith, Stanton	West Virginia Chaos	West Virginia Chaos	Richmond Kickers Future	6/16/2006	45		LGE	Whalley, Chris		
Whalley, Chris	West Virginia Chaos	West Virginia Chaos	Richmond Kickers Future	6/16/2006	78		LGE	Smith, Stanton		
Bumbut, Adrian	Richmond Kickers Future	West Virginia Chaos	Richmond Kickers Future	6/16/2006	32		LGE	Barlow, Duane		
Ibarra-Trevino, Juan de Dios	Laredo Heat	Austin Lighting	Laredo Heat	6/16/2006	11		LGE			
Presas-Delgado, Arnoldo	Laredo Heat	Austin Lighting	Laredo Heat	6/16/2006	61		LGE	Quinones, Raul		
Cantu, David	Laredo Heat	Austin Lighting	Laredo Heat	6/16/2006	79		LGE			
Sharf, Leonid	Bakersfield Brigade	California Gold	Bakersfield Brigade	6/16/2006	68		LGE	Agwe, Ferguson		
Griffin, Marcus	Bakersfield Brigade	California Gold	Bakersfield Brigade	6/16/2006	83		LGE			
Deldo, Devin	Bakersfield Brigade	California Gold	Bakersfield Brigade	6/16/2006	87		LGE			
Espinoza, Oscar	San Diego Gauchos	San Diego Gauchos	Los Angeles Storm	6/16/2006	65		LGE	Pohl, Eric		
Van Den Berg, Kevin	West Michigan Edge	West Michigan Edge	Cleveland Internationals	6/16/2006	28		LGE	Stacy, Jake		
Snyder, Dustin	West Michigan Edge	West Michigan Edge	Cleveland Internationals	6/16/2006	86	Penalty	LGE			
Senk, Wally	Cleveland Internationals	West Michigan Edge	Cleveland Internationals	6/16/2006	53		LGE			
Griffin, Andrew	Atlanta Silverbacks U-23's	Atlanta Silverbacks U-23's	Raleigh CASL Elite	6/17/2006	12		LGE	Drummond, John		
Noviello, Jyler	Atlanta Silverbacks U-23's	Atlanta Silverbacks U-23's	Raleigh CASL Elite	6/17/2006	17		LGE	Coetsee, Cayl		
Drummond, John	Atlanta Silverbacks U-23's	Atlanta Silverbacks U-23's	Raleigh CASL Elite	6/17/2006	63	Penalty	LGE			
Passina, Paul	Atlanta Silverbacks U-23's	Atlanta Silverbacks U-23's	Raleigh CASL Elite	6/17/2006	76		LGE	Priestley, Damone		
Walters, Greg	Raleigh CASL Elite	Atlanta Silverbacks U-23's	Raleigh CASL Elite	6/17/2006	2		LGE	Callahan, Michael		
Guadarrama, Guillermo (Willy)	Raleigh CASL Elite	Atlanta Silverbacks U-23's	Raleigh CASL Elite	6/17/2006	38		LGE	Callahan, Michael		
Walters, Greg	Raleigh CASL Elite	Atlanta Silverbacks U-23's	Raleigh CASL Elite	6/17/2006	89		LGE			
Cuero, Diego	Austin Lighting	Austin Lighting	Laredo Heat	6/17/2006	90		LGE	Pope, Zack		
Contreras-Coronado, Ernest	Laredo Heat	Austin Lighting	Laredo Heat	6/17/2006	3		LGE	Sanchez, Jesus		
Ibarra-Trevino, Juan de Dios	Laredo Heat	Austin Lighting	Laredo Heat	6/17/2006	10		LGE			
Sanchez, Jesus	Laredo Heat	Austin Lighting	Laredo Heat	6/17/2006	18		LGE	Su, Steve		
Vallejo-Medina, Hector	Laredo Heat	Austin Lighting	Laredo Heat	6/17/2006	84		LGE	Su, Steve		
Davis, Kenneth	Cascade Surge	Cascade Surge	Abbotsford Rangers	6/17/2006	34		LGE			
Aziz, Mohammad	Abbotsford Rangers	Cascade Surge	Abbotsford Rangers	6/17/2006	22		LGE	Mackinnon, Campbell		
Bulow, David	Cape Cod Crusaders	Cape Cod Crusaders	Ottawa Fury	6/17/2006	40	Penalty	LGE			
Rigby, Stephen	Cape Cod Crusaders	Cape Cod Crusaders	Ottawa Fury	6/17/2006	52		LGE			
Bulow, David	Cape Cod Crusaders	Cape Cod Crusaders	Ottawa Fury	6/17/2006	57		LGE	Murphy, Ronald		
Bulow, David	Cape Cod Crusaders	Cape Cod Crusaders	Ottawa Fury	6/17/2006	72		LGE	Rigby, Stephen		
Ilboudo, Kofi	Ottawa Fury	Cape Cod Crusaders	Ottawa Fury	6/17/2006	80		LGE			
Wiredu, Murphy	Ottawa Fury	Cape Cod Crusaders	Ottawa Fury	6/17/2006	90		LGE			
Mora-Gomez, Victor Omar	El Paso Patriots	El Paso Patriots	DFW Tornados	6/17/2006	47		LGE	Frias, Daniel		
Da Silva, Paulo	DFW Tornados	El Paso Patriots	DFW Tornados	6/17/2006	61		LGE			
Da Silva, Paulo	DFW Tornados	El Paso Patriots	DFW Tornados	6/17/2006	85		LGE			
Tudela, Joshua	Kalamazoo Kingdom	Ft. Wayne Fever	Kalamazoo Kingdom	6/17/2006	50		LGE	Weaver, William		
Markowski, Jesse	Palm Beach Pumas	Palm Beach Pumas	Central Florida Kraze	6/17/2006	56		LGE	Hogan, Stephen		
Whitmore, Christopher	Palm Beach Pumas	Palm Beach Pumas	Central Florida Kraze	6/17/2006	86		LGE	Hogan, Stephen		
Cerroni, Christopher	Central Florida Kraze	Palm Beach Pumas	Central Florida Kraze	6/17/2006	26		LGE	Buckley, Paul		
Cerroni, Christopher	Central Florida Kraze	Palm Beach Pumas	Central Florida Kraze	6/17/2006	66		LGE	Philip-Wales, Clifton		
Philip-Wales, Clifton	Central Florida Kraze	Palm Beach Pumas	Central Florida Kraze	6/17/2006	80		LGE			
Vendegh, Attila	Virginia Beach Submariners	Virginia Beach Submariners	Carolina Dynamo	6/17/2006	27		LGE	Kent, Jared		
Patterson, Randi	Carolina Dynamo	Virginia Beach Submariners	Carolina Dynamo	6/17/2006	12		LGE	Rose, Michael		
Patterson, Randi	Carolina Dynamo	Virginia Beach Submariners	Carolina Dynamo	6/17/2006	59		LGE	Hunter, Benjamin		
Rose, Michael	Carolina Dynamo	Virginia Beach Submariners	Carolina Dynamo	6/17/2006	61		LGE	Cronin, Hugh		
Schramm, Frederick	Westchester Flames	Westchester Flames	Reading Rage	6/17/2006	20		LGE	Sepe, Anthony		
Schramm, Frederick	Westchester Flames	Westchester Flames	Reading Rage	6/17/2006	67		LGE	Meyer, Kevin		
