Player	Team-For	Home-Team	Away-Team	Date	Goal-Time	Goal-Type	Comp	Assist	Assist2	
Kvello, Eric	Hershey Wildcats	Raleigh Capital Express	Hershey Wildcats	5/7/2000	84		LGE			
Simmonds, Greg	Hershey Wildcats	Raleigh Capital Express	Hershey Wildcats	5/7/2000	60		LGE			
Simmonds, Greg	Hershey Wildcats	Raleigh Capital Express	Hershey Wildcats	5/7/2000	7		LGE	Mitchell, Jamal		
Dayak, Troy	Bay Area Seals	Bay Area Seals	US Pro 40	5/10/2000	64		LGE	Baicher, Jeff		
Medved, Shawn	Bay Area Seals	Bay Area Seals	US Pro 40	5/10/2000	66		LGE	Dodds, Dean		
Quijano, Marvin	US Pro 40	Bay Area Seals	US Pro 40	5/10/2000	56		LGE	Rodriguez, Esmundo		
Bower, Scott	US Pro 40	Bay Area Seals	US Pro 40	5/10/2000	48		LGE	Rodriguez, Esmundo		
Dotsenko, Ihor	Raleigh Capital Express	Raleigh Capital Express	Charleston Battery	5/12/2000	65		LGE			
Rodriguez, Edmundo	Raleigh Capital Express	Raleigh Capital Express	Charleston Battery	5/12/2000	74	Penalty	LGE			
O'Neil, Ryan	Raleigh Capital Express	Raleigh Capital Express	Charleston Battery	5/12/2000	44		LGE	Farris, Matt		
Sewell, Dean	Charleston Battery	Raleigh Capital Express	Charleston Battery	5/12/2000	64		LGE	Ilarianov, Ivailo		
Conway, Paul	Charleston Battery	Raleigh Capital Express	Charleston Battery	5/12/2000	48	Penalty	LGE			
Sewell, Dean	Charleston Battery	Raleigh Capital Express	Charleston Battery	5/12/2000	3		LGE	Warham, Darren		
Luzak, Peter	Richmond Kickers	Richmond Kickers	Hershey Wildcats	5/12/2000	83		LGE	De Rosario, Dwayne		
De Rosario, Dwayne	Richmond Kickers	Richmond Kickers	Hershey Wildcats	5/12/2000	78		LGE	Knight, Kevin		
Londono, Jose	Tennessee Rhythm	Tennessee Rhythm	El Paso Patriots	5/12/2000	72		LGE	Kinturi, Pasi		
Kinturi, Pasi	Tennessee Rhythm	Tennessee Rhythm	El Paso Patriots	5/12/2000	66		LGE	Londono, Jose		
Yacks, Craig	El Paso Patriots	Tennessee Rhythm	El Paso Patriots	5/12/2000	77		LGE			
Cohen, Adam	El Paso Patriots	Tennessee Rhythm	El Paso Patriots	5/12/2000	62	Own Goal	LGE			
Rowland, Mark	El Paso Patriots	Tennessee Rhythm	El Paso Patriots	5/12/2000	32		LGE	Yacks, Craig		
Lujan, Arron	El Paso Patriots	Tennessee Rhythm	El Paso Patriots	5/12/2000	25		LGE			
Noleen, Kevin	El Paso Patriots	Tennessee Rhythm	El Paso Patriots	5/12/2000	87		LGE	Vasev, Dimitar		
Lagos, Gerard	Minnesota Thunder	Indiana Blast	Minnesota Thunder	5/12/2000	38		LGE	Winters, Brian		
Menyongar, Johnny	Minnesota Thunder	Indiana Blast	Minnesota Thunder	5/12/2000	55		LGE	Lagos, Gerard		
Menyongar, Johnny	Minnesota Thunder	Indiana Blast	Minnesota Thunder	5/12/2000	86		LGE	Lagos, Gerard		
Zeba, Morgan	Minnesota Thunder	Indiana Blast	Minnesota Thunder	5/12/2000	10		LGE	Lagos, Gerard		
Donnelly, Seamus	Hampton Roads Mariners	Hampton Roads Mariners	Charleston Battery	5/13/2000	57		LGE	Clarke, Jeff		
Lawrence, Michael	Hampton Roads Mariners	Hampton Roads Mariners	Charleston Battery	5/13/2000	90		LGE			
Butler, Mike	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Atlanta Silverbacks	5/13/2000	22		LGE	Dedini, Randy		
Flavius, David	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Atlanta Silverbacks	5/13/2000	103		LGE	Child, Edward (Eddie)		
Beech, Patrick	Atlanta Silverbacks	Pittsburgh Riverhounds	Atlanta Silverbacks	5/13/2000	87		LGE	Rodrigues-Osario, Joao Ze		
Soso, Alen	Milwaukee Rampage	Milwaukee Rampage	Minnesota Thunder	5/13/2000	90		LGE	Willan, Jason		
Labastida, Luis	Minnesota Thunder	Milwaukee Rampage	Minnesota Thunder	5/13/2000	39		LGE	Mladenov, Stoian		
Winters, Brian	Minnesota Thunder	Milwaukee Rampage	Minnesota Thunder	5/13/2000	62		LGE	Labastida, Luis		
Jeffrey, Kevin	Bay Area Seals	Bay Area Seals	US Pro 40	5/13/2000	13		LGE			
Quijano, Marvin	US Pro 40	Bay Area Seals	US Pro 40	5/13/2000	50		LGE	Rodriguez, Esmundo		
Rodriguez, Esmundo	US Pro 40	Bay Area Seals	US Pro 40	5/13/2000	27		LGE	Quijano, Marvin		
Bower, Scott	US Pro 40	Bay Area Seals	US Pro 40	5/13/2000	20		LGE	Gomez, Javier (Francisco)		
Jara, Guillermo	San Diego Flash	San Diego Flash	Connecticut Wolves	5/13/2000	47		LGE			
Frye, Adam	San Diego Flash	San Diego Flash	Connecticut Wolves	5/13/2000	64		LGE			
Munro, Jamie	San Diego Flash	San Diego Flash	Connecticut Wolves	5/13/2000	45		LGE			
Feniger, Mike	Hershey Wildcats	Hershey Wildcats	Boston Bulldogs	5/14/2000	74		LGE	Ford, Matthew		
Mitchell, Jamal	Hershey Wildcats	Hershey Wildcats	Boston Bulldogs	5/14/2000	10		LGE	Simmonds, Greg		
Mitchell, Jamal	Hershey Wildcats	Hershey Wildcats	Boston Bulldogs	5/14/2000	62		LGE	Colasante, Cesido		
Kodiat, Ebbie	Boston Bulldogs	Hershey Wildcats	Boston Bulldogs	5/14/2000	63		LGE			
Rebuck, Daniel	Tennessee Rhythm	Tennessee Rhythm	Cincinnati Riverhawks	5/14/2000	53		LGE	DeVall, Danny		
Fedor, Jeremy	Tennessee Rhythm	Tennessee Rhythm	Cincinnati Riverhawks	5/14/2000	34		LGE			
Schenkel, Doug	Tennessee Rhythm	Tennessee Rhythm	Cincinnati Riverhawks	5/14/2000	86		LGE	Ziyenge, Lincoln		
McClure, Jeremy	Tennessee Rhythm	Tennessee Rhythm	Cincinnati Riverhawks	5/14/2000	29		LGE	Schenkel, Doug		
Bokole, Bonyoke (BoBo)	Cincinnati Riverhawks	Tennessee Rhythm	Cincinnati Riverhawks	5/14/2000	74		LGE			
Patterson, Steve	Orange County Waves	Orange County Waves	Connecticut Wolves	5/14/2000	83		LGE	Lak, Peter		
Jackson, Colby	Orange County Waves	Orange County Waves	Connecticut Wolves	5/14/2000	90		LGE	Patterson, Steve		
Thomas, Sheldon	Orange County Waves	Orange County Waves	Connecticut Wolves	5/14/2000	26		LGE	Saunders, Shawn		
Theslof, Nick	Orange County Waves	Orange County Waves	Connecticut Wolves	5/14/2000	20		LGE	Thomas, Sheldon		
Nealis, Sean	Connecticut Wolves	Orange County Waves	Connecticut Wolves	5/14/2000	78		LGE			
Luzak, Peter	Richmond Kickers	Richmond Kickers	Hampton Roads Mariners	5/16/2000	96		LGE			
George, Seth	Orange County Waves	Orange County Waves	Vancouver 86ers	5/17/2000	89		LGE			
Vasquez-Martinez, Jose	Orange County Waves	Orange County Waves	Vancouver 86ers	5/17/2000	45	Penalty	LGE			
Lowe, Onandi	Rochester Rhinos	Connecticut Wolves	Rochester Rhinos	5/19/2000	4		LGE			
Sebrango-Rodriguez, Eduardo	Rochester Rhinos	Connecticut Wolves	Rochester Rhinos	5/19/2000	64		LGE	Nash, Martin		
Sebrango-Rodriguez, Eduardo	Rochester Rhinos	Connecticut Wolves	Rochester Rhinos	5/19/2000	66		LGE	Lowe, Onandi		
Baah, Peter	Indiana Blast	Indiana Blast	Milwaukee Rampage	5/19/2000	52	Penalty	LGE			
Takawira, Vitalis (Digital)	Milwaukee Rampage	Indiana Blast	Milwaukee Rampage	5/19/2000	29		LGE	Marshall, David		
Jahr, Chris	Milwaukee Rampage	Indiana Blast	Milwaukee Rampage	5/19/2000	106		LGE			
Elminoufi, Omar	Orange County Waves	Orange County Waves	El Paso Patriots	5/19/2000	37		LGE	Patterson, Steve		
Boyce, Jason	Orange County Waves	Orange County Waves	El Paso Patriots	5/19/2000	85		LGE	Vasquez-Martinez, Jose		
Georgiev, Bisser	El Paso Patriots	Orange County Waves	El Paso Patriots	5/19/2000	34		LGE	Yacks, Craig		
Yacks, Craig	El Paso Patriots	Orange County Waves	El Paso Patriots	5/19/2000	33		LGE			
Yacks, Craig	El Paso Patriots	Orange County Waves	El Paso Patriots	5/19/2000	54		LGE	Arrieta, Martin		
Wilson, Kirk	El Paso Patriots	Orange County Waves	El Paso Patriots	5/19/2000	65		LGE			
Georgiev, Bisser	El Paso Patriots	Orange County Waves	El Paso Patriots	5/19/2000	75	Penalty	LGE			
Arrieta, Martin	El Paso Patriots	Orange County Waves	El Paso Patriots	5/19/2000	10		LGE	Lujan, Arron		
Dailly, Paul	Vancouver 86ers	Bay Area Seals	Vancouver 86ers	5/19/2000	27		LGE			
Jordan, Jason	Vancouver 86ers	Bay Area Seals	Vancouver 86ers	5/19/2000	23		LGE			
MacDonald, Steve	Vancouver 86ers	Bay Area Seals	Vancouver 86ers	5/19/2000	4		LGE	Sulentic, Ive (John)		
Valente, Alfredo	Vancouver 86ers	Bay Area Seals	Vancouver 86ers	5/19/2000	82		LGE	Jordan, Jason		
Valente, Alfredo	Vancouver 86ers	Bay Area Seals	Vancouver 86ers	5/19/2000	78		LGE			
Valente, Alfredo	Vancouver 86ers	Bay Area Seals	Vancouver 86ers	5/19/2000	67		LGE	Morris, Dave		
Sulentic, Ive (John)	Vancouver 86ers	Bay Area Seals	Vancouver 86ers	5/19/2000	88		LGE			
Jara, Guillermo	San Diego Flash	San Diego Flash	Seattle Sounders	5/19/2000	74		LGE	Legg, Kevin		
Donnelly, Seamus	Hampton Roads Mariners	Hampton Roads Mariners	Minnesota Thunder	5/20/2000	39		LGE	Bailey, Jaymi		
Lagos, Gerard	Minnesota Thunder	Hampton Roads Mariners	Minnesota Thunder	5/20/2000	60		LGE	Menyongar, Johnny		
Flavius, David	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Long Island Rough Riders	5/20/2000	28		LGE	Husbands, David		
Butler, Mike	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Long Island Rough Riders	5/20/2000	36		LGE	Flavius, David		
Butler, Mike	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Long Island Rough Riders	5/20/2000	32		LGE	Vazquez-Reategui, Jair		
Buddle, Edson	Long Island Rough Riders	Pittsburgh Riverhounds	Long Island Rough Riders	5/20/2000	48		LGE	Knights, Irasto		
Luzak, Peter	Richmond Kickers	Hershey Wildcats	Richmond Kickers	5/20/2000	73		LGE	Williams, Tony		
Matis, Teodor (Marcel)	Cincinnati Riverhawks	Cincinnati Riverhawks	Tennessee Rhythm	5/21/2000	78	Penalty	LGE			
Kinturi, Pasi	Tennessee Rhythm	Cincinnati Riverhawks	Tennessee Rhythm	5/21/2000	17		LGE	McClure, Jeremy		
Bauer, Jeff	Tennessee Rhythm	Cincinnati Riverhawks	Tennessee Rhythm	5/21/2000	3		LGE			
Franklin, Sam	Boston Bulldogs	Boston Bulldogs	Rochester Rhinos	5/21/2000	82		LGE	Poltl, Thomas		
Kodiat, Ebbie	Boston Bulldogs	Boston Bulldogs	Rochester Rhinos	5/21/2000	41		LGE	Simpson, Dushawne		
Dos Santos, Francisco	Toronto Lynx	Toronto Lynx	Montreal Impact	5/21/2000	26		LGE	Ashton, Brian		
Dodds, Dean	Bay Area Seals	Bay Area Seals	Seattle Sounders	5/21/2000	70		LGE	Jeffrey, Kevin		
Kebreab, Aman	Bay Area Seals	Bay Area Seals	Seattle Sounders	5/21/2000	44		LGE	Jeffrey, Kevin		
Sawatzky, Darren	Seattle Sounders	Bay Area Seals	Seattle Sounders	5/21/2000	104		LGE	Nguyen, Viet		
Sawatzky, Darren	Seattle Sounders	Bay Area Seals	Seattle Sounders	5/21/2000	80		LGE	Nguyen, Viet		
Storkson, Erik	Seattle Sounders	Bay Area Seals	Seattle Sounders	5/21/2000	7		LGE	Sawatzky, Darren		
Farias, Carlos	San Diego Flash	San Diego Flash	El Paso Patriots	5/21/2000	55	Penalty	LGE			
Calderson, Carlos	San Diego Flash	San Diego Flash	El Paso Patriots	5/21/2000	58		LGE	Legg, Kevin		
Noleen, Kevin	El Paso Patriots	San Diego Flash	El Paso Patriots	5/21/2000	1		LGE	Mancera, Alberto		
Dotsenko, Ihor	Raleigh Capital Express	Raleigh Capital Express	Atlanta Silverbacks	5/26/2000	14		LGE	Merkel, Randy		
Byaruhanga, Peter	Raleigh Capital Express	Raleigh Capital Express	Atlanta Silverbacks	5/26/2000	35		LGE	White, Carson		
Dotsenko, Ihor	Raleigh Capital Express	Raleigh Capital Express	Atlanta Silverbacks	5/26/2000	5		LGE			
Dotsenko, Ihor	Raleigh Capital Express	Raleigh Capital Express	Atlanta Silverbacks	5/26/2000	39		LGE	White, Carson		
Moleka, Ignace (Iggy)	Atlanta Silverbacks	Raleigh Capital Express	Atlanta Silverbacks	5/26/2000	49	Penalty	LGE			
Moleka, Ignace (Iggy)	Atlanta Silverbacks	Raleigh Capital Express	Atlanta Silverbacks	5/26/2000	45		LGE	Henderson, Joshua		
Valente, Alfredo	Vancouver 86ers	Vancouver 86ers	Bay Area Seals	5/26/2000	74		LGE	King, Tiarnan		
Dailly, Paul	Vancouver 86ers	Vancouver 86ers	Bay Area Seals	5/26/2000	5		LGE	Skinner, Jeff		
Valente, Alfredo	Bay Area Seals	Vancouver 86ers	Bay Area Seals	5/26/2000	85	Own Goal	LGE			
Clark, Jason	Bay Area Seals	Vancouver 86ers	Bay Area Seals	5/26/2000	69		LGE			
Jeffrey, Kevin	Bay Area Seals	Vancouver 86ers	Bay Area Seals	5/26/2000	15		LGE	Edwards, Ryan		
Adu-Gyamfi, Kwaku	Richmond Kickers	Richmond Kickers	US Pro 40	5/27/2000	29		LGE	Alvero, Kevin		
Luzak, Peter	Richmond Kickers	Richmond Kickers	US Pro 40	5/27/2000	67		LGE	Knight, Kevin		
Diallo, Ben	Long Island Rough Riders	Long Island Rough Riders	Pittsburgh Riverhounds	5/27/2000	25		LGE	Buddle, Edson		
Mohammed, Dahir	Long Island Rough Riders	Long Island Rough Riders	Pittsburgh Riverhounds	5/27/2000	49		LGE	Lucey, Gerard		
Terlecky, Nick	Pittsburgh Riverhounds	Long Island Rough Riders	Pittsburgh Riverhounds	5/27/2000	21		LGE	Vazquez-Reategui, Jair		
Polowski, PJ	Orange County Waves	Tennessee Rhythm	Orange County Waves	5/27/2000	38		LGE	Boyce, Jason		
Boyce, Jason	Orange County Waves	Tennessee Rhythm	Orange County Waves	5/27/2000	31		LGE	Lak, Peter		
Boyce, Jason	Orange County Waves	Tennessee Rhythm	Orange County Waves	5/27/2000	7		LGE			
Lagos, Gerard	Minnesota Thunder	Minnesota Thunder	Indiana Blast	5/27/2000	45		LGE	Winters, Brian		
Menyongar, Johnny	Minnesota Thunder	Minnesota Thunder	Indiana Blast	5/27/2000	29		LGE	Otto, Eric		
Mladenov, Stoian	Minnesota Thunder	Minnesota Thunder	Indiana Blast	5/27/2000	12		LGE	Gramenz, Don		
Mladenov, Stoian	Minnesota Thunder	Minnesota Thunder	Indiana Blast	5/27/2000	2		LGE	Gramenz, Don		
Sawatzky, Darren	Seattle Sounders	Seattle Sounders	Bay Area Seals	5/27/2000	39		LGE	Nguyen, Viet		
Sawatzky, Darren	Seattle Sounders	Seattle Sounders	Bay Area Seals	5/27/2000	0		LGE	Nguyen, Viet		
Howes, Gregory	Seattle Sounders	Seattle Sounders	Bay Area Seals	5/27/2000	82		LGE	Storkson, Erik		
Gluscevic, Dejan	Montreal Impact	Montreal Impact	Connecticut Wolves	5/28/2000	31		LGE	Biello, Mauro		
Takawira, Vitalis (Digital)	Milwaukee Rampage	Milwaukee Rampage	Indiana Blast	5/28/2000	14		LGE	Loftin, Brian		
Soso, Alen	Milwaukee Rampage	Milwaukee Rampage	Indiana Blast	5/28/2000	41		LGE	Galovic, Hrvoje		
Loftin, Brian	Milwaukee Rampage	Milwaukee Rampage	Indiana Blast	5/28/2000	83		LGE	Dzilic, Mirsad		
Vignjevic, Nebojsa	Toronto Lynx	Toronto Lynx	Boston Bulldogs	5/28/2000	88		LGE			
Mitchell, Jamal	Hershey Wildcats	Hershey Wildcats	Atlanta Silverbacks	5/29/2000	83		LGE	Ford, Matthew		
Beech, Patrick	Atlanta Silverbacks	Hershey Wildcats	Atlanta Silverbacks	5/29/2000	73		LGE	Henderson, Joshua		
Wright, David	Pittsburgh Riverhounds	Pittsburgh Riverhounds	Rochester Rhinos	5/29/2000	42		LGE	Jones, John		
Vasquez-Martinez, Jose	Orange County Waves	Orange County Waves	Vancouver 86ers	5/31/2000	69		LGE	Boyce, Jason		
Sulentic, Ive (John)	Vancouver 86ers	Orange County Waves	Vancouver 86ers	5/31/2000	21		LGE	King, Tiarnan		
Sulentic, Ive (John)	Vancouver 86ers	Orange County Waves	Vancouver 86ers	5/31/2000	50		LGE			
Holness, Kevin	Vancouver 86ers	Orange County Waves	Vancouver 86ers	5/31/2000	86		LGE	Mobilio, Dominic		
Barker, Lloyd	Toronto Lynx	Toronto Lynx	Connecticut Wolves	6/1/2000	15		LGE			
Vignjevic, Nikola	Toronto Lynx	Toronto Lynx	Connecticut Wolves	6/1/2000	50		LGE	Serioux, Adrian		
Ashton, Brian	Toronto Lynx	Toronto Lynx	Connecticut Wolves	6/1/2000	67		LGE	Serioux, Adrian		
Benjamin, Aaron	Toronto Lynx	Toronto Lynx	Connecticut Wolves	6/1/2000	73		LGE	Serioux, Adrian		
Barbieri, Erik	Connecticut Wolves	Toronto Lynx	Connecticut Wolves	6/1/2000	78		LGE			
Sewell, Dean	Richmond Kickers	Richmond Kickers	Charleston Battery	6/2/2000	36	Own Goal	LGE			
Brady, Chris	Tennessee Rhythm	Tennessee Rhythm	Hershey Wildcats	6/2/2000	82		LGE	Fedor, Jeremy		
DeVall, Danny	Tennessee Rhythm	Tennessee Rhythm	Hershey Wildcats	6/2/2000	45		LGE	Ziyenge, Lincoln		
Mitchell, Jamal	Hershey Wildcats	Tennessee Rhythm	Hershey Wildcats	6/2/2000	9		LGE	Scheer, Craig		
Edwards, Ryan	Bay Area Seals	Bay Area Seals	Seattle Sounders	6/2/2000	69		LGE	Baicher, Jeff		
Kebreab, Aman	Bay Area Seals	Bay Area Seals	Seattle Sounders	6/2/2000	86		LGE	Weaver, Tim		
Baena, Mark	San Diego Flash	San Diego Flash	Vancouver 86ers	6/2/2000	80		LGE	Legg, Kevin		
Farias, Carlos	San Diego Flash	San Diego Flash	Vancouver 86ers	6/2/2000	69		LGE	Legg, Kevin		
Farias, Carlos	San Diego Flash	San Diego Flash	Vancouver 86ers	6/2/2000	43		LGE	Munro, Jamie		
Valente, Alfredo	Vancouver 86ers	San Diego Flash	Vancouver 86ers	6/2/2000	67	Penalty	LGE			
King, Tiarnan	Vancouver 86ers	San Diego Flash	Vancouver 86ers	6/2/2000	28		LGE	Sulentic, Ive (John)		
Franks, Chris	Vancouver 86ers	San Diego Flash	Vancouver 86ers	6/2/2000	12		LGE	King, Tiarnan		
Ribeiro, Anselmo (Jair)	Hampton Roads Mariners	Hampton Roads Mariners	Charleston Battery	6/3/2000	20		LGE			
Donnelly, Seamus	Hampton Roads Mariners	Hampton Roads Mariners	Charleston Battery	6/3/2000	60		LGE			
Conway, Paul	Charleston Battery	Hampton Roads Mariners	Charleston Battery	6/3/2000	2		LGE	Iotov, Velko		
Sebrango-Rodriguez, Eduardo	Rochester Rhinos	Rochester Rhinos	Connecticut Wolves	6/3/2000	13		LGE	Ball, John		
Sebrango-Rodriguez, Eduardo	Rochester Rhinos	Rochester Rhinos	Connecticut Wolves	6/3/2000	81		LGE	Kirmse, Michael		
Francois, Abraham	Montreal Impact	Montreal Impact	Raleigh Capital Express	6/3/2000	87		LGE	Biello, Mauro		
Merkel, Randy	Raleigh Capital Express	Montreal Impact	Raleigh Capital Express	6/3/2000	45		LGE	O'Neil, Ryan		
White, Carson	Raleigh Capital Express	Montreal Impact	Raleigh Capital Express	6/3/2000	18		LGE	Dotsenko, Ihor		
Lowery, Simon	Cincinnati Riverhawks	Cincinnati Riverhawks	Indiana Blast	6/3/2000	12		LGE	Rockey, Shawn		
Baah, Peter	Indiana Blast	Cincinnati Riverhawks	Indiana Blast	6/3/2000	76		LGE	DiGuardi, Gino		
