Comp	Date	Home Team	Away Team	Squad-Team	Player	Rating	Time On	Time Off	YC1	YC2	RC	YC Time	Substituted By	Time On+	Time Off+	YC Time+	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Keller, Kasey	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Riley, James	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Gonzalez, Leo	0	0	90	Y	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Parke, Jeff	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Hurtado, Jhon Kennedy	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Alonso, Osvaldo	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Friberg, Erik	0	0	90	Y	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Zakuani, Steve	0	0	84	N	N	N	0	Montano, Miguel	0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Fernandez, Alvaro	0	0	63	N	N	N	0	Levesque, Roger	0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	White, O'Brien	0	0	79	N	N	N	0	Neagle, Lamar	0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Montero, Fredy	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Levesque, Roger	0	63	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Neagle, Lamar	0	79	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Montano, Miguel	0	84	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Boss, Terry	0	0	0	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Ianni, Patrick	0	0	0	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Scott, Zach	0	0	0	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Seattle Sounders	Carrasco, Servando	0	0	0	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Saunders, Josh	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Dunivant, Todd	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Franklin, Sean	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	DeLaGarza, A.J.	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Leonardo	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Birchall, Chris	0	0	90	Y	N	N	24		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Donovan, Landon	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Juninho	0	0	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Beckham, David	0	0	90	Y	N	N	90		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Barrett, Chad	0	0	79	N	N	N	0	Kirovski, Jovan	0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Magee, Mike	0	0	76	N	N	N	0	Stephens, Michael	0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Stephens, Michael	0	76	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Kirovski, Jovan	0	79	90	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Perk, Brian	0	0	0	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Hejduk, Frankie	0	0	0	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Jordan, Bryan	0	0	0	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Lopez, Miguel	0	0	0	N	N	N	0		0	0	0	
LGE	3/15/2011	Seattle Sounders	Los Angeles Galaxy	Los Angeles Galaxy	Cardozo, Paolo	0	0	0	N	N	N	0		0	0	0	
LGE	3/19/2011	CD Chivas USA	Sporting Kansas City	CD Chivas USA	Thornton, Zach	0	0	90	N	N	N	0		0	0	0	
LGE	3/19/2011	CD Chivas USA	Sporting Kansas City	CD Chivas USA	Pearce, Heath	0	0	90	N	N	N	0		0	0	0	
LGE	3/19/2011	CD Chivas USA	Sporting Kansas City	CD Chivas USA	Conrad, Jimmy	0	0	90	Y	N	N	0		0	0	0	
LGE	3/19/2011	CD Chivas USA	Sporting Kansas City	CD Chivas USA	Jazic, Ante	0	0	86	N	N	N	0	Estupinan, Victor	0	0	0	
LGE	3/19/2011	CD Chivas USA	Sporting Kansas City	CD Chivas USA	Valentin, Zarek	0	0	90	N	N	N	0		0	0	0	
LGE	3/19/2011	CD Chivas USA	Sporting Kansas City	CD Chivas USA	Mendoza, Francisco	0	0	63	N	N	N	0	Gavin, Blair	0	0	0	
LGE	3/19/2011	CD Chivas USA	Sporting Kansas City	CD Chivas USA	LaBrocca, Nick	0	0	90	N	N	N	0		0	0	0	
LGE	3/19/2011	CD Chivas USA	Sporting Kansas City	CD Chivas USA	Zemanski, Ben	0	0	90	N	N	N	0		0	0	0	
LGE	3/19/2011	CD Chivas USA	Sporting Kansas City	CD Chivas USA	Moreno, Alejandro	0	0	90	N	N	N	0		0	0	0	
LGE	3/19/2011	CD Chivas USA	Sporting Kansas City	CD Chivas USA	Braun, Justin	0	0	90	N	N	N	0		0	0	0	
