Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
8/1/1997	Carolina Dynamo	New Orleans Riverboat Gamblers	2	1	3,318	League Game	LGE			As Scored	0	0	
8/1/1997	Connecticut Wolves	Jacksonville Cyclones	1	1	2,031	League Game	LGE	Jacksonville wins SO 3-2		As Scored	0	0	
8/1/1997	Vancouver 86ers	Milwaukee Rampage	3	1	3,699	League Game	LGE			As Scored	0	0	
8/2/1997	El Paso Patriots	Colorado Foxes	3	2	4,412	League Game	LGE			As Scored	0	0	
8/2/1997	Hershey Wildcats	Minnesota Thunder	0	1	4,211	League Game	LGE			As Scored	0	0	
8/2/1997	Orlando Sundogs	Atlanta Ruckus	2	2	732	League Game	LGE	Atlanta wins so 4-2		As Scored	0	0	
8/2/1997	Richmond Kickers	New Orleans Riverboat Gamblers	0	1	3,842	League Game	LGE			As Scored	0	0	
8/2/1997	Rochester Rhinos	Raleigh Flyers	1	1	9,413	League Game	LGE	Raleigh wins SO 2-1		As Scored	0	0	
8/2/1997	Seattle Sounders	Milwaukee Rampage	1	1	3,527	League Game	LGE	Milwaukee wins SO 2-1		As Scored	0	0	
8/2/1997	Worcester Wildfire	Connecticut Wolves	1	3	1,185	League Game	LGE			As Scored	0	0	
8/3/1997	Long Island Rough Riders	Jacksonville Cyclones	4	0	2,987	League Game	LGE			As Scored	0	0	
8/3/1997	Nashville Metros	Charleston Battery	1	0	1,274	League Game	LGE			As Scored	0	0	
8/3/1997	Orange County Zodiac	California Jaguars	0	1	750	League Game	LGE			As Scored	0	0	
8/3/1997	Toronto Lynx	Raleigh Flyers	4	2	1,463	League Game	LGE			As Scored	0	0	
8/6/1997	Long Island Rough Riders	Carolina Dynamo	0	0	6,231	League Game	LGE	Carolina wins SO 3-2		As Scored	0	0	
8/6/1997	Milwaukee Rampage	Minnesota Thunder	1	0	2,833	League Game	LGE			As Scored	0	0	
8/6/1997	Toronto Lynx	Montreal Impact	0	1	1,651	League Game	LGE			As Scored	0	0	
8/6/1997	Vancouver 86ers	Nashville Metros	5	0	3,538	League Game	LGE			As Scored	0	0	
8/8/1997	Orange County Zodiac	Atlanta Ruckus	3	2	468	League Game	LGE			As Scored	0	0	
8/8/1997	Raleigh Flyers	Worcester Wildfire	3	1	1,380	League Game	LGE			As Scored	0	0	
8/8/1997	Rochester Rhinos	Connecticut Wolves	1	2	10,217	League Game	LGE			As Scored	0	0	
8/8/1997	Seattle Sounders	Nashville Metros	2	0	2,517	League Game	LGE			As Scored	0	0	
8/8/1997	Vancouver 86ers	Colorado Foxes	5	1	3,744	League Game	LGE			As Scored	0	0	
8/9/1997	Charleston Battery	Worcester Wildfire	3	0	1,754	League Game	LGE			As Scored	0	0	
8/9/1997	Jacksonville Cyclones	Richmond Kickers	3	1	2,872	League Game	LGE			As Scored	0	0	
8/9/1997	Long Island Rough Riders	Montreal Impact	1	0	4,135	League Game	LGE			As Scored	0	0	
8/9/1997	Milwaukee Rampage	Orlando Sundogs	3	0	4,428	League Game	LGE			As Scored	0	0	
8/10/1997	California Jaguars	Atlanta Ruckus	2	1	500	League Game	LGE			As Scored	0	0	
8/10/1997	El Paso Patriots	Orange County Zodiac	2	3	2,185	League Game	LGE			As Scored	0	0	
8/10/1997	Hershey Wildcats	Carolina Dynamo	2	3	3,721	League Game	LGE			As Scored	0	0	
8/10/1997	Minnesota Thunder	Orlando Sundogs	1	0	6,519	League Game	LGE			As Scored	0	0	
8/10/1997	Seattle Sounders	Colorado Foxes	3	0	3,008	League Game	LGE			As Scored	0	0	
8/10/1997	Toronto Lynx	Connecticut Wolves	1	0	1,634	League Game	LGE			As Scored	0	0	
8/13/1997	Montreal Impact	Long Island Rough Riders	0	1	6,825	League Game	LGE			As Scored	0	0	
8/14/1997	Colorado Foxes	Minnesota Thunder	4	1	768	League Game	LGE			As Scored	0	0	
8/14/1997	New Orleans Riverboat Gamblers	Nashville Metros	3	3	959	League Game	LGE	New Orleans wins SO 2-0		As Scored	0	0	
8/15/1997	Hershey Wildcats	Milwaukee Rampage	0	1	3,363	League Game	LGE			As Scored	0	0	
8/15/1997	Rochester Rhinos	Charleston Battery	1	0	10,380	League Game	LGE			As Scored	0	0	
8/15/1997	Seattle Sounders	Orange County Zodiac	2	0	3,591	League Game	LGE			As Scored	0	0	
8/15/1997	Worcester Wildfire	Toronto Lynx	2	1	817	League Game	LGE			As Scored	0	0	
8/16/1997	Carolina Dynamo	Montreal Impact	1	2	3,847	League Game	LGE			As Scored	0	0	
8/16/1997	El Paso Patriots	Minnesota Thunder	2	3	1,058	League Game	LGE			As Scored	0	0	
8/16/1997	Jacksonville Cyclones	Atlanta Ruckus	1	2	1,207	League Game	LGE			As Scored	0	0	
8/16/1997	Long Island Rough Riders	Charleston Battery	3	0	3,889	League Game	LGE			As Scored	0	0	
8/16/1997	New Orleans Riverboat Gamblers	Nashville Metros	1	5	1,549	League Game	LGE			As Scored	0	0	
8/16/1997	Raleigh Flyers	Richmond Kickers	1	4	1,260	League Game	LGE			As Scored	0	0	
8/17/1997	Rochester Rhinos	Milwaukee Rampage	2	2	11,997	League Game	LGE	Milwaukee wins SO 4-2		As Scored	0	0	
8/17/1997	Toronto Lynx	Worcester Wildfire	0	1	1,380	League Game	LGE			As Scored	0	0	
8/17/1997	Vancouver 86ers	Orange County Zodiac	3	1	4,089	League Game	LGE			As Scored	0	0	
8/18/1997	Seattle Sounders	Minnesota Thunder	0	0	3,536	League Game	LGE	Minnesota wins SO 1-0		As Scored	0	0	
8/20/1997	Montreal Impact	Connecticut Wolves	2	0	7,083	League Game	LGE			As Scored	0	0	
8/22/1997	Atlanta Ruckus	Nashville Metros	0	1	3,107	League Game	LGE			As Scored	0	0	
8/22/1997	California Jaguars	Orange County Zodiac	6	1	1,000	League Game	LGE			As Scored	0	0	
8/22/1997	Charleston Battery	Raleigh Flyers	0	1	3,498	League Game	LGE			As Scored	0	0	
8/22/1997	El Paso Patriots	Seattle Sounders	2	3	1,120	League Game	LGE			As Scored	0	0	
8/22/1997	Minnesota Thunder	New Orleans Riverboat Gamblers	2	0	3,703	League Game	LGE			As Scored	0	0	
8/22/1997	Richmond Kickers	Jacksonville Cyclones	2	1	3,918	League Game	LGE			As Scored	0	0	
8/22/1997	Worcester Wildfire	Rochester Rhinos	2	2	3,511	League Game	LGE	Worcester wins SO 2-1		As Scored	0	0	
8/23/1997	Carolina Dynamo	Atlanta Ruckus	2	3	3,086	League Game	LGE			As Scored	0	0	
8/23/1997	Nashville Metros	Orlando Sundogs	1	0	2,650	League Game	LGE			As Scored	0	0	
8/23/1997	Raleigh Flyers	Charleston Battery	1	2	2,220	League Game	LGE			As Scored	0	0	
8/24/1997	Colorado Foxes	Seattle Sounders	1	0	965	League Game	LGE			As Scored	0	0	
8/24/1997	Connecticut Wolves	Rochester Rhinos	1	3	2,410	League Game	LGE			As Scored	0	0	
8/24/1997	Hershey Wildcats	Jacksonville Cyclones	4	1	4,205	League Game	LGE			As Scored	0	0	
8/24/1997	Milwaukee Rampage	New Orleans Riverboat Gamblers	2	3	3,471	League Game	LGE			As Scored	0	0	
8/24/1997	Montreal Impact	Minnesota Thunder	4	0	7,517	League Game	LGE			As Scored	0	0	
8/24/1997	Orange County Zodiac	Vancouver 86ers	1	0	750	League Game	LGE			As Scored	0	0	
8/24/1997	Toronto Lynx	Long Island Rough Riders	3	4	1,456	League Game	LGE			As Scored	0	0	
8/26/1997	California Jaguars	Vancouver 86ers	2	0	500	League Game	LGE			As Scored	0	0	
8/26/1997	Milwaukee Rampage	Atlanta Ruckus	0	1	1,828	League Game	LGE			As Scored	0	0	
8/27/1997	Carolina Dynamo	Raleigh Flyers	5	1	765	League Game	LGE			As Scored	0	0	
8/29/1997	Connecticut Wolves	Richmond Kickers	4	2	3,422	League Game	LGE			As Scored	0	0	
8/29/1997	El Paso Patriots	New Orleans Riverboat Gamblers	0	0	2,873	League Game	LGE	El Paso wins 2-1 on PK's		As Scored	0	0	
8/29/1997	Milwaukee Rampage	Montreal Impact	1	2	2,919	League Game	LGE			As Scored	0	0	
8/29/1997	Minnesota Thunder	Colorado Foxes	0	1	3,391	League Game	LGE			As Scored	0	0	
8/29/1997	Orlando Sundogs	Orange County Zodiac	3	0	853	League Game	LGE			As Scored	0	0	
8/29/1997	Rochester Rhinos	Long Island Rough Riders	4	0	13,510	League Game	LGE			As Scored	0	0	
8/29/1997	Vancouver 86ers	Seattle Sounders	2	1	4,650	League Game	LGE			As Scored	0	0	
8/30/1997	Atlanta Ruckus	Orlando Sundogs	1	2	2,189	League Game	LGE			As Scored	0	0	
8/30/1997	Jacksonville Cyclones	Charleston Battery	2	4	2,020	League Game	LGE			As Scored	0	0	
8/30/1997	Nashville Metros	California Jaguars	0	2	1,235	League Game	LGE			As Scored	0	0	
8/30/1997	Worcester Wildfire	Richmond Kickers	1	2	1,619	League Game	LGE			As Scored	0	0	
8/31/1997	Connecticut Wolves	Worcester Wildfire	4	0	3,903	League Game	LGE			As Scored	0	0	
8/31/1997	Milwaukee Rampage	Colorado Foxes	2	1	3,441	League Game	LGE			As Scored	0	0	
8/31/1997	Minnesota Thunder	Montreal Impact	0	4	3,867	League Game	LGE			As Scored	0	0	
8/31/1997	New Orleans Riverboat Gamblers	Orange County Zodiac	0	1	833	League Game	LGE			As Scored	0	0	
8/31/1997	Toronto Lynx	Hershey Wildcats	3	4	1,372	League Game	LGE			As Scored	0	0	
9/1/1997	Atlanta Ruckus	California Jaguars	2	3	1,128	League Game	LGE			As Scored	0	0	
9/1/1997	Charleston Battery	Carolina Dynamo	1	4	1,760	League Game	LGE			As Scored	0	0	
9/1/1997	Rochester Rhinos	Toronto Lynx	3	2	11,219	League Game	LGE			As Scored	0	0	
