Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
7/1/2006	Laredo Heat	Austin Lighting	3	1	276	League Game	LGE			As Scored	0	0	
7/1/2006	Long Island Rough Riders	Charlotte Eagles	1	2	1,429	League Game	LGE			As Scored	0	0	
7/1/2006	Northern Virginia Royals	Bradenton Academics	2	4	100	League Game	LGE			As Scored	0	0	
7/1/2006	Orange County Blue Star	San Francisco Seals	1	1	88	League Game	LGE			As Scored	0	0	
7/1/2006	Palm Beach Pumas	Cocoa Expos	3	1	200	League Game	LGE			As Scored	0	0	
7/1/2006	Pittsburgh Riverhounds	Cincinnati Kings	2	0	2,003	League Game	LGE			As Scored	0	0	
7/1/2006	Rhode Island Stingrays	Ottawa Fury	4	4	475	League Game	LGE			As Scored	0	0	
7/1/2006	Richmond Kickers Future	Virginia Beach Submariners	0	0	100	League Game	LGE			As Scored	0	0	
7/1/2006	San Fernando Quakes	San Diego Gauchos	3	1	254	League Game	LGE			As Scored	0	0	
7/1/2006	Seattle Sounders	Miami FC	2	1	3,006	League Game	LGE			As Scored	0	0	
7/1/2006	Sioux Falls SpitFire	Kansas City Brass	1	2	879	League Game	LGE			As Scored	0	0	
7/1/2006	Southern California Seahorses	Los Angeles Storm	1	0	306	League Game	LGE			As Scored	0	0	
7/1/2006	Vermont Voltage	Ocean City Barons	1	4	500	League Game	LGE			As Scored	0	0	
7/1/2006	Westchester Flames	Delaware Dynasty	3	0	150	League Game	LGE			As Scored	0	0	
7/1/2006	Wilmington Hammerheads	Richmond Kickers	3	0	4,136	League Game	LGE			As Scored	0	0	
7/2/2006	Abbotsford Rangers	Yakima Reds	1	2	138	League Game	LGE			As Scored	0	0	
7/2/2006	Augusta Fireball United	Nashville Metros	2	0	428	League Game	LGE			As Scored	0	0	
7/2/2006	Cape Cod Crusaders	Ocean City Barons	3	2	429	League Game	LGE			As Scored	0	0	
7/2/2006	Cincinnati Kings	Harrisburg City Islanders	1	5	961	League Game	LGE			As Scored	0	0	
7/2/2006	Des Moines Menace	Kansas City Brass	2	0	3,536	League Game	LGE			As Scored	0	0	
7/2/2006	Portland Timbers	Miami FC	0	1	6,116	League Game	LGE			As Scored	0	0	
7/2/2006	Reading Rage	Delaware Dynasty	3	1	221	League Game	LGE			As Scored	0	0	
7/2/2006	Rhode Island Stingrays	Vermont Voltage	6	0	370	League Game	LGE			As Scored	0	0	
7/2/2006	St. Louis Lions	Boulder Rapids Reserve	1	0	346	League Game	LGE			As Scored	0	0	
7/2/2006	Virginia Beach Mariners	Toronto Lynx	3	1	1,243	League Game	LGE			As Scored	0	0	
7/3/2006	Rochester Rhinos	Vancouver Whitecaps	2	0	11,119	League Game	LGE			As Scored	0	0	
7/3/2006	West Michigan Edge	Michigan Bucks	2	0	864	League Game	LGE			As Scored	0	0	
7/4/2006	Atlanta Silverbacks	Minnesota Thunder	2	0	2,006	League Game	LGE			As Scored	0	0	
7/4/2006	Kalamazoo Kingdom	Ft. Wayne Fever	0	0	1,200	League Game	LGE			As Scored	0	0	
7/4/2006	Miami FC	Charleston Battery	0	1	2,932	League Game	LGE			As Scored	0	0	
7/5/2006	Bradenton Academics	Palm Beach Pumas	6	0	150	League Game	LGE			As Scored	0	0	
7/5/2006	Ottawa Fury	Vermont Voltage	1	0	224	League Game	LGE			As Scored	0	0	
7/5/2006	Raleigh CASL Elite	Richmond Kickers Future	2	2	116	League Game	LGE			As Scored	0	0	
7/5/2006	Toronto Lynx	Vancouver Whitecaps	2	1	2,235	League Game	LGE			As Scored	0	0	
7/6/2006	Atlanta Silverbacks U-23's	Carolina Dynamo	1	4	112	League Game	LGE			As Scored	0	0	
7/6/2006	Los Angeles Storm	San Diego Gauchos	2	0	150	League Game	LGE			As Scored	0	0	
7/7/2006	Ajax Orlando Prospects	Williamsburg Legacy	1	4	100	League Game	LGE			As Scored	0	0	
7/7/2006	Albany Admirals	Cape Cod Crusaders	0	2	200	League Game	LGE			As Scored	0	0	
7/7/2006	Atlanta Silverbacks U-23's	Virginia Beach Submariners	2	1	177	League Game	LGE			As Scored	0	0	
7/7/2006	BYU Cougars	Boulder Rapids Reserve	0	2	530	League Game	LGE			As Scored	0	0	
7/7/2006	California Gold	Southern California Seahorses	0	4	100	League Game	LGE			As Scored	0	0	
7/7/2006	Cincinnati Kings	New Hampshire Phantoms	2	0	1,082	League Game	LGE			As Scored	0	0	
7/7/2006	El Paso Patriots	Austin Lighting	5	0	550	League Game	LGE			As Scored	0	0	
7/7/2006	Montreal Impact	Vancouver Whitecaps	1	1	12,435	League Game	LGE			As Scored	0	0	
7/7/2006	New Orleans Shell Shockers	Laredo Heat	1	2	832	League Game	LGE			As Scored	0	0	
7/7/2006	Ogden Outlaws	Colorado Springs Blizzard	3	4	570	League Game	LGE			As Scored	0	0	
7/7/2006	Raleigh CASL Elite	Augusta Fireball United	0	0	228	League Game	LGE			As Scored	0	0	
7/7/2006	Tacoma FC	Yakima Reds	3	1	65	League Game	LGE			As Scored	0	0	
7/7/2006	Thunder Bay Chill	Des Moines Menace	2	3	1,038	League Game	LGE			As Scored	0	0	
7/7/2006	Virginia Beach Mariners	Puerto Rico Islanders	2	2	2,233	League Game	LGE			As Scored	0	0	
7/7/2006	West Michigan Edge	Kalamazoo Kingdom	1	3	276	League Game	LGE			As Scored	0	0	
7/7/2006	Westchester Flames	Ottawa Fury	4	3	120	League Game	LGE			As Scored	0	0	
7/8/2006	Atlanta Silverbacks	Virginia Beach Mariners	1	0	2,046	League Game	LGE			As Scored	0	0	
7/8/2006	Bakersfield Brigade	San Diego Gauchos	3	0	425	League Game	LGE			As Scored	0	0	
7/8/2006	Bradenton Academics	Cocoa Expos	2	1	100	League Game	LGE			As Scored	0	0	
7/8/2006	BYU Cougars	Colorado Springs Blizzard	0	2	477	League Game	LGE			As Scored	0	0	
7/8/2006	California Gold	Orange County Blue Star	2	4	100	League Game	LGE			As Scored	0	0	
7/8/2006	Central Florida Kraze	Williamsburg Legacy	1	2	175	League Game	LGE			As Scored	0	0	
7/8/2006	Delaware Dynasty	Reading Rage	3	1	150	League Game	LGE			As Scored	0	0	
7/8/2006	El Paso Patriots	Austin Lighting	2	0	694	League Game	LGE			As Scored	0	0	
7/8/2006	Fresno Fuego	San Fernando Quakes	5	0	385	League Game	LGE			As Scored	0	0	
7/8/2006	Ft. Wayne Fever	Indiana Invaders	1	1	185	League Game	LGE			As Scored	0	0	
7/8/2006	Harrisburg City Islanders	Richmond Kickers	0	5	1,237	League Game	LGE			As Scored	0	0	
7/8/2006	Kansas City Brass	Cleveland Internationals	4	0	236	League Game	LGE			As Scored	0	0	
7/8/2006	Michigan Bucks	Chicago Fire Premier	0	2	204	League Game	LGE			As Scored	0	0	
7/8/2006	Nashville Metros	Virginia Beach Submariners	1	2	247	League Game	LGE			As Scored	0	0	
7/8/2006	New Orleans Shell Shockers	Laredo Heat	2	3	100	League Game	LGE			As Scored	0	0	
7/8/2006	Ogden Outlaws	Boulder Rapids Reserve	0	2	887	League Game	LGE			As Scored	0	0	
7/8/2006	Pittsburgh Riverhounds	New Hampshire Phantoms	2	0	2,279	League Game	LGE			As Scored	0	0	
7/8/2006	Richmond Kickers Future	Northern Virginia Royals	4	1	180	League Game	LGE			As Scored	0	0	
7/8/2006	Rochester Rhinos	Charleston Battery	1	2	8,397	League Game	LGE			As Scored	0	0	
7/8/2006	Tacoma FC	Cascade Surge	5	2	100	League Game	LGE			As Scored	0	0	
7/8/2006	Thunder Bay Chill	Des Moines Menace	2	4	1,024	League Game	LGE			As Scored	0	0	
7/8/2006	Vermont Voltage	Rhode Island Stingrays	0	2	500	League Game	LGE			As Scored	0	0	
7/8/2006	Western Mass Pioneers	Long Island Rough Riders	2	1	1,566	League Game	LGE			As Scored	0	0	
7/8/2006	Wilmington Hammerheads	Charlotte Eagles	2	2	3,394	League Game	LGE			As Scored	0	0	
7/9/2006	Augusta Fireball United	Atlanta Silverbacks U-23's	3	0	468	League Game	LGE			As Scored	0	0	
7/9/2006	Cape Cod Crusaders	Albany Admirals	2	0	320	League Game	LGE			As Scored	0	0	
7/9/2006	Cocoa Expos	Palm Beach Pumas	3	3	100	League Game	LGE			As Scored	0	0	
7/9/2006	Ocean City Barons	Brooklyn Knights	6	1	525	League Game	LGE			As Scored	0	0	
7/9/2006	Ottawa Fury	Rhode Island Stingrays	3	0	100	League Game	LGE			As Scored	0	0	
7/9/2006	San Francisco Seals	Orange County Blue Star	0	1	100	League Game	LGE			As Scored	0	0	
7/9/2006	St. Louis Lions	Cleveland Internationals	5	1	378	League Game	LGE			As Scored	0	0	
7/9/2006	Toronto Lynx	Charleston Battery	1	0	1,835	League Game	LGE			As Scored	0	0	
7/11/2006	Montreal Impact	Toronto Lynx	2	0	13,367	League Game	LGE			As Scored	0	0	
7/11/2006	Northern Virginia Royals	Richmond Kickers Future	1	3	100	League Game	LGE			As Scored	0	0	
7/12/2006	Augusta Fireball United	Nashville Metros	1	1	488	League Game	LGE			As Scored	0	0	
7/12/2006	Brooklyn Knights	Reading Rage	6	1	100	League Game	LGE			As Scored	0	0	
7/12/2006	Cleveland Internationals	Ft. Wayne Fever	1	1	156	League Game	LGE			As Scored	0	0	
7/12/2006	Fresno Fuego	Orange County Blue Star	2	3	100	League Game	LGE			As Scored	0	0	
7/12/2006	Long Island Rough Riders	Pittsburgh Riverhounds	1	1	1,804	League Game	LGE			As Scored	0	0	
7/12/2006	Ocean City Barons	Delaware Dynasty	2	2	100	League Game	LGE			As Scored	0	0	
7/12/2006	Vermont Voltage	Ottawa Fury	2	0	500	League Game	LGE			As Scored	0	0	
7/13/2006	San Diego Gauchos	San Fernando Quakes	4	7	100	League Game	LGE			As Scored	0	0	
7/14/2006	Albany Admirals	Brooklyn Knights	1	2	100	League Game	LGE			As Scored	0	0	
7/14/2006	Austin Lighting	DFW Tornados	1	0	126	League Game	LGE			As Scored	0	0	
7/14/2006	Carolina Dynamo	Atlanta Silverbacks U-23's	1	1	767	League Game	LGE			As Scored	0	0	
7/14/2006	Cascade Surge	Yakima Reds	1	3	331	League Game	LGE			As Scored	0	0	
7/14/2006	Central Florida Kraze	Cocoa Expos	2	4	115	League Game	LGE			As Scored	0	0	
7/14/2006	Charleston Battery	Portland Timbers	3	2	3,371	League Game	LGE			As Scored	0	0	
7/14/2006	Laredo Heat	El Paso Patriots	1	0	688	League Game	LGE			As Scored	0	0	
7/14/2006	Los Angeles Storm	Ogden Outlaws	2	1	420	League Game	LGE			As Scored	0	0	
7/14/2006	Minnesota Thunder	Vancouver Whitecaps	1	2	3,412	League Game	LGE			As Scored	0	0	
7/14/2006	Orange County Blue Star	Fresno Fuego	3	0	50	League Game	LGE			As Scored	0	0	
7/14/2006	Rochester Rhinos	Miami FC	5	4	10,098	League Game	LGE			As Scored	0	0	
7/14/2006	Sioux Falls SpitFire	Thunder Bay Chill	3	3	967	League Game	LGE			As Scored	0	0	
7/14/2006	Tacoma FC	Abbotsford Rangers	1	2	87	League Game	LGE			As Scored	0	0	
7/14/2006	West Michigan Edge	Ft. Wayne Fever	3	2	223	League Game	LGE			As Scored	0	0	
7/14/2006	Western Mass Pioneers	New Hampshire Phantoms	6	0	1,540	League Game	LGE			As Scored	0	0	
7/14/2006	Williamsburg Legacy	Richmond Kickers Future	2	0	258	League Game	LGE			As Scored	0	0	
7/15/2006	Atlanta Silverbacks	Portland Timbers	4	0	2,281	League Game	LGE			As Scored	0	0	
7/15/2006	California Gold	San Francisco Seals	1	8	100	League Game	LGE			As Scored	0	0	
7/15/2006	Cascade Surge	Tacoma FC	2	1	517	League Game	LGE			As Scored	0	0	
7/15/2006	Central Florida Kraze	Bradenton Academics	1	2	100	League Game	LGE			As Scored	0	0	
7/15/2006	Charlotte Eagles	Richmond Kickers	1	1	1,822	League Game	LGE			As Scored	0	0	
7/15/2006	Chicago Fire Premier	Kansas City Brass	3	1	276	League Game	LGE			As Scored	0	0	
7/15/2006	Cleveland Internationals	Indiana Invaders	0	1	74	League Game	LGE			As Scored	0	0	
7/15/2006	Colorado Springs Blizzard	Boulder Rapids Reserve	1	6	100	League Game	LGE			As Scored	0	0	
7/15/2006	Delaware Dynasty	Ottawa Fury	1	2	100	League Game	LGE			As Scored	0	0	
7/15/2006	Harrisburg City Islanders	Pittsburgh Riverhounds	2	0	2,033	League Game	LGE			As Scored	0	0	
7/15/2006	Kalamazoo Kingdom	Michigan Bucks	1	4	100	League Game	LGE			As Scored	0	0	
7/15/2006	Laredo Heat	DFW Tornados	1	0	803	League Game	LGE			As Scored	0	0	
7/15/2006	Long Island Rough Riders	New Hampshire Phantoms	1	0	1,331	League Game	LGE			As Scored	0	0	
7/15/2006	Los Angeles Storm	Bakersfield Brigade	5	0	245	League Game	LGE			As Scored	0	0	
7/15/2006	Nashville Metros	New Orleans Shell Shockers	2	0	302	League Game	LGE			As Scored	0	0	
7/15/2006	Palm Beach Pumas	Ajax Orlando Prospects	1	1	211	League Game	LGE			As Scored	0	0	
7/15/2006	Raleigh CASL Elite	Atlanta Silverbacks U-23's	2	0	116	League Game	LGE			As Scored	0	0	
7/15/2006	Rhode Island Stingrays	Albany Admirals	1	2	675	League Game	LGE			As Scored	0	0	
7/15/2006	Richmond Kickers Future	Northern Virginia Royals	1	2	101	League Game	LGE			As Scored	0	0	
7/15/2006	San Fernando Quakes	Fresno Fuego	3	2	203	League Game	LGE			As Scored	0	0	
7/15/2006	Seattle Sounders	Montreal Impact	1	2	3,504	League Game	LGE			As Scored	0	0	
7/15/2006	Sioux Falls SpitFire	Thunder Bay Chill	2	1	841	League Game	LGE			As Scored	0	0	
7/15/2006	Southern California Seahorses	Ogden Outlaws	2	0	306	League Game	LGE			As Scored	0	0	
7/15/2006	St. Louis Lions	Des Moines Menace	2	2	611	League Game	LGE			As Scored	0	0	
7/15/2006	Westchester Flames	Cape Cod Crusaders	1	3	105	League Game	LGE			As Scored	0	0	
7/15/2006	Yakima Reds	Abbotsford Rangers	4	0	279	League Game	LGE			As Scored	0	0	
7/16/2006	Augusta Fireball United	Carolina Dynamo	1	2	475	League Game	LGE			As Scored	0	0	
7/16/2006	Boulder Rapids Reserve	Colorado Springs Blizzard	2	1	252	League Game	LGE			As Scored	0	0	
7/16/2006	Brooklyn Knights	Cape Cod Crusaders	0	2	100	League Game	LGE			As Scored	0	0	
7/16/2006	Indiana Invaders	Kansas City Brass	2	2	322	League Game	LGE			As Scored	0	0	
7/16/2006	Ocean City Barons	Ottawa Fury	1	2	350	League Game	LGE			As Scored	0	0	
7/16/2006	Orange County Blue Star	Bakersfield Brigade	2	1	100	League Game	LGE			As Scored	0	0	
7/16/2006	Puerto Rico Islanders	Virginia Beach Mariners	2	1	7,817	League Game	LGE			As Scored	0	0	
7/16/2006	Toronto Lynx	Atlanta Silverbacks	1	0	1,949	League Game	LGE			As Scored	0	0	
7/16/2006	Vancouver Whitecaps	Montreal Impact	0	1	5,417	League Game	LGE			As Scored	0	0	
7/16/2006	West Virginia Chaos	Williamsburg Legacy	3	1	150	League Game	LGE			As Scored	0	0	
7/18/2006	Palm Beach Pumas	Central Florida Kraze	3	4	575	League Game	LGE			As Scored	0	0	
7/18/2006	West Michigan Edge	Chicago Fire Premier	3	1	80	League Game	LGE			As Scored	0	0	
7/19/2006	Kalamazoo Kingdom	Michigan Bucks	1	1	100	League Game	LGE			As Scored	0	0	
7/19/2006	New Hampshire Phantoms	Western Mass Pioneers	3	1	100	League Game	LGE			As Scored	0	0	
7/19/2006	Ocean City Barons	Reading Rage	3	1	100	League Game	LGE			As Scored	0	0	
7/19/2006	Rhode Island Stingrays	Cape Cod Crusaders	0	2	375	League Game	LGE			As Scored	0	0	
7/19/2006	Southern California Seahorses	San Diego Gauchos	3	0	100	League Game	LGE			As Scored	0	0	
7/19/2006	Virginia Beach Submariners	West Virginia Chaos	4	0	231	League Game	LGE			As Scored	0	0	
7/20/2006	Atlanta Silverbacks U-23's	Nashville Metros	3	2	128	League Game	LGE			As Scored	0	0	
7/20/2006	Pittsburgh Riverhounds	Charlotte Eagles	1	2	2,262	League Game	LGE			As Scored	0	0	
7/21/2006	Albany Admirals	Rhode Island Stingrays	0	1	100	League Game	LGE			As Scored	0	0	
7/21/2006	Austin Lighting	New Orleans Shell Shockers	2	2	102	League Game	LGE			As Scored	0	0	
7/21/2006	Bakersfield Brigade	California Gold	5	2	465	League Game	LGE			As Scored	0	0	
7/21/2006	Cincinnati Kings	Long Island Rough Riders	4	1	568	League Game	LGE			As Scored	0	0	
7/21/2006	Cocoa Expos	Ajax Orlando Prospects	2	1	452	League Game	LGE			As Scored	0	0	
7/21/2006	Minnesota Thunder	Montreal Impact	2	1	3,505	League Game	LGE			As Scored	0	0	
7/21/2006	Northern Virginia Royals	Virginia Beach Submariners	3	1	500	League Game	LGE			As Scored	0	0	
7/21/2006	Orange County Blue Star	San Fernando Quakes	0	2	110	League Game	LGE			As Scored	0	0	
7/21/2006	Portland Timbers	Seattle Sounders	1	2	6,215	League Game	LGE			As Scored	0	0	
7/21/2006	Rochester Rhinos	Toronto Lynx	1	1	9,232	League Game	LGE			As Scored	0	0	
7/21/2006	Thunder Bay Chill	Chicago Fire Premier	1	2	1,038	League Game	LGE			As Scored	0	0	
7/21/2006	Williamsburg Legacy	Raleigh CASL Elite	3	3	310	League Game	LGE			As Scored	0	0	
7/21/2006	Yakima Reds	Tacoma FC	2	4	562	League Game	LGE			As Scored	0	0	
7/22/2006	Abbotsford Rangers	Cascade Surge	4	0	250	League Game	LGE			As Scored	0	0	
7/22/2006	Ajax Orlando Prospects	Palm Beach Pumas	2	1	100	League Game	LGE			As Scored	0	0	
7/22/2006	Atlanta Silverbacks	Puerto Rico Islanders	1	1	2,016	League Game	LGE			As Scored	0	0	
7/22/2006	Bradenton Academics	Central Florida Kraze	4	1	90	League Game	LGE			As Scored	0	0	
7/22/2006	BYU Cougars	Ogden Outlaws	1	2	372	League Game	LGE			As Scored	0	0	
7/22/2006	Cape Cod Crusaders	Rhode Island Stingrays	3	1	319	League Game	LGE			As Scored	0	0	
7/22/2006	Charleston Battery	Miami FC	2	0	3,171	League Game	LGE			As Scored	0	0	
7/22/2006	Charlotte Eagles	Wilmington Hammerheads	1	1	1,522	League Game	LGE	Game called 79th min. b/c of lightning		As Scored	0	0	
7/22/2006	Cleveland Internationals	Kalamazoo Kingdom	4	2	53	League Game	LGE			As Scored	0	0	
7/22/2006	Des Moines Menace	St. Louis Lions	2	2	4,827	League Game	LGE			As Scored	0	0	
7/22/2006	DFW Tornados	New Orleans Shell Shockers	0	3	438	League Game	LGE			As Scored	0	0	
7/22/2006	El Paso Patriots	Laredo Heat	3	0	100	League Game	LGE			As Scored	0	0	
7/22/2006	Fresno Fuego	California Gold	12	1	100	League Game	LGE			As Scored	0	0	
7/22/2006	Indiana Invaders	West Michigan Edge	2	0	378	League Game	LGE			As Scored	0	0	
7/22/2006	Michigan Bucks	Ft. Wayne Fever	3	0	100	League Game	LGE			As Scored	0	0	
7/22/2006	Nashville Metros	Atlanta Silverbacks U-23's	2	2	100	League Game	LGE			As Scored	0	0	
7/22/2006	Northern Virginia Royals	Raleigh CASL Elite	0	2	250	League Game	LGE			As Scored	0	0	
7/22/2006	Ottawa Fury	Albany Admirals	2	0	250	League Game	LGE			As Scored	0	0	
7/22/2006	Pittsburgh Riverhounds	Long Island Rough Riders	4	1	2,331	League Game	LGE			As Scored	0	0	
7/22/2006	Reading Rage	Westchester Flames	2	0	654	League Game	LGE			As Scored	0	0	
7/22/2006	Richmond Kickers	Western Mass Pioneers	5	3	2,137	League Game	LGE			As Scored	0	0	
7/22/2006	San Fernando Quakes	Southern California Seahorses	0	1	400	League Game	LGE			As Scored	0	0	
7/22/2006	San Francisco Seals	Los Angeles Storm	2	2	100	League Game	LGE			As Scored	0	0	
7/22/2006	Seattle Sounders	Portland Timbers	3	1	2,993	League Game	LGE			As Scored	0	0	
7/22/2006	Sioux Falls SpitFire	Colorado Springs Blizzard	3	1	1,001	League Game	LGE			As Scored	0	0	
7/22/2006	Thunder Bay Chill	Chicago Fire Premier	0	4	1,072	League Game	LGE			As Scored	0	0	
7/22/2006	Vermont Voltage	Delaware Dynasty	3	2	510	League Game	LGE			As Scored	0	0	
7/22/2006	West Virginia Chaos	Virginia Beach Submariners	3	2	200	League Game	LGE			As Scored	0	0	
7/23/2006	Abbotsford Rangers	Tacoma FC	3	0	100	League Game	LGE			As Scored	0	0	
7/23/2006	Carolina Dynamo	Augusta Fireball United	1	0	1	League Game	LGE	Carolina awarded forfeit victory		Home Win	0	0	
7/23/2006	Cincinnati Kings	Harrisburg City Islanders	3	2	1,262	League Game	LGE			As Scored	0	0	
7/23/2006	DFW Tornados	Austin Lighting	6	0	100	League Game	LGE			As Scored	0	0	
7/23/2006	Fresno Fuego	Bakersfield Brigade	3	3	100	League Game	LGE			As Scored	0	0	
7/23/2006	Kansas City Brass	Colorado Springs Blizzard	1	0	109	League Game	LGE			As Scored	0	0	
7/23/2006	Michigan Bucks	West Michigan Edge	6	1	200	League Game	LGE			As Scored	0	0	
7/23/2006	Ocean City Barons	Westchester Flames	2	3	100	League Game	LGE			As Scored	0	0	
7/23/2006	Ottawa Fury	Brooklyn Knights	1	0	243	League Game	LGE			As Scored	0	0	
7/23/2006	Richmond Kickers Future	Williamsburg Legacy	2	6	102	League Game	LGE			As Scored	0	0	
7/23/2006	Sioux Falls SpitFire	St. Louis Lions	0	1	1,500	League Game	LGE			As Scored	0	0	
7/26/2006	Long Island Rough Riders	Cincinnati Kings	0	4	2,123	League Game	LGE			As Scored	0	0	
7/26/2006	Montreal Impact	Seattle Sounders	1	0	13,397	League Game	LGE			As Scored	0	0	
7/26/2006	Richmond Kickers	Wilmington Hammerheads	1	2	1,984	League Game	LGE			As Scored	0	0	
7/27/2006	Minnesota Thunder	Charleston Battery	0	1	5,276	League Game	LGE			As Scored	0	0	
7/27/2006	Virginia Beach Mariners	Portland Timbers	3	1	2,183	League Game	LGE			As Scored	0	0	
7/28/2006	Atlanta Silverbacks	Montreal Impact	1	2	1,907	League Game	LGE			As Scored	0	0	
7/28/2006	Miami FC	Puerto Rico Islanders	3	2	2,815	League Game	LGE			As Scored	0	0	
7/28/2006	Rochester Rhinos	Seattle Sounders	2	1	10,403	League Game	LGE			As Scored	0	0	
7/28/2006	Western Mass Pioneers	Pittsburgh Riverhounds	2	0	100	League Game	LGE			As Scored	0	0	
7/28/2006	Wilmington Hammerheads	Harrisburg City Islanders	1	2	3,275	League Game	LGE			As Scored	0	0	
7/29/2006	Charlotte Eagles	Harrisburg City Islanders	3	2	847	League Game	LGE			As Scored	0	0	
7/29/2006	New Hampshire Phantoms	Pittsburgh Riverhounds	2	1	1,767	League Game	LGE			As Scored	0	0	
7/29/2006	Toronto Lynx	Portland Timbers	0	0	1,089	League Game	LGE			As Scored	0	0	
7/29/2006	Virginia Beach Mariners	Charleston Battery	2	0	2,895	League Game	LGE			As Scored	0	0	
7/30/2006	Miami FC	Puerto Rico Islanders	0	1	2,480	League Game	LGE			As Scored	0	0	
7/30/2006	Minnesota Thunder	Atlanta Silverbacks	2	3	1,590	League Game	LGE			As Scored	0	0	
7/30/2006	Toronto Lynx	Seattle Sounders	4	2	1,366	League Game	LGE			As Scored	0	0	
8/2/2006	New Hampshire Phantoms	Cincinnati Kings	3	1	2,076	League Game	LGE			As Scored	0	0	
8/4/2006	Atlanta Silverbacks	Toronto Lynx	2	4	1,939	League Game	LGE			As Scored	0	0	
8/4/2006	Portland Timbers	Minnesota Thunder	0	1	5,568	League Game	LGE			As Scored	0	0	
8/4/2006	Puerto Rico Islanders	Vancouver Whitecaps	1	3	4,354	League Game	LGE			As Scored	0	0	
8/4/2006	Virginia Beach Mariners	Montreal Impact	1	1	1,863	League Game	LGE			As Scored	0	0	
8/5/2006	Charleston Battery	Toronto Lynx	2	1	3,894	League Game	LGE			As Scored	0	0	
8/5/2006	Harrisburg City Islanders	Cincinnati Kings	0	1	2,483	League Game	LGE			As Scored	0	0	
8/5/2006	Long Island Rough Riders	Western Mass Pioneers	2	0	1,376	League Game	LGE			As Scored	0	0	
8/5/2006	Richmond Kickers	Charlotte Eagles	2	1	2,043	League Game	LGE			As Scored	0	0	
8/5/2006	Rochester Rhinos	Atlanta Silverbacks	1	0	9,686	League Game	LGE			As Scored	0	0	
8/5/2006	Wilmington Hammerheads	Pittsburgh Riverhounds	1	3	2,153	League Game	LGE			As Scored	0	0	
8/6/2006	Miami FC	Vancouver Whitecaps	2	3	1,425	League Game	LGE			As Scored	0	0	
8/6/2006	Virginia Beach Mariners	Montreal Impact	1	1	1,670	League Game	LGE			As Scored	0	0	
8/8/2006	Western Mass Pioneers	New Hampshire Phantoms	6	2	1,628	League Game	LGE			As Scored	0	0	
8/9/2006	Charleston Battery	Puerto Rico Islanders	2	2	3,885	League Game	LGE			As Scored	0	0	
8/9/2006	Montreal Impact	Rochester Rhinos	2	0	13,450	League Game	LGE			As Scored	0	0	
8/9/2006	Wilmington Hammerheads	Richmond Kickers	2	2	1,453	League Game	LGE			As Scored	0	0	
8/10/2006	Minnesota Thunder	Toronto Lynx	3	0	2,802	League Game	LGE			As Scored	0	0	
8/10/2006	Portland Timbers	Virginia Beach Mariners	1	0	6,167	League Game	LGE			As Scored	0	0	
8/11/2006	Charlotte Eagles	Long Island Rough Riders	0	0	2,014	League Game	LGE			As Scored	0	0	
8/11/2006	Harrisburg City Islanders	New Hampshire Phantoms	4	2	2,522	League Game	LGE			As Scored	0	0	
8/11/2006	Rochester Rhinos	Montreal Impact	1	0	11,069	League Game	LGE			As Scored	0	0	
8/11/2006	Seattle Sounders	Virginia Beach Mariners	5	1	2,502	League Game	LGE			As Scored	0	0	
8/12/2006	Atlanta Silverbacks	Puerto Rico Islanders	1	1	1,787	League Game	LGE			As Scored	0	0	
8/12/2006	Cincinnati Kings	Pittsburgh Riverhounds	0	2	1,776	League Game	LGE			As Scored	0	0	
8/12/2006	Richmond Kickers	New Hampshire Phantoms	8	0	2,603	League Game	LGE			As Scored	0	0	
8/12/2006	Wilmington Hammerheads	Long Island Rough Riders	2	3	2,246	League Game	LGE			As Scored	0	0	
8/13/2006	Miami FC	Charleston Battery	2	0	1,120	League Game	LGE			As Scored	0	0	
8/13/2006	Minnesota Thunder	Rochester Rhinos	1	0	2,133	League Game	LGE			As Scored	0	0	
8/13/2006	Vancouver Whitecaps	Virginia Beach Mariners	3	0	5,380	League Game	LGE			As Scored	0	0	
8/13/2006	Western Mass Pioneers	Cincinnati Kings	1	0	1,640	League Game	LGE			As Scored	0	0	
8/16/2006	Montreal Impact	Charleston Battery	0	1	13,017	League Game	LGE			As Scored	0	0	
8/18/2006	Portland Timbers	Puerto Rico Islanders	3	0	6,085	League Game	LGE			As Scored	0	0	
8/18/2006	Rochester Rhinos	Toronto Lynx	1	1	10,312	League Game	LGE			As Scored	0	0	
8/18/2006	Virginia Beach Mariners	Miami FC	0	3	3,519	League Game	LGE			As Scored	0	0	
8/19/2006	Atlanta Silverbacks	Miami FC	2	1	3,000	League Game	LGE			As Scored	0	0	
8/19/2006	Seattle Sounders	Vancouver Whitecaps	2	0	3,584	League Game	LGE			As Scored	0	0	
8/20/2006	Minnesota Thunder	Puerto Rico Islanders	3	1	5,451	League Game	LGE			As Scored	0	0	
8/20/2006	Toronto Lynx	Rochester Rhinos	1	1	1,054	League Game	LGE			As Scored	0	0	
8/23/2006	Toronto Lynx	Montreal Impact	1	1	1,184	League Game	LGE			As Scored	0	0	
8/25/2006	Atlanta Silverbacks	Miami FC	1	2	2,563	League Game	LGE			As Scored	0	0	
8/25/2006	Montreal Impact	Virginia Beach Mariners	0	1	13,044	League Game	LGE			As Scored	0	0	
