Date	Home-Team	Away-Team	For	Against	Attendance	Competition	Comp	Comments	Referee	Awarded	Round	Period	
4/29/2000	Western Mass Pioneers	Cape Cod Crusaders	3	0	0	League Game	LGE			As Scored	0	0	
4/29/2000	Wilmington Hammerheads	Charlotte Eagles	4	1	0	League Game	LGE			As Scored	0	0	
4/30/2000	Boulder Nova	Utah Blitzz	2	0	0	League Game	LGE			As Scored	0	0	
4/30/2000	San Fernando Valley Heroes	Tucson Fireballs	3	4	0	League Game	LGE			As Scored	0	0	
5/5/2000	Arizona Sahuaros	Riverside County Elite	1	2	0	League Game	LGE			As Scored	0	0	
5/5/2000	Boston Bulldogs	Connecticut Wolves	1	0	1,011	League Game	LGE			As Scored	0	0	
5/5/2000	Charleston Battery	Richmond Kickers	2	1	2,972	League Game	LGE		Piran, Abbas	As Scored	0	0	
5/5/2000	El Paso Patriots	Minnesota Thunder	1	2	4,185	League Game	LGE		Terry, Kevin	As Scored	0	0	
5/5/2000	Roanoke Wrath	Wilmington Hammerheads	1	2	0	League Game	LGE			As Scored	0	0	
5/6/2000	Atlanta Silverbacks	Richmond Kickers	3	0	2,452	League Game	LGE			As Scored	0	0	
5/6/2000	Bay Area Seals	Orange County Waves	4	1	820	League Game	LGE			As Scored	0	0	
5/6/2000	Cape Cod Crusaders	New Hampshire Phantoms	2	0	0	League Game	LGE			As Scored	0	0	
5/6/2000	Carolina Dynamo	Delaware Wizards	0	1	0	League Game	LGE			As Scored	0	0	
5/6/2000	Chico Rooks	Stanislaus United Cruisers	1	2	0	League Game	LGE			As Scored	0	0	
5/6/2000	Des Moines Menace	Wichita Jets	0	0	0	League Game	LGE			As Scored	0	0	
5/6/2000	Hampton Roads Mariners	Hershey Wildcats	2	1	2,614	League Game	LGE			As Scored	0	0	
5/6/2000	Long Island Rough Riders	Connecticut Wolves	1	1	1,642	League Game	LGE			As Scored	0	0	
5/6/2000	Milwaukee Rampage	Tennessee Rhythm	4	1	4,483	League Game	LGE			As Scored	0	0	
5/6/2000	Pittsburgh Riverhounds	Montreal Impact	2	1	3,297	League Game	LGE			As Scored	0	0	
5/6/2000	Rhode Island Stingrays	Western Mass Pioneers	3	2	0	League Game	LGE			As Scored	0	0	
5/6/2000	Rochester Rhinos	Toronto Lynx	1	2	13,284	League Game	LGE			As Scored	0	0	
5/6/2000	San Diego Flash	Minnesota Thunder	2	3	2,881	League Game	LGE			As Scored	0	0	
5/6/2000	South Jersey Barons	New Jersey Stallions	0	3	0	League Game	LGE			As Scored	0	0	
5/6/2000	Vancouver 86ers	Seattle Sounders	2	4	4,202	League Game	LGE		Proctor, Gerry	As Scored	0	0	
5/7/2000	Northern Virginia Royals	Delaware Wizards	1	2	0	League Game	LGE			As Scored	0	0	
5/7/2000	Orange County Waves	US Pro 40	1	2	1,478	League Game	LGE			As Scored	0	0	
5/7/2000	Raleigh Capital Express	Hershey Wildcats	0	4	787	League Game	LGE			As Scored	0	0	
5/7/2000	Reading Rage	New Jersey Stallions	0	2	0	League Game	LGE			As Scored	0	0	
5/7/2000	Seattle Sounders	Vancouver 86ers	0	0	3,563	League Game	LGE			As Scored	0	0	
5/9/2000	Tucson Fireballs	Riverside County Elite	1	2	0	League Game	LGE			As Scored	0	0	
5/10/2000	Bay Area Seals	US Pro 40	2	2	419	League Game	LGE			As Scored	0	0	
5/12/2000	Cape Cod Crusaders	Rhode Island Stingrays	4	1	0	League Game	LGE			As Scored	0	0	
5/12/2000	Charlotte Eagles	Northern Virginia Royals	1	0	0	League Game	LGE			As Scored	0	0	
5/12/2000	Indiana Blast	Minnesota Thunder	0	4	2,279	League Game	LGE			As Scored	0	0	
5/12/2000	Raleigh Capital Express	Charleston Battery	3	3	2,972	League Game	LGE		Barnes, Andrew	As Scored	0	0	
5/12/2000	Richmond Kickers	Hershey Wildcats	2	0	1,631	League Game	LGE			As Scored	0	0	
5/12/2000	Rochester Rhinos	Boston Bulldogs	3	0	9,327	League Game	LGE			As Scored	0	0	
5/12/2000	Stanislaus United Cruisers	Utah Blitzz	1	1	0	League Game	LGE			As Scored	0	0	
5/12/2000	Tennessee Rhythm	El Paso Patriots	2	5	1,248	League Game	LGE			As Scored	0	0	
5/12/2000	Twin Cities Tornado	Des Moines Menace	0	0	0	League Game	LGE			As Scored	0	0	
5/13/2000	Bay Area Seals	US Pro 40	1	3	712	League Game	LGE			As Scored	0	0	
5/13/2000	Charlotte Eagles	Wilmington Hammerheads	2	2	0	League Game	LGE			As Scored	0	0	
5/13/2000	Des Moines Menace	Twin Cities Tornado	0	0	0	League Game	LGE			As Scored	0	0	
5/13/2000	Hampton Roads Mariners	Charleston Battery	2	0	2,007	League Game	LGE		Schmitz, John	As Scored	0	0	
5/13/2000	Milwaukee Rampage	Minnesota Thunder	1	2	2,872	League Game	LGE		Vaughn, Terry	As Scored	0	0	
5/13/2000	New Hampshire Phantoms	Western Mass Pioneers	1	0	0	League Game	LGE			As Scored	0	0	
5/13/2000	Pittsburgh Riverhounds	Atlanta Silverbacks	2	1	3,371	League Game	LGE			As Scored	0	0	
5/13/2000	Rhode Island Stingrays	Delaware Wizards	2	4	0	League Game	LGE			As Scored	0	0	
5/13/2000	Riverside County Elite	Chico Rooks	1	0	0	League Game	LGE			As Scored	0	0	
5/13/2000	San Diego Flash	Connecticut Wolves	3	0	100	League Game	LGE			As Scored	0	0	
5/13/2000	San Gabriel Valley Highlanders	Utah Blitzz	1	3	0	League Game	LGE			As Scored	0	0	
5/14/2000	Hershey Wildcats	Boston Bulldogs	3	1	1,641	League Game	LGE			As Scored	0	0	
5/14/2000	Orange County Waves	Connecticut Wolves	4	1	1,211	League Game	LGE			As Scored	0	0	
5/14/2000	Riverside County Elite	Chico Rooks	2	3	0	League Game	LGE			As Scored	0	0	
5/14/2000	Tennessee Rhythm	Cincinnati Riverhawks	4	1	785	League Game	LGE			As Scored	0	0	
5/16/2000	Richmond Kickers	Hampton Roads Mariners	1	0	848	League Game	LGE			As Scored	0	0	
5/17/2000	Orange County Waves	Vancouver 86ers	2	0	1,186	League Game	LGE			As Scored	0	0	
5/19/2000	Bay Area Seals	Vancouver 86ers	0	7	710	League Game	LGE			As Scored	0	0	
5/19/2000	Connecticut Wolves	Rochester Rhinos	0	3	463	League Game	LGE			As Scored	0	0	
5/19/2000	Indiana Blast	Milwaukee Rampage	1	2	3,589	League Game	LGE		Sill, Roger	As Scored	0	0	
5/19/2000	North Jersey Imperials	New Jersey Stallions	1	4	0	League Game	LGE			As Scored	0	0	
5/19/2000	Orange County Waves	El Paso Patriots	2	6	1,342	League Game	LGE			As Scored	0	0	
5/19/2000	Raleigh Capital Express	Minnesota Thunder	0	0	993	League Game	LGE		Poeschel, Brian	As Scored	0	0	
5/19/2000	San Diego Flash	Seattle Sounders	1	0	2,358	League Game	LGE			As Scored	0	0	
5/19/2000	Utah Blitzz	Stanislaus United Cruisers	2	0	0	League Game	LGE			As Scored	0	0	
5/20/2000	Arizona Sahuaros	Tucson Fireballs	2	3	0	League Game	LGE			As Scored	0	0	
5/20/2000	Atlanta Silverbacks	Tennessee Rhythm	3	0	4,125	League Game	LGE			As Scored	0	0	
5/20/2000	Charleston Battery	Raleigh Capital Express	1	1	4,470	League Game	LGE		Watson, Gregory	As Scored	0	0	
5/20/2000	Cincinnati Riverhawks	Milwaukee Rampage	1	0	250	League Game	LGE		Spicer-Escalante, John Paul	As Scored	0	0	
5/20/2000	Delaware Wizards	Northern Virginia Royals	0	1	0	League Game	LGE			As Scored	0	0	
5/20/2000	Des Moines Menace	Rockford Raptors	0	0	0	League Game	LGE			As Scored	0	0	
5/20/2000	Hampton Roads Mariners	Minnesota Thunder	1	1	2,707	League Game	LGE			As Scored	0	0	
5/20/2000	Hershey Wildcats	Richmond Kickers	0	1	1,457	League Game	LGE			As Scored	0	0	
5/20/2000	New Hampshire Phantoms	Cape Cod Crusaders	0	3	0	League Game	LGE			As Scored	0	0	
5/20/2000	Pittsburgh Riverhounds	Long Island Rough Riders	3	1	3,874	League Game	LGE			As Scored	0	0	
5/20/2000	South Jersey Barons	Reading Rage	2	3	0	League Game	LGE			As Scored	0	0	
5/20/2000	Utah Blitzz	Riverside County Elite	2	1	0	League Game	LGE			As Scored	0	0	
5/20/2000	Western Mass Pioneers	Rhode Island Stingrays	3	2	0	League Game	LGE			As Scored	0	0	
5/20/2000	Wilmington Hammerheads	Roanoke Wrath	2	0	0	League Game	LGE			As Scored	0	0	
5/21/2000	Bay Area Seals	Seattle Sounders	2	3	390	League Game	LGE		Heron, Richard	As Scored	0	0	
5/21/2000	Boston Bulldogs	Rochester Rhinos	2	0	570	League Game	LGE			As Scored	0	0	
5/21/2000	Chicago Sockers	Des Moines Menace	0	0	0	League Game	LGE			As Scored	0	0	
5/21/2000	Cincinnati Riverhawks	Tennessee Rhythm	1	2	200	League Game	LGE			As Scored	0	0	
5/21/2000	New Jersey Stallions	South Jersey Barons	3	2	0	League Game	LGE			As Scored	0	0	
5/21/2000	San Diego Flash	El Paso Patriots	2	1	3,182	League Game	LGE			As Scored	0	0	
5/21/2000	Toronto Lynx	Montreal Impact	1	0	2,420	League Game	LGE		Farras, Jose	As Scored	0	0	
5/26/2000	Carolina Dynamo	Wilmington Hammerheads	2	0	0	League Game	LGE			As Scored	0	0	
5/26/2000	Charlotte Eagles	Northern Virginia Royals	7	0	0	League Game	LGE			As Scored	0	0	
5/26/2000	Connecticut Wolves	Boston Bulldogs	0	0	783	League Game	LGE			As Scored	0	0	
5/26/2000	Delaware Wizards	South Jersey Barons	2	3	0	League Game	LGE			As Scored	0	0	
5/26/2000	Raleigh Capital Express	Atlanta Silverbacks	4	2	887	League Game	LGE			As Scored	0	0	
5/26/2000	Stanislaus United Cruisers	Nevada Zephyrs	2	1	0	League Game	LGE			As Scored	0	0	
5/26/2000	Vancouver 86ers	Bay Area Seals	2	3	3,134	League Game	LGE			As Scored	0	0	
5/27/2000	Arizona Sahuaros	Chico Rooks	1	4	0	League Game	LGE			As Scored	0	0	
5/27/2000	Cape Cod Crusaders	Reading Rage	2	3	0	League Game	LGE			As Scored	0	0	
5/27/2000	Charleston Battery	Raleigh Capital Express	3	2	4,043	League Game	LGE		Quisenberry, Kermit	As Scored	0	0	
5/27/2000	El Paso Patriots	San Diego Flash	0	3	4,583	League Game	LGE			As Scored	0	0	
5/27/2000	Hershey Wildcats	Hampton Roads Mariners	1	2	1,500	League Game	LGE			As Scored	0	0	
5/27/2000	Long Island Rough Riders	Pittsburgh Riverhounds	2	1	1,050	League Game	LGE			As Scored	0	0	
5/27/2000	Minnesota Thunder	Indiana Blast	4	0	1,227	League Game	LGE		Vaughn, Terry	As Scored	0	0	
5/27/2000	New Hampshire Phantoms	New Jersey Stallions	1	0	0	League Game	LGE			As Scored	0	0	
5/27/2000	Richmond Kickers	US Pro 40	2	0	100	League Game	LGE		Taylor, Steve	As Scored	0	0	
5/27/2000	Roanoke Wrath	Carolina Dynamo	4	3	0	League Game	LGE			As Scored	0	0	
5/27/2000	Seattle Sounders	Bay Area Seals	3	0	2,294	League Game	LGE		Heron, Richard	As Scored	0	0	
5/27/2000	South Jersey Barons	New Brunswick Brigade	5	0	0	League Game	LGE			As Scored	0	0	
5/27/2000	Tennessee Rhythm	Orange County Waves	0	3	273	League Game	LGE			As Scored	0	0	
5/28/2000	Milwaukee Rampage	Indiana Blast	3	0	3,218	League Game	LGE		Vaughn, Terry	As Scored	0	0	
5/28/2000	Montreal Impact	Connecticut Wolves	1	0	2,321	League Game	LGE			As Scored	0	0	
5/28/2000	Rhode Island Stingrays	Reading Rage	3	1	0	League Game	LGE			As Scored	0	0	
5/28/2000	Toronto Lynx	Boston Bulldogs	1	0	1,578	League Game	LGE		Kristo, Zoran	As Scored	0	0	
5/28/2000	Tucson Fireballs	Chico Rooks	3	1	0	League Game	LGE			As Scored	0	0	
5/28/2000	Western Mass Pioneers	New Jersey Stallions	2	1	0	League Game	LGE			As Scored	0	0	
5/29/2000	Hershey Wildcats	Atlanta Silverbacks	1	1	1,241	League Game	LGE			As Scored	0	0	
5/29/2000	Pittsburgh Riverhounds	Rochester Rhinos	1	0	4,406	League Game	LGE			As Scored	0	0	
5/31/2000	Orange County Waves	Vancouver 86ers	1	3	531	League Game	LGE		Elliott, Brian	As Scored	0	0	
6/1/2000	Toronto Lynx	Connecticut Wolves	4	1	6,012	League Game	LGE			As Scored	0	0	
6/2/2000	Bay Area Seals	Seattle Sounders	2	0	570	League Game	LGE		Padilla, Javier	As Scored	0	0	
6/2/2000	Boulder Nova	Tucson Fireballs	3	4	0	League Game	LGE			As Scored	0	0	
6/2/2000	Carolina Dynamo	Northern Virginia Royals	2	3	0	League Game	LGE			As Scored	0	0	
6/2/2000	Chico Rooks	Arizona Sahuaros	0	2	0	League Game	LGE			As Scored	0	0	
6/2/2000	Richmond Kickers	Charleston Battery	1	0	5,462	League Game	LGE		Vergara, George	As Scored	0	0	
6/2/2000	San Diego Flash	Vancouver 86ers	3	3	2,271	League Game	LGE			As Scored	0	0	
6/2/2000	Tennessee Rhythm	Hershey Wildcats	2	1	540	League Game	LGE			As Scored	0	0	
6/2/2000	Texas Rattlers	Charlotte Eagles	2	3	0	League Game	LGE			As Scored	0	0	
6/3/2000	Atlanta Silverbacks	Hershey Wildcats	1	0	2,120	League Game	LGE			As Scored	0	0	
6/3/2000	Austin Lone Stars	Charlotte Eagles	1	2	0	League Game	LGE			As Scored	0	0	
6/3/2000	Cincinnati Riverhawks	Indiana Blast	1	2	1,200	League Game	LGE		Khan, Terek	As Scored	0	0	
6/3/2000	Colorado Springs Stampede	Tucson Fireballs	0	2	0	League Game	LGE			As Scored	0	0	
6/3/2000	Des Moines Menace	Wichita Jets	0	0	0	League Game	LGE			As Scored	0	0	
6/3/2000	El Paso Patriots	Vancouver 86ers	2	0	2,488	League Game	LGE			As Scored	0	0	
6/3/2000	Hampton Roads Mariners	Charleston Battery	2	1	2,119	League Game	LGE			As Scored	0	0	
6/3/2000	Minnesota Thunder	Milwaukee Rampage	4	1	1,911	League Game	LGE			As Scored	0	0	
6/3/2000	Montreal Impact	Raleigh Capital Express	1	2	1,117	League Game	LGE		Denoncourt, Sonia	As Scored	0	0	
6/3/2000	New Jersey Stallions	North Jersey Imperials	2	1	0	League Game	LGE			As Scored	0	0	
6/3/2000	Reading Rage	New Hampshire Phantoms	2	0	0	League Game	LGE			As Scored	0	0	
6/3/2000	Rochester Rhinos	Connecticut Wolves	2	0	9,561	League Game	LGE			As Scored	0	0	
6/3/2000	Stanislaus United Cruisers	Arizona Sahuaros	1	0	0	League Game	LGE			As Scored	0	0	
6/3/2000	Utah Blitzz	Nevada Zephyrs	3	2	0	League Game	LGE			As Scored	0	0	
6/3/2000	Western Mass Pioneers	Cape Cod Crusaders	2	1	0	League Game	LGE			As Scored	0	0	
6/3/2000	Wilmington Hammerheads	Carolina Dynamo	2	0	0	League Game	LGE			As Scored	0	0	
6/4/2000	Indiana Blast	Cincinnati Riverhawks	0	0	1,937	League Game	LGE		Spicer-Escalante, John Paul	As Scored	0	0	
6/4/2000	Milwaukee Rampage	Minnesota Thunder	3	1	1,172	League Game	LGE		Covaciu, Ted	As Scored	0	0	
6/4/2000	Orange County Waves	Seattle Sounders	2	2	1,075	League Game	LGE		McKay, Charles	As Scored	0	0	
6/4/2000	Reading Rage	South Jersey Barons	1	3	0	League Game	LGE			As Scored	0	0	
6/4/2000	Tennessee Rhythm	Long Island Rough Riders	2	5	380	League Game	LGE			As Scored	0	0	
6/4/2000	Toronto Lynx	Pittsburgh Riverhounds	2	0	1,620	League Game	LGE		Scholfield, Neil	As Scored	0	0	
6/6/2000	El Paso Patriots	Seattle Sounders	1	0	2,301	League Game	LGE		Widner, Gibby	As Scored	0	0	
6/6/2000	Houston Hurricanes	Charlotte Eagles	2	2	0	League Game	LGE			As Scored	0	0	
6/7/2000	Long Island Rough Riders	Connecticut Wolves	1	0	2,332	League Game	LGE			As Scored	0	0	
6/8/2000	Raleigh Capital Express	Hampton Roads Mariners	1	0	1,120	League Game	LGE			As Scored	0	0	
6/9/2000	Arizona Sahuaros	Colorado Springs Stampede	4	2	0	League Game	LGE			As Scored	0	0	
6/9/2000	Boston Bulldogs	Long Island Rough Riders	2	0	928	League Game	LGE			As Scored	0	0	
6/9/2000	Charleston Battery	Pittsburgh Riverhounds	3	1	3,789	League Game	LGE		Kenny, Chris	As Scored	0	0	
6/9/2000	Charlotte Eagles	Carolina Dynamo	3	2	0	League Game	LGE			As Scored	0	0	
6/9/2000	Cincinnati Riverhawks	El Paso Patriots	2	3	800	League Game	LGE			As Scored	0	0	
6/9/2000	Roanoke Wrath	Northern Virginia Royals	2	1	0	League Game	LGE			As Scored	0	0	
6/9/2000	Tennessee Rhythm	Bay Area Seals	2	1	857	League Game	LGE			As Scored	0	0	
6/9/2000	Vancouver 86ers	San Diego Flash	2	1	3,134	League Game	LGE			As Scored	0	0	
6/9/2000	Western Mass Pioneers	South Jersey Barons	0	1	0	League Game	LGE			As Scored	0	0	
6/10/2000	Atlanta Silverbacks	Pittsburgh Riverhounds	2	1	2,210	League Game	LGE			As Scored	0	0	
6/10/2000	Cape Cod Crusaders	South Jersey Barons	2	1	0	League Game	LGE			As Scored	0	0	
6/10/2000	Chico Rooks	Central Coast Roadrunners	1	2	0	League Game	LGE			As Scored	0	0	
6/10/2000	Delaware Wizards	Rhode Island Stingrays	0	2	0	League Game	LGE			As Scored	0	0	
6/10/2000	Hampton Roads Mariners	Raleigh Capital Express	2	0	2,184	League Game	LGE			As Scored	0	0	
6/10/2000	Hershey Wildcats	Richmond Kickers	2	0	1,521	League Game	LGE			As Scored	0	0	
6/10/2000	Houston Hurricanes	Wilmington Hammerheads	2	3	0	League Game	LGE			As Scored	0	0	
6/10/2000	Milwaukee Rampage	US Pro 40	4	1	4,217	League Game	LGE		Salazar, Ricardo	As Scored	0	0	
6/10/2000	New Jersey Stallions	New Hampshire Phantoms	2	1	0	League Game	LGE			As Scored	0	0	
6/10/2000	Northern Virginia Royals	Roanoke Wrath	2	3	0	League Game	LGE			As Scored	0	0	
6/10/2000	Riverside County Elite	Stanislaus United Cruisers	0	0	0	League Game	LGE			As Scored	0	0	
6/10/2000	Rochester Rhinos	Montreal Impact	2	1	11,381	League Game	LGE			As Scored	0	0	
6/10/2000	Tucson Fireballs	Colorado Springs Stampede	1	0	0	League Game	LGE			As Scored	0	0	
6/10/2000	Utah Blitzz	Boulder Nova	4	0	0	League Game	LGE			As Scored	0	0	
6/10/2000	Wisconsin Rebels	Des Moines Menace	0	0	0	League Game	LGE			As Scored	0	0	
6/11/2000	Chicago Sockers	Des Moines Menace	0	0	0	League Game	LGE			As Scored	0	0	
6/11/2000	Connecticut Wolves	Long Island Rough Riders	1	1	481	League Game	LGE			As Scored	0	0	
6/11/2000	Indiana Blast	El Paso Patriots	2	2	758	League Game	LGE		Andrade, Jose	As Scored	0	0	
6/11/2000	Minnesota Thunder	Milwaukee Rampage	2	2	2,268	League Game	LGE		Akbay, Zekai	As Scored	100	0	
6/11/2000	Reading Rage	Rhode Island Stingrays	1	0	0	League Game	LGE			As Scored	0	0	
6/11/2000	Richmond Kickers	Hershey Wildcats	2	1	1,340	League Game	LGE			As Scored	0	0	
6/11/2000	San Gabriel Valley Highlanders	Stanislaus United Cruisers	3	6	0	League Game	LGE			As Scored	0	0	
6/11/2000	Toronto Lynx	Montreal Impact	4	0	100	League Game	LGE		Di Piero, Steven	As Scored	100	0	
6/11/2000	Vancouver 86ers	Orange County Waves	2	0	2,395	League Game	LGE			As Scored	0	0	
6/14/2000	Cincinnati Riverhawks	US Pro 40	1	2	200	League Game	LGE		Khan, Terek	As Scored	0	0	
6/15/2000	Indiana Blast	US Pro 40	1	0	518	League Game	LGE		Asoera, Cien	As Scored	0	0	
6/16/2000	Arizona Sahuaros	Utah Blitzz	1	1	0	League Game	LGE			As Scored	0	0	
6/16/2000	Austin Lone Stars	Carolina Dynamo	0	2	0	League Game	LGE			As Scored	0	0	
6/16/2000	Boston Bulldogs	Rochester Rhinos	0	2	565	League Game	LGE			As Scored	0	0	
6/16/2000	El Paso Patriots	Atlanta Silverbacks	1	0	3,005	League Game	LGE		Corro, Jose	As Scored	0	0	
6/16/2000	Montreal Impact	Toronto Lynx	1	1	1,700	League Game	LGE			As Scored	0	0	
6/16/2000	Raleigh Capital Express	Pittsburgh Riverhounds	2	1	865	League Game	LGE		Simms, Griff	As Scored	0	0	
6/16/2000	Seattle Sounders	San Diego Flash	2	1	1,534	League Game	LGE		Dean, Cory	As Scored	0	0	
6/16/2000	Western Mass Pioneers	Delaware Wizards	2	4	0	League Game	LGE			As Scored	0	0	
6/16/2000	Wichita Jets	Des Moines Menace	0	0	0	League Game	LGE			As Scored	0	0	
6/17/2000	Central Coast Roadrunners	Chico Rooks	1	3	0	League Game	LGE			As Scored	0	0	
6/17/2000	Charleston Battery	Hampton Roads Mariners	3	1	2,805	League Game	LGE			As Scored	0	0	
6/17/2000	Charlotte Eagles	Roanoke Wrath	4	0	0	League Game	LGE			As Scored	0	0	
6/17/2000	Des Moines Menace	Thunder Bay Chill	0	0	0	League Game	LGE			As Scored	0	0	
6/17/2000	Hershey Wildcats	Raleigh Capital Express	3	0	6,280	League Game	LGE		Enders, Dennis	As Scored	0	0	
6/17/2000	Houston Hurricanes	Carolina Dynamo	1	2	0	League Game	LGE			As Scored	0	0	
6/17/2000	Long Island Rough Riders	Rochester Rhinos	1	3	5,076	League Game	LGE		Eddy, Richard	As Scored	0	0	
6/17/2000	Minnesota Thunder	Cincinnati Riverhawks	4	0	3,326	League Game	LGE		Huber, Richard	As Scored	0	0	
6/17/2000	New Hampshire Phantoms	Delaware Wizards	3	1	0	League Game	LGE			As Scored	0	0	
6/17/2000	New York Freedom	Rhode Island Stingrays	1	2	0	League Game	LGE			As Scored	0	0	
6/17/2000	Reading Rage	South Jersey Barons	1	2	0	League Game	LGE			As Scored	0	0	
6/17/2000	Richmond Kickers	Pittsburgh Riverhounds	2	1	1,663	League Game	LGE		Quisenberry, Kermit	As Scored	0	0	
6/17/2000	Stanislaus United Cruisers	San Fernando Valley Heroes	2	3	0	League Game	LGE			As Scored	0	0	
6/17/2000	Tennessee Rhythm	US Pro 40	2	1	348	League Game	LGE		Gansner, George	As Scored	0	0	
6/17/2000	Tucson Fireballs	Utah Blitzz	2	3	0	League Game	LGE			As Scored	0	0	
6/18/2000	Bay Area Seals	San Diego Flash	1	0	1,063	League Game	LGE			As Scored	0	0	
6/18/2000	Cape Cod Crusaders	Western Mass Pioneers	1	1	0	League Game	LGE			As Scored	0	0	
6/18/2000	Milwaukee Rampage	Cincinnati Riverhawks	1	0	2,763	League Game	LGE		Rahimi, Siavosh	As Scored	0	0	
6/18/2000	New Jersey Stallions	South Jersey Barons	1	2	0	League Game	LGE			As Scored	0	0	
6/18/2000	Seattle Sounders	Vancouver 86ers	3	0	1,906	League Game	LGE		Myre, Oscar	As Scored	0	0	
6/19/2000	Atlanta Silverbacks	Hampton Roads Mariners	1	1	502	League Game	LGE		Simms, Griff	As Scored	0	0	
6/20/2000	Boston Bulldogs	Long Island Rough Riders	3	0	467	League Game	LGE			As Scored	0	0	
6/20/2000	Toronto Lynx	Hershey Wildcats	0	1	1,427	League Game	LGE		Mortimer, Steve	As Scored	0	0	
6/21/2000	Minnesota Thunder	Seattle Sounders	3	1	3,670	League Game	LGE		Petersen, Bob	As Scored	0	0	
6/21/2000	Wilmington Hammerheads	Houston Hurricanes	2	3	0	League Game	LGE			As Scored	0	0	
6/22/2000	Bay Area Seals	Cincinnati Riverhawks	2	1	790	League Game	LGE			As Scored	0	0	
6/23/2000	Boston Bulldogs	Montreal Impact	2	1	556	League Game	LGE			As Scored	0	0	
6/23/2000	Charleston Battery	El Paso Patriots	2	1	3,315	League Game	LGE			As Scored	0	0	
6/23/2000	Charlotte Eagles	Austin Lone Stars	7	1	0	League Game	LGE			As Scored	0	0	
6/23/2000	Indiana Blast	Tennessee Rhythm	2	1	2,184	League Game	LGE		Grady, Rich	As Scored	0	0	
6/23/2000	Rhode Island Stingrays	New Hampshire Phantoms	0	5	0	League Game	LGE			As Scored	0	0	
