Comp	Date	Home Team	Away Team	Squad-Team	Player	Rating	Time On	Time Off	YC1	YC2	RC	YC Time	Substituted By	Time On+	Time Off+	YC Time+	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Keller, Kasey	0	0	90	N	N	N	0		0	0	0	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Scott, Zach	0	0	90	N	N	N	0		0	0	0	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Marshall, Tyrone	0	0	90	N	N	N	0		0	0	0	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Gonzalez, Leonardo Arce	0	0	90	N	N	N	0		0	0	0	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Hurtado, Jhon Kennedy	0	0	90	N	N	N	0		0	0	0	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Evans, Brad	0	0	90	N	N	N	0		0	0	0	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Alonso, Osvaldo	0	0	90	Y	N	N	14		0	0	0	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Ljungberg, Fredrik	0	0	59	N	N	N	0	Nyassi, Sanna	0	0	0	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Zakuani, Steve	0	0	75	N	N	N	0	Fucito, Michael	0	0	0	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Montero, Fredy	0	0	90	N	N	N	0		0	0	0	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Levesque, Roger	0	0	90	N	N	N	0		0	0	0	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Nyassi, Sanna	0	59	90	N	N	N	0		0	0	0	
LGE	3/25/2010	Seattle Sounders	Philadephia Union	Seattle Sounders	Fucito, Michael	0	75	90	N	N	N	0		0	0	0	
